latitude,longitude,max_wind_gust
19.3999999999999559,121.3999999999995225,5.6354737281799316
19.3999999999999559,121.4999999999995168,5.3355002403259277
18.8999999999999488,121.8999999999994941,4.6568388938903809
18.5999999999999446,120.7999999999995566,9.4789075851440430
18.5999999999999446,120.8999999999995509,7.6053247451782227
18.5999999999999446,121.0999999999995396,3.5113475322723389
18.5999999999999446,121.1999999999995339,2.2496156692504883
18.4999999999999432,120.6999999999995623,9.2409152984619141
18.4999999999999432,120.7999999999995566,7.1804971694946289
18.4999999999999432,120.8999999999995509,5.3414454460144043
18.4999999999999432,120.9999999999995453,3.9858481884002686
18.4999999999999432,121.0999999999995396,2.6516661643981934
18.4999999999999432,121.1999999999995339,1.6420160531997681
18.4999999999999432,121.2999999999995282,2.0641047954559326
18.4999999999999432,122.1999999999994770,5.7731523513793945
18.3999999999999417,120.5999999999995680,8.4139213562011719
18.3999999999999417,120.6999999999995623,6.8376655578613281
18.3999999999999417,120.7999999999995566,5.0733103752136230
18.3999999999999417,120.8999999999995509,3.5489749908447266
18.3999999999999417,120.9999999999995453,2.7118992805480957
18.3999999999999417,121.0999999999995396,2.0332639217376709
18.3999999999999417,121.1999999999995339,1.3916095495223999
18.3999999999999417,121.2999999999995282,1.4769724607467651
18.3999999999999417,121.3999999999995225,1.9378341436386108
18.3999999999999417,121.4999999999995168,2.3469436168670654
18.3999999999999417,121.5999999999995111,2.1031453609466553
18.3999999999999417,122.0999999999994827,5.6863389015197754
18.3999999999999417,122.1999999999994770,5.8141932487487793
18.3999999999999417,122.2999999999994714,6.0667934417724609
18.2999999999999403,120.6999999999995623,5.7035756111145020
18.2999999999999403,120.7999999999995566,4.1578078269958496
18.2999999999999403,120.8999999999995509,2.7843677997589111
18.2999999999999403,120.9999999999995453,2.2695877552032471
18.2999999999999403,121.0999999999995396,1.9002512693405151
18.2999999999999403,121.1999999999995339,1.5378396511077881
18.2999999999999403,121.2999999999995282,1.3047323226928711
18.2999999999999403,121.3999999999995225,1.3295682668685913
18.2999999999999403,121.4999999999995168,1.6868736743927002
18.2999999999999403,121.5999999999995111,1.5086328983306885
18.2999999999999403,121.6999999999995055,2.1574983596801758
18.2999999999999403,122.0999999999994827,4.5841674804687500
18.2999999999999403,122.1999999999994770,4.7318243980407715
18.2999999999999403,122.2999999999994714,5.1178946495056152
18.1999999999999389,120.4999999999995737,9.9524564743041992
18.1999999999999389,120.5999999999995680,7.4531731605529785
18.1999999999999389,120.6999999999995623,4.8691167831420898
18.1999999999999389,120.7999999999995566,3.3982028961181641
18.1999999999999389,120.8999999999995509,2.2778697013854980
18.1999999999999389,120.9999999999995453,1.9740861654281616
18.1999999999999389,121.0999999999995396,1.8923629522323608
18.1999999999999389,121.1999999999995339,1.7877279520034790
18.1999999999999389,121.2999999999995282,1.4745119810104370
18.1999999999999389,121.3999999999995225,1.2159920930862427
18.1999999999999389,121.4999999999995168,1.3606256246566772
18.1999999999999389,121.5999999999995111,1.2998317480087280
18.1999999999999389,121.6999999999995055,1.5628608465194702
18.1999999999999389,121.7999999999994998,1.8134378194808960
18.1999999999999389,121.8999999999994941,2.1252346038818359
18.1999999999999389,121.9999999999994884,2.6935384273529053
18.1999999999999389,122.0999999999994827,3.2339653968811035
18.1999999999999389,122.1999999999994770,3.6355016231536865
18.0999999999999375,120.4999999999995737,10.7073020935058594
18.0999999999999375,120.5999999999995680,6.9200515747070312
18.0999999999999375,120.6999999999995623,4.1272850036621094
18.0999999999999375,120.7999999999995566,2.7566840648651123
18.0999999999999375,120.8999999999995509,1.8446604013442993
18.0999999999999375,120.9999999999995453,1.8127392530441284
18.0999999999999375,121.0999999999995396,1.8630046844482422
18.0999999999999375,121.1999999999995339,1.9594877958297729
18.0999999999999375,121.2999999999995282,1.5994576215744019
18.0999999999999375,121.3999999999995225,1.3455394506454468
18.0999999999999375,121.4999999999995168,1.4268487691879272
18.0999999999999375,121.5999999999995111,1.5480130910873413
18.0999999999999375,121.6999999999995055,1.6473684310913086
18.0999999999999375,121.7999999999994998,1.6093761920928955
18.0999999999999375,121.8999999999994941,1.4143613576889038
18.0999999999999375,121.9999999999994884,1.6942847967147827
18.0999999999999375,122.0999999999994827,2.2266039848327637
18.0999999999999375,122.1999999999994770,2.6384570598602295
17.9999999999999361,120.5999999999995680,6.4450201988220215
17.9999999999999361,120.6999999999995623,3.6227111816406250
17.9999999999999361,120.7999999999995566,2.2928550243377686
17.9999999999999361,120.8999999999995509,1.7397316694259644
17.9999999999999361,120.9999999999995453,1.9066228866577148
17.9999999999999361,121.0999999999995396,1.9680582284927368
17.9999999999999361,121.1999999999995339,1.9883785247802734
17.9999999999999361,121.2999999999995282,1.5640000104904175
17.9999999999999361,121.3999999999995225,1.3151364326477051
17.9999999999999361,121.4999999999995168,1.4948840141296387
17.9999999999999361,121.5999999999995111,1.5787644386291504
17.9999999999999361,121.6999999999995055,1.6461147069931030
17.9999999999999361,121.7999999999994998,1.6144729852676392
17.9999999999999361,121.8999999999994941,1.3716149330139160
17.9999999999999361,121.9999999999994884,1.5715447664260864
17.9999999999999361,122.0999999999994827,1.9744745492935181
17.8999999999999346,120.4999999999995737,10.6234264373779297
17.8999999999999346,120.5999999999995680,6.1339755058288574
17.8999999999999346,120.6999999999995623,2.9885895252227783
17.8999999999999346,120.7999999999995566,1.9217370748519897
17.8999999999999346,120.8999999999995509,1.8434851169586182
17.8999999999999346,120.9999999999995453,2.0908000469207764
17.8999999999999346,121.0999999999995396,2.1341848373413086
17.8999999999999346,121.1999999999995339,2.1802735328674316
17.8999999999999346,121.2999999999995282,1.5473842620849609
17.8999999999999346,121.3999999999995225,1.2854324579238892
17.8999999999999346,121.4999999999995168,1.4961454868316650
17.8999999999999346,121.5999999999995111,1.6080896854400635
17.8999999999999346,121.6999999999995055,1.6458317041397095
17.8999999999999346,121.7999999999994998,1.5893195867538452
17.8999999999999346,121.8999999999994941,1.3358677625656128
17.8999999999999346,121.9999999999994884,1.4522873163223267
17.8999999999999346,122.0999999999994827,1.7710243463516235
17.7999999999999332,120.4999999999995737,10.5919752120971680
17.7999999999999332,120.5999999999995680,5.8417272567749023
17.7999999999999332,120.6999999999995623,2.8071780204772949
17.7999999999999332,120.7999999999995566,1.7473814487457275
17.7999999999999332,120.8999999999995509,1.8787453174591064
17.7999999999999332,120.9999999999995453,2.1461372375488281
17.7999999999999332,121.0999999999995396,2.1301894187927246
17.7999999999999332,121.1999999999995339,2.0854051113128662
17.7999999999999332,121.2999999999995282,1.5367329120635986
17.7999999999999332,121.3999999999995225,1.2141740322113037
17.7999999999999332,121.4999999999995168,1.6209461688995361
17.7999999999999332,121.5999999999995111,1.5922112464904785
17.7999999999999332,121.6999999999995055,1.6075013875961304
17.7999999999999332,121.7999999999994998,1.5359998941421509
17.7999999999999332,121.8999999999994941,1.2794402837753296
17.7999999999999332,121.9999999999994884,1.3793377876281738
17.7999999999999332,122.0999999999994827,1.6522737741470337
17.6999999999999318,120.3999999999995794,14.8255205154418945
17.6999999999999318,120.4999999999995737,10.5845613479614258
17.6999999999999318,120.5999999999995680,5.9074287414550781
17.6999999999999318,120.6999999999995623,2.7337167263031006
17.6999999999999318,120.7999999999995566,1.8690769672393799
17.6999999999999318,120.8999999999995509,1.7837488651275635
17.6999999999999318,120.9999999999995453,1.9561365842819214
17.6999999999999318,121.0999999999995396,1.8920418024063110
17.6999999999999318,121.1999999999995339,1.8458992242813110
17.6999999999999318,121.2999999999995282,1.3023912906646729
17.6999999999999318,121.3999999999995225,1.1070102453231812
17.6999999999999318,121.4999999999995168,1.5221667289733887
17.6999999999999318,121.5999999999995111,1.6217836141586304
17.6999999999999318,121.6999999999995055,1.6479667425155640
17.6999999999999318,121.7999999999994998,1.5018824338912964
17.6999999999999318,121.8999999999994941,1.1922117471694946
17.6999999999999318,121.9999999999994884,1.3512849807739258
17.6999999999999318,122.0999999999994827,1.6600010395050049
17.5999999999999304,120.3999999999995794,15.2957220077514648
17.5999999999999304,120.4999999999995737,10.5981168746948242
17.5999999999999304,120.5999999999995680,5.9037699699401855
17.5999999999999304,120.6999999999995623,2.9874560832977295
17.5999999999999304,120.7999999999995566,1.9984472990036011
17.5999999999999304,120.8999999999995509,1.7368319034576416
17.5999999999999304,120.9999999999995453,1.7752561569213867
17.5999999999999304,121.0999999999995396,1.6598297357559204
17.5999999999999304,121.1999999999995339,1.4958412647247314
17.5999999999999304,121.2999999999995282,1.0962172746658325
17.5999999999999304,121.3999999999995225,1.0835028886795044
17.5999999999999304,121.4999999999995168,1.6632832288742065
17.5999999999999304,121.5999999999995111,1.6813663244247437
17.5999999999999304,121.6999999999995055,1.7259724140167236
17.5999999999999304,121.7999999999994998,1.5589027404785156
17.5999999999999304,121.8999999999994941,1.1012877225875854
17.5999999999999304,121.9999999999994884,1.3181242942810059
17.5999999999999304,122.0999999999994827,1.6373255252838135
17.4999999999999289,120.4999999999995737,10.4875135421752930
17.4999999999999289,120.5999999999995680,5.9526457786560059
17.4999999999999289,120.6999999999995623,2.9238567352294922
17.4999999999999289,120.7999999999995566,2.0483314990997314
17.4999999999999289,120.8999999999995509,1.5816513299942017
17.4999999999999289,120.9999999999995453,1.5888863801956177
17.4999999999999289,121.0999999999995396,1.5449348688125610
17.4999999999999289,121.1999999999995339,1.5115309953689575
17.4999999999999289,121.2999999999995282,1.1323889493942261
17.4999999999999289,121.3999999999995225,1.0284553766250610
17.4999999999999289,121.4999999999995168,1.3268821239471436
17.4999999999999289,121.5999999999995111,1.4553498029708862
17.4999999999999289,121.6999999999995055,1.5545974969863892
17.4999999999999289,121.7999999999994998,1.4671500921249390
17.4999999999999289,121.8999999999994941,0.7713496088981628
17.4999999999999289,121.9999999999994884,1.1100405454635620
17.4999999999999289,122.0999999999994827,1.5377463102340698
17.3999999999999275,120.4999999999995737,10.3043918609619141
17.3999999999999275,120.5999999999995680,5.9212574958801270
17.3999999999999275,120.6999999999995623,3.1862864494323730
17.3999999999999275,120.7999999999995566,2.0710384845733643
17.3999999999999275,120.8999999999995509,1.4123970270156860
17.3999999999999275,120.9999999999995453,1.3970420360565186
17.3999999999999275,121.0999999999995396,1.5291852951049805
17.3999999999999275,121.1999999999995339,1.5911605358123779
17.3999999999999275,121.2999999999995282,1.3367553949356079
17.3999999999999275,121.3999999999995225,1.0446774959564209
17.3999999999999275,121.4999999999995168,1.0959237813949585
17.3999999999999275,121.5999999999995111,1.0198390483856201
17.3999999999999275,121.6999999999995055,1.2625422477722168
17.3999999999999275,121.7999999999994998,1.2817780971527100
17.3999999999999275,121.8999999999994941,0.7216595411300659
17.3999999999999275,121.9999999999994884,0.9842892885208130
17.3999999999999275,122.0999999999994827,1.3402098417282104
17.3999999999999275,122.1999999999994770,1.5473837852478027
17.2999999999999261,120.4999999999995737,9.7291879653930664
17.2999999999999261,120.5999999999995680,5.8666357994079590
17.2999999999999261,120.6999999999995623,3.0598151683807373
17.2999999999999261,120.7999999999995566,2.0842702388763428
17.2999999999999261,120.8999999999995509,1.2932717800140381
17.2999999999999261,120.9999999999995453,1.2695723772048950
17.2999999999999261,121.0999999999995396,1.5296497344970703
17.2999999999999261,121.1999999999995339,1.7930885553359985
17.2999999999999261,121.2999999999995282,1.5143202543258667
17.2999999999999261,121.3999999999995225,1.1501452922821045
17.2999999999999261,121.4999999999995168,1.0129542350769043
17.2999999999999261,121.5999999999995111,1.2173068523406982
17.2999999999999261,121.6999999999995055,1.4461550712585449
17.2999999999999261,121.7999999999994998,1.5880020856857300
17.2999999999999261,121.8999999999994941,1.3101744651794434
17.2999999999999261,121.9999999999994884,1.2048873901367188
17.2999999999999261,122.0999999999994827,1.2480434179306030
17.2999999999999261,122.1999999999994770,1.4737520217895508
17.2999999999999261,122.2999999999994714,1.7514098882675171
17.1999999999999247,120.4999999999995737,9.3820486068725586
17.1999999999999247,120.5999999999995680,5.4705166816711426
17.1999999999999247,120.6999999999995623,2.9274096488952637
17.1999999999999247,120.7999999999995566,1.9377030134201050
17.1999999999999247,120.8999999999995509,1.2584244012832642
17.1999999999999247,120.9999999999995453,1.2825691699981689
17.1999999999999247,121.0999999999995396,1.4999200105667114
17.1999999999999247,121.1999999999995339,1.6801092624664307
17.1999999999999247,121.2999999999995282,1.5174702405929565
17.1999999999999247,121.3999999999995225,1.2170872688293457
17.1999999999999247,121.4999999999995168,1.3737889528274536
17.1999999999999247,121.5999999999995111,1.5946671962738037
17.1999999999999247,121.6999999999995055,1.8740996122360229
17.1999999999999247,121.7999999999994998,1.9841082096099854
17.1999999999999247,121.8999999999994941,1.6581267118453979
17.1999999999999247,121.9999999999994884,1.3893722295761108
