latitude,longitude,max_wind_gust
19.3999999999999559,121.3999999999995225,39.6090965270996094
19.3999999999999559,121.4999999999995168,40.0689659118652344
18.8999999999999488,121.8999999999994941,41.6179733276367188
18.5999999999999446,120.7999999999995566,35.5091323852539062
18.5999999999999446,120.8999999999995509,34.6794395446777344
18.5999999999999446,121.0999999999995396,34.5778312683105469
18.5999999999999446,121.1999999999995339,34.8699188232421875
18.4999999999999432,120.6999999999995623,30.8432312011718750
18.4999999999999432,120.7999999999995566,28.7006969451904297
18.4999999999999432,120.8999999999995509,27.5608425140380859
18.4999999999999432,120.9999999999995453,27.1143321990966797
18.4999999999999432,121.0999999999995396,27.1982917785644531
18.4999999999999432,121.1999999999995339,27.6609687805175781
18.4999999999999432,121.2999999999995282,29.8772258758544922
18.4999999999999432,122.1999999999994770,45.1701469421386719
18.3999999999999417,120.5999999999995680,28.3906440734863281
18.3999999999999417,120.6999999999995623,25.8985748291015625
18.3999999999999417,120.7999999999995566,23.3350601196289062
18.3999999999999417,120.8999999999995509,21.1182422637939453
18.3999999999999417,120.9999999999995453,20.2445945739746094
18.3999999999999417,121.0999999999995396,20.4788341522216797
18.3999999999999417,121.1999999999995339,21.7678356170654297
18.3999999999999417,121.2999999999995282,24.7232475280761719
18.3999999999999417,121.3999999999995225,28.6837615966796875
18.3999999999999417,121.4999999999995168,33.1232185363769531
18.3999999999999417,121.5999999999995111,36.6328506469726562
18.3999999999999417,122.0999999999994827,44.6385498046875000
18.3999999999999417,122.1999999999994770,45.6853790283203125
18.3999999999999417,122.2999999999994714,47.4981307983398438
18.2999999999999403,120.6999999999995623,23.8605289459228516
18.2999999999999403,120.7999999999995566,20.7564334869384766
18.2999999999999403,120.8999999999995509,18.0611209869384766
18.2999999999999403,120.9999999999995453,17.4216690063476562
18.2999999999999403,121.0999999999995396,18.0049457550048828
18.2999999999999403,121.1999999999995339,19.1955261230468750
18.2999999999999403,121.2999999999995282,21.8174800872802734
18.2999999999999403,121.3999999999995225,25.8107280731201172
18.2999999999999403,121.4999999999995168,29.9300823211669922
18.2999999999999403,121.5999999999995111,32.9842796325683594
18.2999999999999403,121.6999999999995055,36.3330841064453125
18.2999999999999403,122.0999999999994827,39.7249412536621094
18.2999999999999403,122.1999999999994770,43.0782623291015625
18.2999999999999403,122.2999999999994714,45.4274215698242188
18.1999999999999389,120.4999999999995737,31.5399570465087891
18.1999999999999389,120.5999999999995680,27.3412456512451172
18.1999999999999389,120.6999999999995623,23.2201957702636719
18.1999999999999389,120.7999999999995566,18.9425392150878906
18.1999999999999389,120.8999999999995509,15.9174947738647461
18.1999999999999389,120.9999999999995453,15.3184833526611328
18.1999999999999389,121.0999999999995396,16.3304729461669922
18.1999999999999389,121.1999999999995339,17.8438091278076172
18.1999999999999389,121.2999999999995282,20.0706310272216797
18.1999999999999389,121.3999999999995225,23.4698696136474609
18.1999999999999389,121.4999999999995168,26.8724861145019531
18.1999999999999389,121.5999999999995111,27.9997615814208984
18.1999999999999389,121.6999999999995055,29.6787662506103516
18.1999999999999389,121.7999999999994998,30.9978771209716797
18.1999999999999389,121.8999999999994941,30.9003200531005859
18.1999999999999389,121.9999999999994884,31.6417236328125000
18.1999999999999389,122.0999999999994827,34.4092636108398438
18.1999999999999389,122.1999999999994770,39.8179969787597656
18.0999999999999375,120.4999999999995737,33.6650962829589844
18.0999999999999375,120.5999999999995680,29.6926212310791016
18.0999999999999375,120.6999999999995623,25.3104038238525391
18.0999999999999375,120.7999999999995566,19.9830226898193359
18.0999999999999375,120.8999999999995509,14.6726121902465820
18.0999999999999375,120.9999999999995453,12.9357576370239258
18.0999999999999375,121.0999999999995396,14.5562057495117188
18.0999999999999375,121.1999999999995339,17.0977973937988281
18.0999999999999375,121.2999999999995282,19.3900699615478516
18.0999999999999375,121.3999999999995225,21.9628658294677734
18.0999999999999375,121.4999999999995168,23.9641437530517578
18.0999999999999375,121.5999999999995111,24.1982784271240234
18.0999999999999375,121.6999999999995055,25.1500015258789062
18.0999999999999375,121.7999999999994998,26.0020542144775391
18.0999999999999375,121.8999999999994941,25.8566722869873047
18.0999999999999375,121.9999999999994884,26.5917186737060547
18.0999999999999375,122.0999999999994827,29.7528781890869141
18.0999999999999375,122.1999999999994770,34.3044586181640625
17.9999999999999361,120.5999999999995680,28.0611057281494141
17.9999999999999361,120.6999999999995623,23.3903942108154297
17.9999999999999361,120.7999999999995566,18.6811218261718750
17.9999999999999361,120.8999999999995509,14.0776519775390625
17.9999999999999361,120.9999999999995453,11.4904508590698242
17.9999999999999361,121.0999999999995396,14.3300657272338867
