Longitude,Latitude,max_wind_speed,Return_Period
122.0,18.2,7.918427467346192,< 7-year
122.1,18.2,8.098525047302246,< 7-year
122.2,18.2,9.909307479858398,< 7-year
120.5,18.1,10.05898380279541,< 7-year
120.6,18.1,7.041693210601807,< 7-year
120.7,18.1,4.999733924865723,< 7-year
120.8,18.1,4.583364009857178,< 7-year
120.9,18.1,4.291741371154785,< 7-year
121.0,18.1,3.7471387386322026,< 7-year
121.1,18.1,3.1006376743316646,< 7-year
121.2,18.1,2.797734022140503,< 7-year
121.3,18.1,3.1945719718933105,< 7-year
121.4,18.1,3.7776503562927246,< 7-year
121.5,18.1,4.277951240539551,< 7-year
121.6,18.1,4.498775959014893,< 7-year
121.7,18.1,4.8625264167785645,< 7-year
121.8,18.1,5.1516289710998535,< 7-year
121.9,18.1,5.191808700561523,< 7-year
122.0,18.1,5.309993743896484,< 7-year
122.1,18.1,6.507791042327881,< 7-year
122.2,18.1,8.232397079467773,< 7-year
120.6,18.0,6.501859664916992,< 7-year
120.7,18.0,4.92221736907959,< 7-year
120.8,18.0,4.536311149597168,< 7-year
120.9,18.0,4.640144348144531,< 7-year
121.0,18.0,4.183742523193359,< 7-year
121.1,18.0,3.2576098442077637,< 7-year
121.2,18.0,2.984755039215088,< 7-year
121.3,18.0,3.3496389389038086,< 7-year
121.4,18.0,3.794688224792481,< 7-year
121.5,18.0,4.079777240753174,< 7-year
121.6,18.0,3.6517827510833745,< 7-year
121.7,18.0,3.7021689414978023,< 7-year
121.8,18.0,3.9557619094848633,< 7-year
121.9,18.0,3.9584884643554688,< 7-year
122.0,18.0,4.176460266113281,< 7-year
122.1,18.0,5.92033576965332,< 7-year
120.5,17.9,8.715200424194336,< 7-year
120.6,17.9,5.964559078216553,< 7-year
120.7,17.9,4.883963584899902,< 7-year
120.8,17.9,4.864865303039551,< 7-year
120.9,17.9,5.256147861480713,< 7-year
121.0,17.9,4.749133586883545,< 7-year
121.1,17.9,3.7040541172027583,< 7-year
121.2,17.9,3.1185598373413086,< 7-year
121.3,17.9,3.415294885635376,< 7-year
121.4,17.9,3.7384662628173824,< 7-year
121.5,17.9,3.9517307281494145,< 7-year
121.6,17.9,3.6117308139801025,< 7-year
121.7,17.9,3.1004531383514404,< 7-year
121.8,17.9,3.0560779571533203,< 7-year
121.9,17.9,3.0485715866088867,< 7-year
122.0,17.9,3.3677799701690674,< 7-year
122.1,17.9,4.998909950256348,< 7-year
120.5,17.8,8.182883262634277,< 7-year
120.6,17.8,5.439415454864503,< 7-year
120.7,17.8,4.951998710632324,< 7-year
120.8,17.8,5.028195381164551,< 7-year
120.9,17.8,5.486629486083984,< 7-year
121.0,17.8,5.015662670135497,< 7-year
121.1,17.8,3.9473843574523926,< 7-year
121.2,17.8,2.9923255443573,< 7-year
121.3,17.8,3.0477056503295894,< 7-year
121.4,17.8,3.436601400375366,< 7-year
121.5,17.8,3.8261842727661137,< 7-year
121.6,17.8,3.412323236465454,< 7-year
121.7,17.8,3.0599095821380615,< 7-year
121.8,17.8,2.8826842308044434,< 7-year
121.9,17.8,2.527066946029663,< 7-year
122.0,17.8,2.7550318241119385,< 7-year
122.1,17.8,4.5693583488464355,< 7-year
120.4,17.7,10.613744735717772,< 7-year
120.5,17.7,7.985609054565431,< 7-year
120.6,17.7,5.4573588371276855,< 7-year
120.7,17.7,4.907013893127441,< 7-year
120.8,17.7,4.930224895477295,< 7-year
120.9,17.7,5.397384166717529,< 7-year
121.0,17.7,4.893929958343506,< 7-year
121.1,17.7,3.7997875213623047,< 7-year
121.2,17.7,2.758108139038086,< 7-year
121.3,17.7,2.3974759578704834,< 7-year
121.4,17.7,2.869077444076538,< 7-year
121.5,17.7,3.2433176040649414,< 7-year
121.6,17.7,2.9909355640411377,< 7-year
121.7,17.7,2.9823219776153564,< 7-year
121.8,17.7,2.8116190433502197,< 7-year
121.9,17.7,2.257617235183716,< 7-year
122.0,17.7,2.6491482257843018,< 7-year
122.1,17.7,4.173672676086426,< 7-year
120.4,17.6,10.793971061706545,< 7-year
120.5,17.6,7.9231648445129395,< 7-year
120.6,17.6,5.664122104644775,< 7-year
120.7,17.6,4.887568950653076,< 7-year
120.8,17.6,4.895870208740234,< 7-year
120.9,17.6,5.257440567016602,< 7-year
121.0,17.6,4.789297103881836,< 7-year
121.1,17.6,3.6722819805145264,< 7-year
121.2,17.6,2.6243629455566406,< 7-year
121.3,17.6,2.239961862564087,< 7-year
121.4,17.6,2.549759864807129,< 7-year
121.5,17.6,3.092301368713379,< 7-year
121.6,17.6,2.908784866333008,< 7-year
121.7,17.6,2.9811582565307617,< 7-year
121.8,17.6,2.786249876022339,< 7-year
121.9,17.6,2.0384085178375244,< 7-year
122.0,17.6,2.3475449085235596,< 7-year
122.1,17.6,3.8855569362640385,< 7-year
120.5,17.5,7.62205982208252,< 7-year
120.6,17.5,5.2577805519104,< 7-year
120.7,17.5,4.338382244110107,< 7-year
120.8,17.5,4.063610076904297,< 7-year
120.9,17.5,4.666112899780273,< 7-year
121.0,17.5,4.630531311035156,< 7-year
121.1,17.5,3.6031148433685303,< 7-year
121.2,17.5,2.495958089828491,< 7-year
121.3,17.5,2.239292860031128,< 7-year
121.4,17.5,2.4684252738952637,< 7-year
121.5,17.5,2.8404905796051025,< 7-year
121.6,17.5,2.750676155090332,< 7-year
121.7,17.5,2.7979331016540527,< 7-year
121.8,17.5,2.643699407577514,< 7-year
121.9,17.5,1.7781707048416138,< 7-year
122.0,17.5,1.8849730491638184,< 7-year
122.1,17.5,2.655837297439575,< 7-year
120.5,17.4,7.259782314300538,< 7-year
120.6,17.4,4.450053691864014,< 7-year
120.7,17.4,3.4776506423950195,< 7-year
120.8,17.4,3.126601219177246,< 7-year
120.9,17.4,3.7183258533477783,< 7-year
121.0,17.4,3.880961179733277,< 7-year
121.1,17.4,3.3973071575164795,< 7-year
121.2,17.4,2.549304723739624,< 7-year
121.3,17.4,2.234161376953125,< 7-year
121.4,17.4,2.2795920372009277,< 7-year
121.5,17.4,2.5725178718566895,< 7-year
121.6,17.4,2.4229369163513184,< 7-year
121.7,17.4,2.6498258113861084,< 7-year
121.8,17.4,2.4642126560211186,< 7-year
121.9,17.4,1.9171457290649416,< 7-year
122.0,17.4,1.6639269590377808,< 7-year
122.1,17.4,2.150627374649048,< 7-year
122.2,17.4,2.637613296508789,< 7-year
120.5,17.3,6.699693202972412,< 7-year
120.6,17.3,3.8777687549591064,< 7-year
120.7,17.3,2.662566900253296,< 7-year
120.8,17.3,2.591599225997925,< 7-year
120.9,17.3,3.065800905227661,< 7-year
121.0,17.3,3.178245782852173,< 7-year
121.1,17.3,2.82185959815979,< 7-year
121.2,17.3,2.4711620807647705,< 7-year
121.3,17.3,2.132735252380371,< 7-year
121.4,17.3,2.0085577964782715,< 7-year
121.5,17.3,2.1676154136657715,< 7-year
121.6,17.3,2.336733341217041,< 7-year
121.7,17.3,2.620574951171875,< 7-year
121.8,17.3,2.6891901493072514,< 7-year
121.9,17.3,2.025340795516968,< 7-year
122.0,17.3,1.6699798107147217,< 7-year
122.1,17.3,2.2219362258911133,< 7-year
122.2,17.3,2.599533796310425,< 7-year
122.3,17.3,3.0620508193969727,< 7-year
120.5,17.2,6.1168646812438965,< 7-year
120.6,17.2,3.238051414489746,< 7-year
120.7,17.2,2.1685779094696045,< 7-year
120.8,17.2,2.3715341091156006,< 7-year
120.9,17.2,2.9412882328033447,< 7-year
121.0,17.2,3.111726760864258,< 7-year
121.1,17.2,2.728318214416504,< 7-year
121.2,17.2,2.2947487831115723,< 7-year
121.3,17.2,1.9707237482070925,< 7-year
121.4,17.2,1.8036266565322876,< 7-year
121.5,17.2,2.0978751182556152,< 7-year
121.6,17.2,2.1821720600128174,< 7-year
121.7,17.2,2.5527520179748535,< 7-year
121.8,17.2,2.7302370071411133,< 7-year
121.9,17.2,2.212494134902954,< 7-year
122.0,17.2,2.0248653888702393,< 7-year
122.1,17.2,2.5353872776031494,< 7-year
122.2,17.2,2.9356014728546143,< 7-year
122.3,17.2,3.268975019454956,< 7-year
122.4,17.2,3.6253530979156494,< 7-year
120.5,17.1,4.939229965209961,< 7-year
120.6,17.1,2.6356379985809326,< 7-year
120.7,17.1,2.1528537273406982,< 7-year
120.8,17.1,2.0969433784484863,< 7-year
120.9,17.1,3.089235305786133,< 7-year
121.0,17.1,3.2936389446258545,< 7-year
121.1,17.1,2.846649408340454,< 7-year
121.2,17.1,2.4375791549682617,< 7-year
121.3,17.1,1.835913062095642,< 7-year
121.4,17.1,1.6364370584487915,< 7-year
121.5,17.1,1.9097559452056885,< 7-year
121.6,17.1,2.142094135284424,< 7-year
121.7,17.1,2.5737762451171875,< 7-year
121.8,17.1,2.845851182937622,< 7-year
121.9,17.1,2.384718179702759,< 7-year
122.0,17.1,2.4920711517333984,< 7-year
122.1,17.1,2.962064027786255,< 7-year
122.2,17.1,3.238466501235962,< 7-year
122.3,17.1,3.3537113666534424,< 7-year
122.4,17.1,4.124560356140137,< 7-year
122.5,17.1,5.498587131500244,< 7-year
120.5,17.0,4.63425874710083,< 7-year
120.6,17.0,2.5983290672302246,< 7-year
120.7,17.0,2.114572763442993,< 7-year
120.8,17.0,2.1972362995147705,< 7-year
120.9,17.0,3.2405893802642822,< 7-year
121.0,17.0,3.2958061695098877,< 7-year
121.1,17.0,2.8217568397521973,< 7-year
121.2,17.0,2.410492420196533,< 7-year
121.3,17.0,1.8577555418014529,< 7-year
121.4,17.0,1.7206109762191772,< 7-year
121.5,17.0,1.9712957143783567,< 7-year
121.6,17.0,2.2664096355438232,< 7-year
121.7,17.0,2.629643440246582,< 7-year
121.8,17.0,2.8699541091918945,< 7-year
121.9,17.0,2.482344627380371,< 7-year
122.0,17.0,2.8426010608673096,< 7-year
122.1,17.0,3.3061516284942627,< 7-year
122.2,17.0,3.4225924015045166,< 7-year
122.3,17.0,3.548900604248047,< 7-year
122.4,17.0,4.264114856719971,< 7-year
120.4,16.9,5.109008312225342,< 7-year
120.5,16.9,3.932907104492187,< 7-year
120.6,16.9,2.2888691425323486,< 7-year
120.7,16.9,2.0719449520111084,< 7-year
120.8,16.9,2.2732653617858887,< 7-year
120.9,16.9,3.1995811462402344,< 7-year
121.0,16.9,2.9995710849761963,< 7-year
121.1,16.9,2.414950370788574,< 7-year
121.2,16.9,2.138918161392212,< 7-year
121.3,16.9,1.7340340614318848,< 7-year
121.4,16.9,1.7120275497436523,< 7-year
121.5,16.9,1.8771404027938845,< 7-year
121.6,16.9,2.1702940464019775,< 7-year
121.7,16.9,2.534904718399048,< 7-year
121.8,16.9,2.80459976196289,< 7-year
121.9,16.9,2.506141662597656,< 7-year
122.0,16.9,2.7808303833007812,< 7-year
122.1,16.9,3.17775297164917,< 7-year
122.2,16.9,3.686391830444336,< 7-year
122.3,16.9,3.7986764907836914,< 7-year
122.4,16.9,4.572848320007324,< 7-year
120.4,16.8,4.131565570831299,< 7-year
120.5,16.8,2.8992297649383545,< 7-year
120.6,16.8,1.948355793952942,< 7-year
120.7,16.8,2.026902914047241,< 7-year
120.8,16.8,2.3476555347442627,< 7-year
120.9,16.8,3.134807825088501,< 7-year
121.0,16.8,2.8973634243011475,< 7-year
121.1,16.8,2.147876739501953,< 7-year
121.2,16.8,1.8672242164611816,< 7-year
121.3,16.8,1.7783974409103394,< 7-year
121.4,16.8,1.758930206298828,< 7-year
121.5,16.8,1.9237725734710691,< 7-year
121.6,16.8,1.97263503074646,< 7-year
121.7,16.8,2.410874366760254,< 7-year
121.8,16.8,2.705134630203247,< 7-year
121.9,16.8,2.438001871109009,< 7-year
122.0,16.8,2.483853340148926,< 7-year
122.1,16.8,2.846430540084839,< 7-year
122.2,16.8,3.5818705558776855,< 7-year
122.3,16.8,4.066622734069824,< 7-year
122.4,16.8,4.492603778839111,< 7-year
120.4,16.7,3.238905906677246,< 7-year
120.5,16.7,2.433765411376953,< 7-year
120.6,16.7,1.5831410884857178,< 7-year
120.7,16.7,1.9785979986190796,< 7-year
120.8,16.7,2.395667314529419,< 7-year
120.9,16.7,2.999258518218994,< 7-year
121.0,16.7,2.8740668296813965,< 7-year
121.1,16.7,2.251023530960083,< 7-year
121.2,16.7,1.96955668926239,< 7-year
121.3,16.7,1.832291841506958,< 7-year
121.4,16.7,1.8470985889434817,< 7-year
121.5,16.7,1.9512308835983276,< 7-year
121.6,16.7,2.0719525814056396,< 7-year
121.7,16.7,2.3694164752960205,< 7-year
121.8,16.7,2.6649341583251953,< 7-year
121.9,16.7,2.4519784450531006,< 7-year
122.0,16.7,2.4112014770507812,< 7-year
122.1,16.7,2.7121176719665527,< 7-year
122.2,16.7,3.441030740737915,< 7-year
122.3,16.7,4.211554527282715,< 7-year
120.3,16.6,3.520164728164673,< 7-year
120.4,16.6,3.4888756275177,< 7-year
120.5,16.6,2.4949424266815186,< 7-year
120.6,16.6,1.440438747406006,< 7-year
120.7,16.6,2.3813247680664062,< 7-year
120.8,16.6,2.8801522254943848,< 7-year
120.9,16.6,3.28988265991211,< 7-year
121.0,16.6,3.062354564666748,< 7-year
121.1,16.6,2.563666343688965,< 7-year
121.2,16.6,2.2592947483062744,< 7-year
121.3,16.6,1.8981696367263792,< 7-year
121.4,16.6,1.669437289237976,< 7-year
121.5,16.6,2.0242137908935547,< 7-year
121.6,16.6,2.3030905723571777,< 7-year
121.7,16.6,2.5956146717071533,< 7-year
121.8,16.6,2.7393884658813477,< 7-year
121.9,16.6,2.792532444000244,< 7-year
122.0,16.6,2.8610880374908447,< 7-year
122.1,16.6,3.202080011367798,< 7-year
122.2,16.6,3.9863541126251225,< 7-year
122.3,16.6,4.9549102783203125,< 7-year
120.3,16.5,3.8287723064422607,< 7-year
120.4,16.5,3.5614137649536133,< 7-year
120.5,16.5,2.4309067726135254,< 7-year
120.6,16.5,1.5138370990753174,< 7-year
120.7,16.5,2.784621477127075,< 7-year
120.8,16.5,3.3092148303985596,< 7-year
120.9,16.5,3.79060697555542,< 7-year
121.0,16.5,3.360752582550049,< 7-year
121.1,16.5,2.8260815143585205,< 7-year
121.2,16.5,2.6254661083221436,< 7-year
121.3,16.5,2.218137741088867,< 7-year
121.4,16.5,2.086498260498047,< 7-year
121.5,16.5,2.325690507888794,< 7-year
121.6,16.5,2.5519423484802246,< 7-year
121.7,16.5,2.7402753829956055,< 7-year
121.8,16.5,2.9021570682525635,< 7-year
121.9,16.5,2.9269630908966064,< 7-year
122.0,16.5,3.2262003421783447,< 7-year
122.1,16.5,3.8402140140533447,< 7-year
122.2,16.5,5.178520679473877,< 7-year
120.4,16.4,3.915772438049317,< 7-year
120.5,16.4,2.5755376815795894,< 7-year
120.6,16.4,1.5962026119232178,< 7-year
120.7,16.4,2.9484827518463135,< 7-year
120.8,16.4,3.4828176498413086,< 7-year
120.9,16.4,4.11529016494751,< 7-year
121.0,16.4,3.955765962600708,< 7-year
121.1,16.4,3.1618850231170654,< 7-year
121.2,16.4,2.9324791431427,< 7-year
121.3,16.4,2.784217596054077,< 7-year
121.4,16.4,2.7886221408843994,< 7-year
121.5,16.4,2.6377899646759033,< 7-year
121.6,16.4,2.734993696212769,< 7-year
121.7,16.4,2.883143901824951,< 7-year
121.8,16.4,3.0213871002197266,< 7-year
121.9,16.4,3.1002469062805176,< 7-year
122.0,16.4,3.6123445034027104,< 7-year
122.1,16.4,4.792656898498535,< 7-year
122.2,16.4,6.26059627532959,< 7-year
119.8,16.3,5.624462127685547,< 7-year
120.4,16.3,4.503303050994873,< 7-year
120.5,16.3,3.165196418762207,< 7-year
120.6,16.3,1.8545314073562624,< 7-year
120.7,16.3,2.794996738433838,< 7-year
120.8,16.3,3.4608092308044434,< 7-year
120.9,16.3,4.3388590812683105,< 7-year
121.0,16.3,4.412106990814209,< 7-year
121.1,16.3,3.9009847640991206,< 7-year
121.2,16.3,3.3293771743774414,< 7-year
121.3,16.3,3.2986762523651123,< 7-year
121.4,16.3,3.1225018501281734,< 7-year
121.5,16.3,2.7606041431427,< 7-year
121.6,16.3,2.926003932952881,< 7-year
121.7,16.3,3.0903851985931396,< 7-year
121.8,16.3,3.200126886367798,< 7-year
121.9,16.3,3.503683567047119,< 7-year
122.0,16.3,4.925443649291992,< 7-year
122.1,16.3,6.342116355895996,< 7-year
119.8,16.2,6.007722854614258,< 7-year
119.9,16.2,6.006305694580078,< 7-year
120.0,16.2,6.127018451690674,< 7-year
120.5,16.2,3.797452688217163,< 7-year
120.6,16.2,2.4016518592834473,< 7-year
120.7,16.2,2.7824928760528564,< 7-year
120.8,16.2,3.6760511398315434,< 7-year
120.9,16.2,4.626462459564209,< 7-year
121.0,16.2,4.70070219039917,< 7-year
121.1,16.2,4.3233137130737305,< 7-year
121.2,16.2,3.9900534152984615,< 7-year
121.3,16.2,3.6391947269439697,< 7-year
121.4,16.2,3.2091777324676514,< 7-year
121.5,16.2,2.803743362426758,< 7-year
121.6,16.2,2.9296793937683105,< 7-year
121.7,16.2,3.246490240097046,< 7-year
121.8,16.2,3.5770084857940674,< 7-year
121.9,16.2,4.678360462188721,< 7-year
122.0,16.2,6.418113708496094,< 7-year
119.8,16.1,6.2807698249816895,< 7-year
119.9,16.1,6.260082721710205,< 7-year
120.0,16.1,6.389891624450684,< 7-year
120.5,16.1,3.319808006286621,< 7-year
120.6,16.1,2.683457374572754,< 7-year
120.7,16.1,3.1027119159698486,< 7-year
120.8,16.1,3.908091545104981,< 7-year
120.9,16.1,4.85938835144043,< 7-year
121.0,16.1,4.970503807067871,< 7-year
121.1,16.1,4.549912929534912,< 7-year
121.2,16.1,4.326772212982178,< 7-year
121.3,16.1,3.8421592712402344,< 7-year
121.4,16.1,3.2550668716430664,< 7-year
121.5,16.1,2.875617265701294,< 7-year
121.6,16.1,2.9758222103118896,< 7-year
121.7,16.1,3.478743553161621,< 7-year
119.8,16.0,6.366103649139404,< 7-year
119.9,16.0,6.330834865570068,< 7-year
120.0,16.0,5.492997646331787,< 7-year
120.1,16.0,4.551659107208252,< 7-year
120.2,16.0,4.280968189239503,< 7-year
120.3,16.0,4.102170467376709,< 7-year
120.4,16.0,3.8170976638793945,< 7-year
120.5,16.0,3.553039789199829,< 7-year
120.6,16.0,3.6100368499755855,< 7-year
120.7,16.0,3.743767976760864,< 7-year
120.8,16.0,4.192188739776611,< 7-year
120.9,16.0,5.313897132873535,< 7-year
121.0,16.0,5.429346561431885,< 7-year
121.1,16.0,4.9705095291137695,< 7-year
121.2,16.0,4.631864070892334,< 7-year
121.3,16.0,4.279423713684082,< 7-year
121.4,16.0,3.764217615127563,< 7-year
121.5,16.0,3.3845880031585693,< 7-year
121.6,16.0,3.5839858055114746,< 7-year
120.0,15.9,4.602843761444092,< 7-year
120.1,15.9,4.870719909667969,< 7-year
120.2,15.9,4.740653038024902,< 7-year
120.3,15.9,4.56995964050293,< 7-year
120.4,15.9,4.279625415802002,< 7-year
120.5,15.9,4.466965198516846,< 7-year
120.6,15.9,4.375438690185547,< 7-year
120.7,15.9,4.472220420837402,< 7-year
120.8,15.9,4.865926742553711,< 7-year
120.9,15.9,5.76582670211792,< 7-year
121.0,15.9,5.904065132141113,< 7-year
121.1,15.9,5.4677958488464355,< 7-year
121.2,15.9,5.050389766693115,< 7-year
121.3,15.9,4.664615154266357,< 7-year
121.4,15.9,4.23453426361084,< 7-year
121.5,15.9,4.184785842895508,< 7-year
121.6,15.9,4.201230049133301,< 7-year
120.0,15.8,4.486166477203369,< 7-year
120.1,15.8,4.852164268493652,< 7-year
120.2,15.8,4.834697723388672,< 7-year
120.3,15.8,4.869901657104492,< 7-year
120.4,15.8,5.143661022186279,< 7-year
120.5,15.8,5.030585765838623,< 7-year
120.6,15.8,4.942802906036377,< 7-year
120.7,15.8,5.05109167098999,< 7-year
120.8,15.8,5.440268516540527,< 7-year
120.9,15.8,6.301229953765869,< 7-year
121.0,15.8,6.137660503387451,< 7-year
121.1,15.8,5.593313694000244,< 7-year
121.2,15.8,5.132663726806641,< 7-year
121.3,15.8,4.614645957946777,< 7-year
121.4,15.8,4.253294944763184,< 7-year
121.5,15.8,4.3674116134643555,< 7-year
120.0,15.7,4.156408786773682,< 7-year
120.1,15.7,4.616175651550293,< 7-year
120.2,15.7,4.633586883544922,< 7-year
120.3,15.7,5.200630187988281,< 7-year
120.4,15.7,5.61223030090332,< 7-year
120.5,15.7,5.513986110687256,< 7-year
120.6,15.7,5.419486045837402,< 7-year
120.7,15.7,5.542092800140381,< 7-year
120.8,15.7,6.125196933746338,< 7-year
120.9,15.7,6.594787120819092,< 7-year
121.0,15.7,6.361801624298096,< 7-year
121.1,15.7,5.635427474975586,< 7-year
121.2,15.7,5.091105937957764,< 7-year
121.3,15.7,4.470440864562988,< 7-year
121.4,15.7,4.4196648597717285,< 7-year
121.5,15.7,4.854188919067383,< 7-year
120.0,15.6,3.7680368423461914,< 7-year
120.1,15.6,4.442185878753662,< 7-year
120.2,15.6,5.017104625701904,< 7-year
120.3,15.6,5.648531913757324,< 7-year
120.4,15.6,6.0698418617248535,< 7-year
120.5,15.6,5.970840930938721,< 7-year
120.6,15.6,5.863944053649902,< 7-year
120.7,15.6,5.812500476837158,< 7-year
120.8,15.6,6.335418701171875,< 7-year
120.9,15.6,6.854755878448486,< 7-year
121.0,15.6,6.568261623382568,< 7-year
121.1,15.6,5.7982048988342285,< 7-year
121.2,15.6,5.284578323364258,< 7-year
121.3,15.6,4.936811923980713,< 7-year
121.4,15.6,5.014430522918701,< 7-year
121.5,15.6,5.326450824737549,< 7-year
120.0,15.5,3.7831454277038574,< 7-year
120.1,15.5,4.617831707000732,< 7-year
120.2,15.5,5.274766445159912,< 7-year
120.3,15.5,5.895740032196045,< 7-year
120.4,15.5,6.299572944641113,< 7-year
120.5,15.5,6.235318660736084,< 7-year
120.6,15.5,6.09165620803833,< 7-year
120.7,15.5,5.963929653167725,< 7-year
120.8,15.5,6.254520416259766,< 7-year
120.9,15.5,6.688173770904541,< 7-year
121.0,15.5,6.484149932861328,< 7-year
121.1,15.5,5.761466979980469,< 7-year
121.2,15.5,5.7677083015441895,< 7-year
121.3,15.5,6.513853549957275,< 7-year
121.4,15.5,6.682822227478027,< 7-year
121.5,15.5,6.80057430267334,< 7-year
119.9,15.4,5.9646148681640625,< 7-year
120.0,15.4,3.6947696208953857,< 7-year
120.1,15.4,4.944106101989746,< 7-year
120.2,15.4,5.5848917961120605,< 7-year
120.3,15.4,6.122645854949951,< 7-year
120.4,15.4,6.518178462982178,< 7-year
120.5,15.4,6.413021087646484,< 7-year
120.6,15.4,6.237362861633301,< 7-year
120.7,15.4,6.1983256340026855,< 7-year
120.8,15.4,6.325659275054932,< 7-year
120.9,15.4,6.6075592041015625,< 7-year
121.0,15.4,6.335137844085693,< 7-year
121.1,15.4,6.374057292938232,< 7-year
121.2,15.4,6.686948776245117,< 7-year
121.3,15.4,7.4159345626831055,< 7-year
120.0,15.3,4.149340629577637,< 7-year
120.1,15.3,5.241413593292236,< 7-year
120.2,15.3,5.876163482666016,< 7-year
120.3,15.3,6.384939670562744,< 7-year
120.4,15.3,6.6884541511535645,< 7-year
120.5,15.3,6.611137866973877,< 7-year
120.6,15.3,6.461216449737549,< 7-year
120.7,15.3,6.425141334533691,< 7-year
120.8,15.3,6.52767276763916,< 7-year
120.9,15.3,6.6047492027282715,< 7-year
121.0,15.3,6.656196117401123,< 7-year
121.1,15.3,6.909990310668945,< 7-year
121.2,15.3,7.182276248931885,< 7-year
121.3,15.3,8.05240249633789,< 7-year
121.4,15.3,8.995469093322754,< 7-year
120.1,15.2,5.482490062713623,< 7-year
120.2,15.2,6.069240093231201,< 7-year
120.3,15.2,6.398599147796631,< 7-year
120.4,15.2,6.722222805023193,< 7-year
120.5,15.2,6.738908290863037,< 7-year
120.6,15.2,6.629111289978027,< 7-year
120.7,15.2,6.591722011566162,< 7-year
120.8,15.2,6.666189670562744,< 7-year
120.9,15.2,6.678024768829346,< 7-year
121.0,15.2,6.435049533843994,< 7-year
121.1,15.2,6.397673606872559,< 7-year
121.2,15.2,6.682028293609619,< 7-year
121.3,15.2,7.5793137550354,< 7-year
120.1,15.1,5.686609268188477,< 7-year
120.2,15.1,6.11384916305542,< 7-year
120.3,15.1,6.236664772033691,< 7-year
120.4,15.1,6.7169599533081055,< 7-year
120.5,15.1,6.77175235748291,< 7-year
120.6,15.1,6.827158451080322,< 7-year
120.7,15.1,6.79215145111084,< 7-year
120.8,15.1,6.759159088134766,< 7-year
120.9,15.1,6.694861888885497,< 7-year
121.0,15.1,6.452603816986084,< 7-year
121.1,15.1,6.108490943908691,< 7-year
121.2,15.1,6.179706573486328,< 7-year
121.3,15.1,6.828094005584717,< 7-year
121.4,15.1,7.361881256103516,< 7-year
120.1,15.0,6.0284013748168945,< 7-year
120.2,15.0,6.1687331199646,< 7-year
120.3,15.0,6.320321083068848,< 7-year
120.4,15.0,6.776817798614503,< 7-year
120.5,15.0,6.870545387268066,< 7-year
120.6,15.0,6.913270473480225,< 7-year
120.7,15.0,6.7836012840271,< 7-year
120.8,15.0,6.645976543426514,< 7-year
120.9,15.0,6.579594612121582,< 7-year
121.0,15.0,6.629977226257324,< 7-year
121.1,15.0,6.513587951660156,< 7-year
