Longitude,Latitude,max_wind_speed,Return_Period
120.5,14.9,13.215726852416992,30-year
120.8,14.9,14.97257137298584,18-year
120.9,14.9,13.428285598754883,9-year
121.0,14.9,12.113006591796877,< 7-year
121.1,14.9,10.678349494934082,8-year
121.2,14.9,9.473469734191895,7-year
121.3,14.9,9.51982116699219,< 7-year
121.4,14.9,9.685389518737791,< 7-year
121.5,14.9,11.207121849060059,< 7-year
121.9,14.9,20.28452491760254,< 7-year
122.0,14.9,20.713489532470703,< 7-year
120.2,14.8,17.439332962036133,50-year
120.3,14.8,13.861486434936523,50-year
120.4,14.8,13.692066192626951,250-year or greater
120.5,14.8,14.868181228637695,30-year
120.9,14.8,15.509365081787108,16-year
121.0,14.8,13.960193634033203,8-year
121.1,14.8,12.299442291259764,12-year
121.2,14.8,10.98746109008789,10-year
121.3,14.8,9.51457405090332,< 7-year
121.4,14.8,9.143548011779783,< 7-year
121.5,14.8,10.202902793884276,< 7-year
121.6,14.8,13.127569198608398,< 7-year
121.9,14.8,21.070096969604492,< 7-year
122.0,14.8,21.43112564086914,< 7-year
122.2,14.8,20.626859664916992,< 7-year
120.3,14.7,16.06038475036621,50-year
120.4,14.7,15.058463096618652,250-year or greater
120.5,14.7,16.38373374938965,30-year
121.0,14.7,14.91507625579834,9-year
121.1,14.7,13.764479637145996,16-year
121.2,14.7,13.003722190856932,15-year
121.3,14.7,10.951478958129883,< 7-year
121.4,14.7,9.517882347106934,< 7-year
121.5,14.7,10.460488319396973,< 7-year
121.6,14.7,13.10335636138916,< 7-year
122.0,14.7,21.38383102416992,< 7-year
122.4,14.7,20.819856643676754,< 7-year
120.4,14.6,16.513063430786133,15-year
120.5,14.6,18.695669174194336,250-year or greater
120.6,14.6,20.793527603149418,30-year
121.0,14.6,15.333463668823242,15-year
121.1,14.6,15.286273002624512,7-year
121.2,14.6,15.010588645935059,7-year
121.3,14.6,13.387382507324219,< 7-year
121.4,14.6,10.77855396270752,< 7-year
121.5,14.6,11.480352401733398,< 7-year
121.6,14.6,14.036967277526855,< 7-year
120.5,14.5,20.73052406311035,50-year
120.6,14.5,21.23902702331543,250-year or greater
121.1,14.5,16.80425262451172,16-year
121.2,14.5,18.247678756713867,15-year
121.3,14.5,15.466854095458984,8-year
121.4,14.5,12.368217468261719,< 7-year
121.5,14.5,12.340614318847656,< 7-year
121.6,14.5,14.118175506591797,< 7-year
120.8,14.4,15.925992965698242,10-year
120.9,14.4,14.632428169250488,11-year
121.0,14.4,16.020219802856445,30-year
121.3,14.4,13.7554292678833,13-year
121.5,14.4,11.226364135742188,7-year
121.6,14.4,14.146216392517088,7-year
121.7,14.4,16.331491470336914,< 7-year
120.7,14.3,16.37850570678711,15-year
120.8,14.3,14.842400550842283,7-year
120.9,14.3,13.26257038116455,11-year
121.0,14.3,14.606640815734863,30-year
121.1,14.3,14.05463409423828,22-year
121.5,14.3,10.979485511779783,9-year
121.6,14.3,13.872258186340332,7-year
121.7,14.3,17.36614227294922,< 7-year
122.5,14.3,13.49751853942871,< 7-year
122.7,14.3,13.409987449645996,< 7-year
120.6,14.2,16.93440055847168,8-year
120.7,14.2,15.387957572937012,13-year
120.8,14.2,13.145374298095703,8-year
120.9,14.2,14.002960205078123,50-year
121.0,14.2,13.928333282470703,100-year
121.1,14.2,12.710164070129395,28-year
121.4,14.2,10.391794204711914,13-year
121.5,14.2,10.950735092163084,17-year
121.6,14.2,14.034277915954588,11-year
121.7,14.2,18.081031799316406,< 7-year
122.0,14.2,19.470073699951172,< 7-year
122.4,14.2,10.612618446350096,< 7-year
122.5,14.2,10.04513931274414,< 7-year
122.6,14.2,9.887474060058592,< 7-year
122.7,14.2,10.121768951416016,< 7-year
122.8,14.2,11.121994972229004,< 7-year
122.9,14.2,12.286967277526855,< 7-year
120.6,14.1,17.83585739135742,8-year
120.7,14.1,16.443681716918945,9-year
120.8,14.1,14.851161003112791,11-year
120.9,14.1,14.495771408081055,50-year
121.0,14.1,13.378118515014648,30-year
121.1,14.1,11.848214149475096,21-year
121.2,14.1,12.298531532287596,25-year
121.3,14.1,10.950769424438477,15-year
121.4,14.1,10.417614936828612,11-year
121.5,14.1,11.220674514770508,10-year
121.6,14.1,13.764657020568848,8-year
121.7,14.1,18.437902450561523,9-year
121.8,14.1,22.17618942260742,< 7-year
122.1,14.1,16.33820152282715,< 7-year
122.3,14.1,11.79214096069336,< 7-year
122.4,14.1,10.646461486816406,< 7-year
122.5,14.1,10.040082931518555,< 7-year
122.6,14.1,9.450122833251951,< 7-year
122.7,14.1,9.253211975097656,< 7-year
122.8,14.1,9.987332344055178,< 7-year
122.9,14.1,11.18520736694336,< 7-year
123.0,14.1,12.57015323638916,< 7-year
120.7,14.0,18.55900764465332,10-year
120.8,14.0,16.39522361755371,11-year
120.9,14.0,14.861745834350584,20-year
121.0,14.0,13.023541450500488,14-year
121.1,14.0,11.681218147277832,13-year
121.2,14.0,10.36945343017578,9-year
121.3,14.0,10.18868064880371,7-year
121.4,14.0,10.370651245117188,< 7-year
121.5,14.0,10.850871086120604,< 7-year
121.6,14.0,14.479042053222656,8-year
121.7,14.0,18.63993263244629,9-year
121.8,14.0,21.777246475219727,9-year
121.9,14.0,20.438674926757812,9-year
122.4,14.0,10.828812599182127,< 7-year
122.5,14.0,10.676830291748047,< 7-year
122.6,14.0,10.531893730163574,< 7-year
122.7,14.0,10.104164123535156,< 7-year
122.8,14.0,9.802450180053711,< 7-year
122.9,14.0,10.490131378173828,< 7-year
123.0,14.0,13.022664070129395,< 7-year
123.3,14.0,16.883275985717773,< 7-year
124.2,14.0,15.4650297164917,< 7-year
124.3,14.0,14.204801559448242,< 7-year
120.6,13.9,21.481994628906246,11-year
121.0,13.9,14.666014671325684,16-year
121.1,13.9,12.518824577331545,14-year
121.2,13.9,10.55539894104004,10-year
121.3,13.9,10.4276065826416,7-year
121.4,13.9,10.44003677368164,< 7-year
121.5,13.9,12.576018333435059,< 7-year
122.0,13.9,17.521949768066406,< 7-year
122.1,13.9,15.512491226196287,< 7-year
122.2,13.9,13.756694793701172,< 7-year
122.3,13.9,12.081931114196776,< 7-year
122.4,13.9,11.4359712600708,< 7-year
122.7,13.9,11.471839904785156,< 7-year
122.8,13.9,10.777400016784668,< 7-year
122.9,13.9,10.314780235290527,< 7-year
123.0,13.9,12.290942192077637,< 7-year
123.4,13.9,13.611201286315918,< 7-year
123.5,13.9,13.543140411376951,< 7-year
123.6,13.9,15.639524459838867,< 7-year
123.7,13.9,17.751636505126953,< 7-year
124.2,13.9,13.64155387878418,< 7-year
124.3,13.9,12.334986686706545,< 7-year
120.1,13.8,20.36574935913086,< 7-year
120.2,13.8,20.76801109313965,7-year
120.9,13.8,17.790634155273438,29-year
121.0,13.8,16.040250778198242,25-year
121.1,13.8,13.947401046752928,20-year
121.2,13.8,11.65181827545166,12-year
121.3,13.8,10.73523998260498,< 7-year
121.4,13.8,11.4496488571167,< 7-year
122.0,13.8,17.0054931640625,< 7-year
122.1,13.8,16.15199089050293,< 7-year
122.2,13.8,14.784125328063965,< 7-year
122.3,13.8,13.332807540893555,< 7-year
122.4,13.8,12.857993125915527,< 7-year
122.8,13.8,12.360154151916504,< 7-year
122.9,13.8,11.731797218322752,< 7-year
123.0,13.8,12.457971572875977,< 7-year
123.3,13.8,12.177556037902832,< 7-year
123.4,13.8,11.436753273010252,< 7-year
123.5,13.8,11.423844337463377,< 7-year
123.6,13.8,13.860684394836424,< 7-year
123.7,13.8,16.851959228515625,< 7-year
123.8,13.8,18.197431564331055,< 7-year
124.2,13.8,13.219243049621582,< 7-year
124.3,13.8,11.755346298217772,< 7-year
121.1,13.7,15.630974769592283,30-year
121.2,13.7,13.411327362060547,18-year
121.3,13.7,13.20246124267578,9-year
121.4,13.7,13.78774070739746,< 7-year
122.2,13.7,15.99269676208496,< 7-year
122.3,13.7,14.759195327758787,< 7-year
122.4,13.7,14.405558586120604,< 7-year
122.9,13.7,14.472018241882324,< 7-year
123.0,13.7,14.147065162658691,< 7-year
123.1,13.7,14.763078689575195,< 7-year
123.2,13.7,15.993373870849608,< 7-year
123.3,13.7,12.05600929260254,< 7-year
123.4,13.7,9.27365303039551,< 7-year
123.5,13.7,9.61569404602051,< 7-year
124.1,13.7,15.534852981567383,< 7-year
124.2,13.7,12.968076705932615,< 7-year
124.3,13.7,11.476269721984863,< 7-year
122.3,13.6,15.911107063293455,< 7-year
122.4,13.6,15.563471794128418,< 7-year
122.5,13.6,16.84839630126953,< 7-year
122.9,13.6,16.889253616333008,7-year
123.0,13.6,16.414466857910156,7-year
123.1,13.6,17.07956314086914,7-year
123.2,13.6,16.501991271972656,7-year
123.3,13.6,12.967074394226074,< 7-year
123.4,13.6,8.836770057678223,< 7-year
123.5,13.6,8.042956352233887,< 7-year
124.2,13.6,13.730036735534668,< 7-year
124.3,13.6,11.66727066040039,< 7-year
120.7,13.5,13.555944442749023,13-year
120.8,13.5,12.812399864196776,22-year
121.9,13.5,18.396474838256836,< 7-year
122.0,13.5,17.242502212524414,7-year
122.5,13.5,17.353477478027344,7-year
122.6,13.5,18.97796058654785,7-year
123.2,13.5,19.808015823364254,8-year
123.3,13.5,14.85804271697998,< 7-year
123.4,13.5,9.853713035583496,< 7-year
123.5,13.5,7.3649678230285645,< 7-year
123.6,13.5,8.585541725158691,< 7-year
120.5,13.4,14.186166763305664,< 7-year
120.6,13.4,12.524760246276855,< 7-year
120.7,13.4,11.065592765808104,8-year
120.8,13.4,9.969747543334961,19-year
120.9,13.4,8.902255058288574,11-year
121.0,13.4,8.176321029663086,< 7-year
121.1,13.4,7.682934284210205,< 7-year
121.2,13.4,7.651676177978516,< 7-year
121.8,13.4,19.167797088623047,< 7-year
121.9,13.4,18.317489624023438,7-year
122.0,13.4,17.04360580444336,9-year
122.1,13.4,16.234956741333008,8-year
122.5,13.4,18.076740264892575,9-year
122.6,13.4,19.599973678588867,15-year
123.2,13.4,21.650041580200195,8-year
123.3,13.4,17.390588760375977,7-year
123.4,13.4,11.291104316711424,< 7-year
123.5,13.4,8.146759033203125,< 7-year
123.6,13.4,7.984698772430419,< 7-year
120.6,13.3,11.547656059265137,< 7-year
120.7,13.3,9.667723655700685,< 7-year
120.8,13.3,8.197857856750488,10-year
120.9,13.3,6.788063049316406,9-year
121.0,13.3,5.928156852722168,7-year
121.1,13.3,6.1073317527771,< 7-year
121.2,13.3,6.5180816650390625,< 7-year
121.3,13.3,7.915917396545409,< 7-year
121.9,13.3,18.045745849609375,< 7-year
122.0,13.3,17.1101131439209,9-year
122.6,13.3,20.17582321166992,16-year
123.3,13.3,18.52344512939453,7-year
123.5,13.3,9.52547836303711,< 7-year
123.6,13.3,8.538326263427734,< 7-year
123.7,13.3,7.771885395050048,< 7-year
123.9,13.3,11.65214729309082,< 7-year
120.7,13.2,11.21728229522705,< 7-year
120.8,13.2,9.161647796630861,< 7-year
120.9,13.2,7.409828662872315,7-year
121.0,13.2,6.449722766876221,9-year
121.1,13.2,5.946413993835449,< 7-year
121.2,13.2,5.994167804718018,< 7-year
121.4,13.2,8.07634449005127,< 7-year
123.3,13.2,17.92847442626953,< 7-year
123.4,13.2,13.854399681091309,< 7-year
123.5,13.2,10.603959083557127,< 7-year
123.6,13.2,9.935138702392578,< 7-year
123.7,13.2,9.274750709533693,< 7-year
120.7,13.1,11.849989891052246,< 7-year
120.8,13.1,10.532240867614746,< 7-year
120.9,13.1,8.335429191589355,< 7-year
121.0,13.1,6.951435565948486,< 7-year
121.1,13.1,6.014332294464111,< 7-year
121.2,13.1,5.4316205978393555,< 7-year
121.3,13.1,5.761545181274414,< 7-year
121.4,13.1,6.6631550788879395,< 7-year
121.5,13.1,7.557816982269286,< 7-year
123.0,13.1,23.94916534423828,10-year
123.4,13.1,15.072694778442383,< 7-year
123.5,13.1,12.264678001403809,< 7-year
123.6,13.1,11.442687034606932,< 7-year
123.7,13.1,10.877174377441406,< 7-year
123.8,13.1,11.542004585266112,< 7-year
123.9,13.1,13.722591400146484,< 7-year
120.8,13.0,10.798871040344238,< 7-year
120.9,13.0,8.737936973571777,< 7-year
121.0,13.0,7.079019069671631,< 7-year
121.1,13.0,5.8410325050354,< 7-year
121.2,13.0,5.068087100982666,< 7-year
121.3,13.0,5.458082675933838,< 7-year
121.4,13.0,6.343255043029785,< 7-year
123.0,13.0,24.18095016479492,15-year
123.1,13.0,22.992204666137695,7-year
123.5,13.0,14.3093900680542,< 7-year
123.6,13.0,13.915696144104004,< 7-year
123.7,13.0,13.076666831970215,< 7-year
123.8,13.0,12.999918937683104,< 7-year
123.9,13.0,14.122481346130373,< 7-year
124.0,13.0,15.57093334197998,< 7-year
124.1,13.0,16.577987670898438,< 7-year
120.8,12.9,10.927295684814451,< 7-year
120.9,12.9,8.90185260772705,< 7-year
121.0,12.9,7.034021854400635,< 7-year
121.1,12.9,5.771157741546631,< 7-year
121.2,12.9,4.885499954223633,< 7-year
121.3,12.9,5.45694637298584,< 7-year
121.4,12.9,6.620254993438721,< 7-year
121.5,12.9,7.499323844909667,< 7-year
123.2,12.9,21.452770233154297,< 7-year
123.8,12.9,14.8010835647583,< 7-year
124.1,12.9,14.965474128723145,< 7-year
120.8,12.8,11.933751106262209,< 7-year
120.9,12.8,9.684037208557129,< 7-year
121.0,12.8,7.572182178497315,< 7-year
121.1,12.8,6.151934623718262,< 7-year
121.2,12.8,5.005688667297363,< 7-year
121.3,12.8,5.74428129196167,< 7-year
121.4,12.8,7.1957855224609375,< 7-year
123.9,12.8,14.893727302551268,< 7-year
124.0,12.8,13.093375205993652,< 7-year
124.1,12.8,14.568060874938965,< 7-year
120.9,12.7,11.286303520202637,< 7-year
121.0,12.7,9.432585716247559,< 7-year
121.1,12.7,7.613751411437989,< 7-year
121.2,12.7,6.271249771118164,< 7-year
121.3,12.7,7.2007246017456055,< 7-year
121.4,12.7,8.930870056152344,< 7-year
121.5,12.7,10.431596755981444,< 7-year
123.9,12.7,15.537360191345215,< 7-year
124.0,12.7,14.379694938659668,< 7-year
124.1,12.7,15.020103454589844,< 7-year
121.0,12.6,11.733862876892088,< 7-year
121.1,12.6,10.097648620605469,< 7-year
121.2,12.6,8.716059684753418,< 7-year
121.3,12.6,9.612683296203613,< 7-year
121.4,12.6,11.489821434020996,< 7-year
121.5,12.6,12.951348304748535,< 7-year
122.1,12.6,13.421720504760742,< 7-year
124.0,12.6,15.859796524047852,< 7-year
121.0,12.5,13.740237236022947,< 7-year
121.1,12.5,12.35981559753418,< 7-year
121.2,12.5,11.111831665039062,< 7-year
121.3,12.5,12.185894012451172,< 7-year
121.4,12.5,13.914603233337402,< 7-year
122.0,12.5,12.234913825988768,< 7-year
122.5,12.5,17.14373016357422,< 7-year
122.6,12.5,18.185241699218754,< 7-year
123.3,12.5,19.273181915283203,< 7-year
123.4,12.5,19.36014747619629,< 7-year
123.5,12.5,19.539237976074215,< 7-year
123.7,12.5,19.509941101074215,< 7-year
124.3,12.5,21.25733757019043,< 7-year
124.4,12.5,18.57061958312988,< 7-year
124.5,12.5,15.097481727600096,< 7-year
124.6,12.5,12.176651000976562,< 7-year
124.7,12.5,11.08666706085205,< 7-year
124.8,12.5,10.507731437683104,< 7-year
124.9,12.5,10.343884468078612,< 7-year
125.0,12.5,10.10440731048584,< 7-year
125.1,12.5,9.865872383117678,< 7-year
125.2,12.5,10.355937004089355,< 7-year
121.0,12.4,14.4026460647583,< 7-year
121.1,12.4,13.646207809448242,< 7-year
121.2,12.4,12.942173957824709,< 7-year
121.3,12.4,13.7822265625,< 7-year
122.0,12.4,13.808222770690918,< 7-year
122.1,12.4,12.842542648315428,< 7-year
122.5,12.4,16.917861938476562,< 7-year
122.6,12.4,17.8572998046875,< 7-year
123.3,12.4,17.781085968017578,< 7-year
123.4,12.4,17.325244903564453,< 7-year
123.5,12.4,17.1960391998291,< 7-year
124.4,12.4,17.767322540283203,< 7-year
124.5,12.4,14.36338996887207,< 7-year
124.6,12.4,11.51362419128418,< 7-year
124.7,12.4,10.486559867858887,< 7-year
124.8,12.4,9.555159568786621,< 7-year
124.9,12.4,8.942646026611328,< 7-year
125.0,12.4,8.803728103637695,< 7-year
125.1,12.4,8.77745532989502,< 7-year
125.2,12.4,9.720283508300781,< 7-year
119.9,12.3,13.016433715820312,< 7-year
121.2,12.3,14.558670043945312,< 7-year
122.0,12.3,14.952397346496582,< 7-year
123.3,12.3,15.934993743896484,< 7-year
123.4,12.3,14.867549896240234,< 7-year
123.5,12.3,14.269052505493164,< 7-year
123.6,12.3,14.174784660339355,< 7-year
123.7,12.3,14.21340274810791,< 7-year
124.4,12.3,16.969480514526367,< 7-year
124.5,12.3,13.698075294494627,< 7-year
124.6,12.3,10.98175811767578,< 7-year
124.7,12.3,9.601888656616211,< 7-year
124.8,12.3,8.409636497497559,< 7-year
124.9,12.3,7.806409358978272,< 7-year
125.0,12.3,7.859510898590088,< 7-year
125.1,12.3,7.9380083084106445,< 7-year
125.2,12.3,8.968979835510254,< 7-year
125.3,12.3,10.949477195739746,< 7-year
119.9,12.2,12.750020027160645,< 7-year
120.0,12.2,12.971372604370115,< 7-year
122.0,12.2,15.787406921386719,< 7-year
123.3,12.2,14.830615997314451,< 7-year
123.4,12.2,13.663818359375,< 7-year
123.6,12.2,12.424260139465332,< 7-year
123.7,12.2,12.431827545166016,< 7-year
123.8,12.2,13.487068176269531,< 7-year
123.9,12.2,14.851881980895996,< 7-year
124.4,12.2,15.844358444213867,< 7-year
124.5,12.2,13.607562065124512,< 7-year
124.6,12.2,10.821376800537108,< 7-year
124.7,12.2,9.546277046203613,< 7-year
124.8,12.2,8.411693572998047,< 7-year
124.9,12.2,7.636151313781737,< 7-year
125.0,12.2,7.494909286499024,< 7-year
125.1,12.2,7.430439472198486,< 7-year
125.2,12.2,8.210000038146973,< 7-year
125.3,12.2,10.065107345581055,< 7-year
125.4,12.2,11.981342315673828,< 7-year
125.5,12.2,13.009352684020996,< 7-year
120.0,12.1,12.710902214050291,< 7-year
120.1,12.1,12.886066436767578,< 7-year
120.2,12.1,13.127783775329588,< 7-year
120.3,12.1,13.399380683898924,< 7-year
123.3,12.1,15.104150772094727,< 7-year
123.7,12.1,13.905363082885742,< 7-year
123.8,12.1,14.707672119140623,< 7-year
123.9,12.1,16.1965389251709,< 7-year
124.5,12.1,14.685890197753906,< 7-year
124.6,12.1,12.719368934631348,< 7-year
124.7,12.1,11.309785842895508,< 7-year
124.8,12.1,9.98917293548584,< 7-year
124.9,12.1,8.838379859924316,< 7-year
125.0,12.1,8.236157417297363,< 7-year
125.1,12.1,7.651222229003905,< 7-year
125.2,12.1,7.806334018707275,< 7-year
125.3,12.1,8.906357765197754,< 7-year
125.4,12.1,9.951754570007324,< 7-year
123.2,12.0,15.967791557312012,< 7-year
123.8,12.0,16.538864135742188,< 7-year
123.9,12.0,17.14628219604492,< 7-year
124.0,12.0,17.799463272094727,< 7-year
124.7,12.0,12.598114013671877,< 7-year
124.8,12.0,11.611878395080566,< 7-year
124.9,12.0,10.243288993835447,< 7-year
125.0,12.0,9.079351425170898,< 7-year
125.1,12.0,7.901697158813477,< 7-year
125.2,12.0,7.490313529968263,< 7-year
125.3,12.0,7.9839253425598145,< 7-year
125.4,12.0,8.568767547607422,< 7-year
122.0,11.9,15.57030200958252,< 7-year
123.8,11.9,17.367088317871094,< 7-year
123.9,11.9,17.460451126098633,< 7-year
124.0,11.9,17.385332107543945,< 7-year
124.8,11.9,13.005626678466797,< 7-year
124.9,11.9,11.454300880432127,< 7-year
125.0,11.9,9.834033012390137,< 7-year
125.1,11.9,8.213308334350586,< 7-year
125.2,11.9,7.288860321044922,< 7-year
125.3,11.9,7.339534282684326,< 7-year
121.9,11.8,14.364600181579588,< 7-year
122.0,11.8,14.649782180786133,< 7-year
122.1,11.8,13.699780464172363,< 7-year
122.2,11.8,11.671887397766112,< 7-year
124.3,11.8,16.993879318237305,< 7-year
124.9,11.8,12.534756660461424,< 7-year
125.0,11.8,10.521354675292969,< 7-year
125.1,11.8,8.508466720581055,< 7-year
125.2,11.8,7.270258903503418,< 7-year
125.3,11.8,7.038674831390381,< 7-year
125.4,11.8,7.151764392852783,< 7-year
120.0,11.7,12.774232864379883,< 7-year
122.1,11.7,12.162598609924316,< 7-year
122.2,11.7,10.361647605895996,< 7-year
122.3,11.7,9.329056739807129,< 7-year
122.4,11.7,9.172588348388674,< 7-year
125.0,11.7,10.758765220642088,< 7-year
125.1,11.7,8.82297134399414,< 7-year
125.2,11.7,7.306670665740967,< 7-year
125.3,11.7,7.094995975494385,< 7-year
125.4,11.7,6.992365837097168,< 7-year
122.2,11.6,8.333013534545898,< 7-year
122.3,11.6,7.344985008239745,< 7-year
122.7,11.6,8.762279510498047,< 7-year
124.5,11.6,16.645004272460938,< 7-year
125.1,11.6,8.55577564239502,< 7-year
125.2,11.6,7.496812343597413,< 7-year
125.3,11.6,7.180242538452148,< 7-year
125.4,11.6,6.929084777832031,< 7-year
122.1,11.5,7.574607849121095,< 7-year
122.2,11.5,6.241204738616943,< 7-year
122.3,11.5,4.869956970214844,< 7-year
122.4,11.5,4.797684669494629,< 7-year
122.5,11.5,5.302577495574951,< 7-year
122.6,11.5,5.863350868225098,< 7-year
122.7,11.5,6.740627765655518,< 7-year
122.8,11.5,7.356230258941651,< 7-year
123.1,11.5,10.378834724426268,< 7-year
124.4,11.5,15.426833152770996,< 7-year
124.5,11.5,15.219575881958008,< 7-year
124.9,11.5,10.299213409423828,< 7-year
125.0,11.5,9.21299171447754,< 7-year
125.1,11.5,7.888290405273437,< 7-year
125.2,11.5,7.18107271194458,< 7-year
125.3,11.5,7.03355598449707,< 7-year
125.4,11.5,6.930049896240234,< 7-year
125.5,11.5,7.919008255004883,< 7-year
122.1,11.4,5.7649006843566895,< 7-year
122.2,11.4,4.384491920471191,< 7-year
122.3,11.4,3.1455492973327637,< 7-year
122.4,11.4,2.6264679431915283,< 7-year
122.5,11.4,3.103729724884033,< 7-year
122.6,11.4,3.9093642234802246,< 7-year
122.7,11.4,4.873356342315674,< 7-year
122.8,11.4,5.898883819580078,< 7-year
122.9,11.4,6.950091361999512,< 7-year
123.0,11.4,8.21524715423584,< 7-year
123.1,11.4,10.096122741699219,< 7-year
124.3,11.4,15.124913215637209,< 7-year
124.4,11.4,14.5014066696167,< 7-year
124.5,11.4,13.796064376831055,< 7-year
124.9,11.4,9.337067604064941,< 7-year
125.0,11.4,8.293229103088379,< 7-year
125.1,11.4,7.472512722015381,< 7-year
125.2,11.4,7.133252143859863,< 7-year
125.3,11.4,7.1268086433410645,< 7-year
125.4,11.4,7.205334663391113,< 7-year
125.5,11.4,8.413168907165527,< 7-year
119.5,11.3,10.899446487426756,< 7-year
122.1,11.3,4.714557647705078,< 7-year
122.2,11.3,3.6310720443725586,< 7-year
122.3,11.3,2.6507351398468018,< 7-year
122.4,11.3,2.5269846916198726,< 7-year
122.5,11.3,3.117079734802246,< 7-year
122.6,11.3,3.890646457672119,< 7-year
122.7,11.3,4.878457069396973,< 7-year
122.8,11.3,5.9470930099487305,< 7-year
122.9,11.3,7.024304389953613,< 7-year
123.0,11.3,8.066664695739746,< 7-year
123.1,11.3,9.1832857131958,< 7-year
124.4,11.3,13.137671470642088,< 7-year
124.5,11.3,12.288178443908691,< 7-year
124.6,11.3,11.112091064453123,< 7-year
124.7,11.3,9.33243942260742,< 7-year
124.8,11.3,8.172404289245605,< 7-year
124.9,11.3,7.312918663024902,< 7-year
125.2,11.3,8.039716720581055,< 7-year
125.3,11.3,8.297001838684082,< 7-year
125.4,11.3,8.548261642456055,< 7-year
125.5,11.3,9.60421085357666,< 7-year
119.5,11.2,8.821029663085938,< 7-year
122.1,11.2,4.196524620056152,< 7-year
122.2,11.2,3.449209451675415,< 7-year
122.3,11.2,2.955231189727783,< 7-year
122.4,11.2,2.982621669769287,< 7-year
122.5,11.2,3.4969589710235596,< 7-year
122.6,11.2,4.194931983947754,< 7-year
122.7,11.2,5.2027974128723145,< 7-year
122.8,11.2,6.342017650604248,< 7-year
122.9,11.2,7.423903465270997,< 7-year
123.0,11.2,8.154245376586914,< 7-year
123.8,11.2,12.412144660949709,< 7-year
124.0,11.2,13.131845474243164,< 7-year
124.4,11.2,12.05390167236328,< 7-year
124.5,11.2,10.6423921585083,< 7-year
124.6,11.2,9.236040115356445,< 7-year
124.7,11.2,7.532364845275878,< 7-year
124.8,11.2,5.756186485290527,< 7-year
124.9,11.2,4.961409091949463,< 7-year
125.0,11.2,6.044294357299805,< 7-year
125.2,11.2,9.302785873413084,< 7-year
125.3,11.2,9.920854568481445,< 7-year
125.4,11.2,10.473556518554688,< 7-year
125.5,11.2,11.220014572143555,< 7-year
119.5,11.1,7.498368263244629,< 7-year
122.1,11.1,3.987570285797119,< 7-year
122.2,11.1,3.3399722576141357,< 7-year
122.3,11.1,3.2685978412628174,< 7-year
122.4,11.1,3.424619436264038,< 7-year
122.5,11.1,3.9035897254943848,< 7-year
122.6,11.1,4.5403289794921875,< 7-year
122.7,11.1,5.587662220001221,< 7-year
122.8,11.1,6.780736923217773,< 7-year
122.9,11.1,7.93175745010376,< 7-year
124.4,11.1,10.543217658996582,< 7-year
124.5,11.1,9.363407135009766,< 7-year
124.6,11.1,7.720487117767334,< 7-year
124.7,11.1,5.868164539337158,< 7-year
124.8,11.1,4.01877498626709,< 7-year
124.9,11.1,3.4480626583099365,< 7-year
125.0,11.1,5.72910737991333,< 7-year
125.5,11.1,12.084317207336424,< 7-year
119.4,11.0,8.531628608703613,< 7-year
122.1,11.0,4.172316074371338,< 7-year
122.2,11.0,3.637183666229248,< 7-year
122.3,11.0,3.477222204208374,< 7-year
122.4,11.0,3.777067899703979,< 7-year
122.5,11.0,4.332986831665039,< 7-year
122.6,11.0,5.039119720458984,< 7-year
122.7,11.0,6.084342956542969,< 7-year
122.8,11.0,7.160236835479736,< 7-year
124.0,11.0,12.144922256469727,< 7-year
124.5,11.0,9.432780265808104,< 7-year
124.6,11.0,7.903485298156737,< 7-year
124.7,11.0,6.202824115753174,< 7-year
124.8,11.0,4.4909749031066895,< 7-year
124.9,11.0,3.8880314826965328,< 7-year
125.0,11.0,6.11898946762085,< 7-year
119.4,10.9,8.08004093170166,< 7-year
119.5,10.9,6.574981212615967,< 7-year
122.0,10.9,5.408161163330078,< 7-year
122.1,10.9,4.543948650360107,< 7-year
122.2,10.9,4.126025676727295,< 7-year
122.3,10.9,3.775870084762573,< 7-year
122.4,10.9,4.119499683380127,< 7-year
122.5,10.9,4.8004984855651855,< 7-year
122.6,10.9,5.661590099334717,< 7-year
122.7,10.9,6.842581272125244,< 7-year
123.2,10.9,7.195860862731934,< 7-year
123.3,10.9,7.08286714553833,< 7-year
123.4,10.9,7.1680474281311035,< 7-year
124.0,10.9,11.974894523620604,< 7-year
124.5,10.9,9.799153327941895,< 7-year
124.8,10.9,5.521086692810059,< 7-year
124.9,10.9,4.63997220993042,< 7-year
125.0,10.9,6.123803615570068,< 7-year
119.3,10.8,10.721074104309082,< 7-year
119.4,10.8,9.121191978454588,< 7-year
119.5,10.8,5.637688159942627,< 7-year
122.0,10.8,6.03688907623291,< 7-year
122.1,10.8,4.920665740966797,< 7-year
122.2,10.8,4.748827934265137,< 7-year
122.3,10.8,4.590643882751465,< 7-year
122.4,10.8,4.84950065612793,< 7-year
122.5,10.8,5.698635578155518,< 7-year
123.0,10.8,8.026163101196289,< 7-year
123.1,10.8,6.721724033355713,< 7-year
123.2,10.8,5.507599353790283,< 7-year
123.3,10.8,5.522238254547119,< 7-year
123.4,10.8,5.707064151763916,< 7-year
123.5,10.8,6.227620601654053,< 7-year
123.9,10.8,10.7332181930542,< 7-year
124.0,10.8,11.531500816345215,< 7-year
124.9,10.8,5.580935001373291,< 7-year
