osm_id,railway,name,gauge,electrified,voltage,geometry
575887574,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0853686 14.6225587, 121.0863214 14.6216145, 121.0867219 14.6212366, 121.0873288 14.6207601, 121.0877771 14.6204139, 121.08834 14.6199948, 121.0889936 14.6194982)"
5524933106,switch,,,,,POINT (121.08410660000001 14.6211123)
5524933325,switch,,,,,POINT (121.08414760000001 14.621140400000002)
423121798,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0923882 14.6187134, 121.0941651 14.6190781, 121.0965939 14.619601, 121.1001168 14.6203361, 121.1006319 14.6204441, 121.1032868 14.6209917, 121.1043421 14.6212119, 121.1073518 14.6218333, 121.1097696 14.6223462, 121.115687 14.6235843)"
669485894,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.115673 14.6236417, 121.1097555 14.6223936, 121.1073377 14.6218806, 121.104328 14.6212593, 121.1032727 14.6210391, 121.1006104 14.620498, 121.0965798 14.6196484, 121.094151 14.6191255, 121.0923741 14.6187608)"
576938326,subway,,1435,contact_line,1500,"LINESTRING (121.0872922 14.6208392, 121.0870387 14.6210774, 121.0868443 14.6213224, 121.0867285 14.6214509, 121.0865871 14.6215997)"
575887552,subway,,1435,contact_line,1500,"LINESTRING (121.0841066 14.6211123, 121.0839501 14.6213472)"
575887548,subway,,1435,contact_line,1500,"LINESTRING (121.0841476 14.6211404, 121.0839501 14.6213472)"
575887559,subway,,1435,contact_line,1500,"LINESTRING (121.0839994 14.6213596, 121.0841476 14.6211404)"
5524933077,switch,,,,,POINT (121.0865871 14.6215997)
335346030,signal,,,,,POINT (121.08635880000001 14.6216439)
5397377397,stop,Santolan,,,,POINT (121.0863135 14.621693400000002)
5524933072,signal,,,,,POINT (121.08645860000001 14.621726800000001)
575887550,subway,,1435,contact_line,1500,"LINESTRING (121.0839501 14.6213472, 121.0838382 14.6215653, 121.0837801 14.621749, 121.0837586 14.6219297, 121.083774 14.6220808, 121.0838352 14.6222526, 121.0838903 14.6223829, 121.0839883 14.6225162, 121.0841352 14.6226466, 121.08429 14.6227562, 121.084475 14.6228058, 121.0846745 14.6228272, 121.0849056 14.6228098, 121.0851187 14.6227402, 121.0853686 14.6225587)"
30384901,subway,,1435,contact_line,1500,"LINESTRING (121.0854045 14.622575, 121.0851339 14.622771, 121.084919 14.6228392, 121.0846881 14.6228532, 121.0844664 14.6228393, 121.0842772 14.6227844, 121.0841073 14.6226775, 121.083966 14.6225566, 121.0838517 14.6224093, 121.0837812 14.6222565, 121.0837301 14.6220897, 121.0837136 14.6219256, 121.0837326 14.6217437, 121.0837971 14.6215473, 121.0839099 14.6213391)"
,station,Santolan,,,,"POLYGON ((121.0855514 14.6225394, 121.0855817 14.6225708, 121.0855967 14.6225527, 121.085628 14.622524, 121.0856448 14.6225377, 121.0857671 14.6224199, 121.0859592 14.6222445, 121.0859769 14.6222632, 121.0860392 14.6222037, 121.0861228 14.6221239, 121.0861019 14.6221035, 121.0864432 14.6217572, 121.0864209 14.6217363, 121.0863308 14.6216477, 121.0863087 14.6216444, 121.0859085 14.6220552, 121.0854849 14.6224755, 121.0854935 14.6224859, 121.085515 14.6225049, 121.0855514 14.6225394))"
5524933073,signal,,,,,POINT (121.08549350000001 14.622485900000001)
10716084285,switch,,,,,POINT (121.17141280000001 14.621114100000002)
10716084283,switch,,,,,POINT (121.17138920000001 14.6211528)
5524933067,stop,Antipolo,,,,POINT (121.1213797 14.624771200000001)
6269361345,signal,,,,,POINT (121.12204360000001 14.624909100000002)
5532373420,switch,,,,,POINT (121.12233930000001 14.624970500000002)
6269361344,signal,,,,,POINT (121.12202570000001 14.6249722)
6269361349,switch,,,,,POINT (121.12231860000001 14.6250326)
575887523,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.1213797 14.6247712, 121.1220436 14.6249091, 121.1223393 14.6249705, 121.1231453 14.625138, 121.1239086 14.6252965, 121.1240372 14.6253232)"
669485887,subway,,1435,rail,1500,"LINESTRING (121.1231252 14.6251987, 121.1227296 14.6250822, 121.1223393 14.6249705)"
669485888,subway,,1435,rail,1500,"LINESTRING (121.1231453 14.625138, 121.1227296 14.6250822, 121.1223186 14.6250326)"
5530500543,stop,Santolan,,,,POINT (121.08560430000001 14.6225515)
5524933074,signal,,,,,POINT (121.0855817 14.6225708)
335345158,switch,,,,,POINT (121.08540450000001 14.622575000000001)
575887522,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.115687 14.6235843, 121.1186459 14.6242033)"
669485893,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.1186238 14.6242714, 121.115673 14.6236417)"
4228159926,switch,,,,,POINT (121.1186459 14.624203300000001)
6269361352,switch,,,,,POINT (121.11862380000001 14.624271400000001)
669485891,subway,,1435,rail,1500,"LINESTRING (121.119593 14.6244711, 121.1191116 14.6243366, 121.1186459 14.6242033)"
669485890,subway,,1435,rail,1500,"LINESTRING (121.1196144 14.6244045, 121.1191116 14.6243366, 121.1186238 14.6242714)"
5532373722,switch,,,,,POINT (121.1196144 14.6244045)
669485892,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.1240172 14.6253825, 121.1238886 14.625356, 121.1231252 14.6251987, 121.1223186 14.6250326, 121.1220257 14.6249722, 121.1213588 14.6248348)"
6269361342,switch,,,,,POINT (121.1231453 14.625138000000002)
6269361343,switch,,,,,POINT (121.1231252 14.6251987)
665462741,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0558974 14.6242978, 121.0530352 14.6229315)"
665462735,subway,,1435,contact_line,1500,"LINESTRING (121.0541306 14.6233193, 121.0552248 14.6238386, 121.0563564 14.6244105, 121.0571784 14.6248848)"
6228563604,switch,,,,,POINT (121.05717840000001 14.6248848)
32093056,switch,,,,,POINT (121.0573293 14.6249604)
6228563610,switch,,,,,POINT (121.0573035 14.624990700000001)
665462736,subway,,1435,rail,1500,"LINESTRING (121.0579438 14.625262, 121.0576106 14.6251242, 121.0573035 14.6249907)"
665462737,subway,,1435,rail,1500,"LINESTRING (121.0573293 14.6249604, 121.0576106 14.6251242, 121.0579236 14.6252995)"
2517073421,switch,,,,,POINT (121.0579438 14.625262000000001)
6228563608,switch,,,,,POINT (121.05792360000001 14.6252995)
30384888,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0794074 14.6295633, 121.0805884 14.6278808, 121.0810705 14.6271659, 121.0815796 14.6264992, 121.0828665 14.6249856, 121.0837947 14.6240458, 121.0841182 14.6237398, 121.0844368 14.6234452, 121.0854045 14.622575, 121.0854935 14.6224859, 121.0863135 14.6216934, 121.0863588 14.6216439)"
575887524,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0864586 14.6217268, 121.0856043 14.6225515, 121.0855817 14.6225708, 121.0849483 14.6231399, 121.0845041 14.623468, 121.0841513 14.6237709, 121.0838272 14.6240739, 121.082894 14.6250106, 121.0816105 14.6265211, 121.0811011 14.6271913, 121.0806227 14.6279033, 121.0794505 14.6295928)"
660489619,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0559156 14.6242638, 121.0571784 14.6248848, 121.0573293 14.6249604, 121.0579438 14.625262, 121.0601681 14.6263779, 121.0620997 14.6273236, 121.0625036 14.6275056, 121.0628954 14.6276515, 121.0633681 14.6277747, 121.0651966 14.6280751, 121.066125 14.6282228, 121.0667815 14.6283042, 121.0671324 14.6283823, 121.0674232 14.6284852, 121.0680647 14.6287673, 121.0687252 14.6290802)"
665462739,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0686775 14.6291198, 121.0680431 14.6288421, 121.0674316 14.6285683, 121.0671097 14.6284606, 121.0667885 14.6283847, 121.0661146 14.6282647, 121.0642832 14.6279667, 121.063356 14.6278157, 121.0628839 14.6276918, 121.0624843 14.627551, 121.0620866 14.6273609, 121.0601467 14.6264065, 121.0579236 14.6252995, 121.0573035 14.6249907, 121.0558974 14.6242978)"
6245591605,stop,Anonas,,,,POINT (121.0642832 14.627966700000002)
,station,Anonas,,,,"POLYGON ((121.064227 14.6280124, 121.065188 14.6281705, 121.0652193 14.6279925, 121.0647129 14.6279092, 121.0647302 14.6278109, 121.0646759 14.6278019, 121.0646573 14.6279075, 121.064257 14.6278417, 121.064227 14.6280124))"
5397299816,stop,Anonas,,,,POINT (121.06519660000001 14.6280751)
34809438,switch,,,,,POINT (121.06612500000001 14.628222800000001)
665462738,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.066125 14.6282228, 121.0667845 14.6283482, 121.0671191 14.6284257, 121.0674457 14.6285354, 121.0680505 14.6288027)"
716001819,subway,LRTA Line 2,1435,contact_line,1500,"LINESTRING (121.0680505 14.6288027, 121.0686775 14.6291198)"
6228563627,switch,,,,,POINT (121.0686775 14.629119800000002)
576685555,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0687252 14.6290802, 121.0700639 14.629689)"
665462740,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.07004 14.6297362, 121.0686775 14.6291198)"
519357250,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0700639 14.629689, 121.0711524 14.6302064)"
665462742,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0711303 14.6302345, 121.07004 14.6297362)"
665462745,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0782383 14.6312538, 121.078493 14.6309248, 121.0794074 14.6295633)"
665462743,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0794505 14.6295928, 121.0785252 14.6309585, 121.0782831 14.6312842)"
6245591606,stop,Katipunan,,,,POINT (121.07230070000001 14.630820000000002)
5377269277,station,Katipunan,,,,POINT (121.0727741 14.631064400000001)
,station,Katipunan,,,,"POLYGON ((121.0736197 14.6312631, 121.0731399 14.6310202, 121.0731755 14.6309551, 121.0732423 14.6308295, 121.073117 14.6307672, 121.0728358 14.6306293, 121.07277 14.6307553, 121.0727566 14.6307822, 121.0727354 14.6308234, 121.0723594 14.630633, 121.0722131 14.6309033, 121.0723318 14.6309634, 121.0722735 14.6310712, 121.0724276 14.6311498, 121.0725429 14.6312075, 121.072584 14.6311305, 121.0726024 14.6310975, 121.0734713 14.6315374, 121.0736197 14.6312631))"
5397260361,stop,Katipunan,,,,POINT (121.073293 14.631259900000002)
519357251,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0711524 14.6302064, 121.073293 14.6312599, 121.0741248 14.6316783, 121.0749565 14.6320849, 121.0757491 14.632377, 121.0759825 14.6324347, 121.0762247 14.6324659, 121.0764465 14.632462, 121.0766604 14.632425, 121.0770537 14.6322895, 121.0774799 14.6319904, 121.0778688 14.6316582, 121.0782383 14.6312538)"
665462744,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.0782831 14.6312842, 121.0779096 14.6316917, 121.0775059 14.6320401, 121.0770781 14.6323392, 121.0766838 14.6324729, 121.0764492 14.6325139, 121.0762171 14.6325196, 121.0759771 14.6324905, 121.0757417 14.6324391, 121.0754125 14.6323119, 121.0749371 14.6321283, 121.074113 14.6317267, 121.0723007 14.63082, 121.0711303 14.6302345)"
,station,University Avenue,,,,"POLYGON ((121.0558321 14.6555219, 121.0541271 14.654387, 121.0540107 14.6545507, 121.0557157 14.6556856, 121.0558321 14.6555219))"
5475576577,stop,University of the Philippines,,,,POINT (121.05541830000001 14.6553377)
6155727387,stop,University of the Philippines,,,,POINT (121.0554022 14.655359500000001)
670619397,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0588578 14.6576094, 121.0620926 14.659763)"
830780906,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0620589 14.6598109, 121.0588357 14.6576409)"
830780907,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0620926 14.659763, 121.0649651 14.6616857)"
543625229,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0649307 14.6617346, 121.0620589 14.6598109)"
575990102,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0649651 14.6616857, 121.0652864 14.6618901, 121.0687819 14.6642056)"
6269361351,switch,,,,,POINT (121.11959300000001 14.624471100000001)
1264884787,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.1186459 14.6242033, 121.1196144 14.6244045, 121.1213797 14.6247712)"
1264884788,subway,LRT Line 2,1435,contact_line,1500,"LINESTRING (121.1213588 14.6248348, 121.119593 14.6244711, 121.1186238 14.6242714)"
,station,Antipolo,,,,"POLYGON ((121.1208155 14.6247842, 121.1210176 14.6248276, 121.1211993 14.6248689, 121.1212483 14.6248771, 121.1215024 14.6249293, 121.1215489 14.6249416, 121.1217501 14.6249848, 121.1218024 14.6247568, 121.1216127 14.6247335, 121.1214354 14.6246767, 121.1212745 14.6246447, 121.1208678 14.6245561, 121.1208155 14.6247842))"
6269361350,stop,Antipolo,,,,POINT (121.12135880000001 14.6248348)
910339870,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0831086 14.6778088, 121.0838547 14.6794303, 121.0858825 14.6841266, 121.086655 14.6859247, 121.0870519 14.6871701, 121.0871884 14.6878482)"
910339866,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0871277 14.687856, 121.0870301 14.6873521, 121.0869996 14.687195, 121.086591 14.6859465, 121.0858166 14.6841489, 121.0838127 14.6794467, 121.0830694 14.6778321)"
,station,Batasan,,,,"POLYGON ((121.0863853 14.6844049, 121.0863445 14.684421, 121.0862276 14.6844671, 121.0859141 14.6845906, 121.0857807 14.6846431, 121.0857252 14.684665, 121.0861892 14.6857672, 121.0862512 14.6857428, 121.0863969 14.6856854, 121.0866844 14.6855721, 121.0868096 14.6855228, 121.0868493 14.6855072, 121.0863853 14.6844049))"
509111118,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0836657 14.7043014, 121.0840707 14.7040782, 121.0843228 14.7039102, 121.0846706 14.7036653, 121.0849166 14.7034493, 121.0851851 14.7032026, 121.0854647 14.7028912, 121.0857457 14.7025605, 121.0860012 14.7021912, 121.0862328 14.701792, 121.0864715 14.7013326, 121.0866189 14.701028, 121.0867448 14.7007561, 121.0868548 14.7004876, 121.0869379 14.7002541, 121.08702 14.7000019, 121.0870889 14.6997528, 121.0871485 14.6995043, 121.0871968 14.6992487, 121.0872252 14.6989953, 121.0872597 14.6985553, 121.08727 14.6981167, 121.0872957 14.6969296, 121.0872986 14.6932879, 121.0872453 14.6898902, 121.0872264 14.6888755, 121.0871914 14.6883662, 121.0871277 14.687856)"
509111109,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0871884 14.6878482, 121.0872504 14.688361, 121.0872746 14.6888704, 121.0872987 14.6898917, 121.087363 14.6932879, 121.0873743 14.6969302, 121.0873367 14.6981185, 121.0873237 14.6985614, 121.0872869 14.6990044, 121.0872559 14.6992582, 121.0872008 14.6995147, 121.0871421 14.6997722, 121.08707 14.7000183, 121.0869929 14.7002683, 121.0869084 14.7005109, 121.0867918 14.700782, 121.0866638 14.7010534, 121.0865139 14.701356, 121.0862801 14.7018123, 121.0860448 14.7022194, 121.0857819 14.7025852, 121.0854936 14.7029224, 121.0852133 14.7032247, 121.0849424 14.7034789, 121.0846915 14.7036944, 121.0843456 14.7039394, 121.0840961 14.7041197, 121.0837005 14.7043402)"
575990104,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0687478 14.6642539, 121.0652463 14.661951, 121.0649307 14.6617346)"
,station,Tandang Sora,,,,"POLYGON ((121.0667777 14.6633242, 121.0677795 14.6639802, 121.0682289 14.6633378, 121.068167 14.6632973, 121.0681349 14.6633432, 121.0679875 14.6635539, 121.0670477 14.6629383, 121.0667777 14.6633242))"
389070673,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0687819 14.6642056, 121.0697518 14.664848, 121.0701377 14.665065, 121.0705982 14.6653701, 121.0709609 14.665649, 121.0742057 14.6677984, 121.0751893 14.6684892, 121.0758875 14.6690244, 121.0767429 14.6697351, 121.0771691 14.6701152, 121.0775928 14.6704938, 121.0783792 14.6712713, 121.0793124 14.6722288, 121.0798534 14.6728803, 121.0816045 14.6752098, 121.0818417 14.675559)"
703943683,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0818065 14.675582, 121.0815623 14.6752264, 121.0798216 14.6729115, 121.0792703 14.6722485, 121.0783505 14.6712954, 121.0775666 14.6705202, 121.0771447 14.6701382, 121.0767171 14.6697631, 121.0758561 14.6690553, 121.075165 14.6685175, 121.0741833 14.6678289, 121.0709304 14.6656894, 121.0705303 14.6654568, 121.0700758 14.6651578, 121.0697212 14.6648942, 121.0687478 14.6642539)"
1586565684,signal,,,,,POINT (121.0823773 14.676585600000001)
5019391,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0818417 14.675559, 121.0829356 14.6774937, 121.0831086 14.6778088)"
575990103,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0830694 14.6778321, 121.0828959 14.6775141, 121.0823773 14.6765856, 121.0818065 14.675582)"
,station,Don Antonio,,,,"POLYGON ((121.0825751 14.6776992, 121.0826061 14.6776838, 121.0827603 14.6776071, 121.0832399 14.6773686, 121.0826895 14.6763325, 121.0824559 14.6764487, 121.0822152 14.6765692, 121.0820551 14.6766481, 121.0820327 14.676659, 121.0820095 14.6766706, 121.08256 14.6777067, 121.0825751 14.6776992))"
315793091,signal,,,,,POINT (121.08293560000001 14.677493700000001)
910339867,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.081186 14.7049494, 121.0821702 14.7048209, 121.0825445 14.7047139, 121.0829292 14.704591, 121.0832807 14.7044661, 121.0836657 14.7043014)"
5255205004,signal,,,,,POINT (121.08729570000001 14.6969296)
,station,Manggahan,,,,"POLYGON ((121.0874095 14.6981159, 121.0874284 14.6969178, 121.087219 14.6969147, 121.0872002 14.6981128, 121.0874095 14.6981159))"
5017194711,signal,,,,,POINT (121.08733670000001 14.698118500000001)
910339868,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0837005 14.7043402, 121.0833116 14.7045284, 121.0829442 14.7046594, 121.0825699 14.7047735, 121.0821784 14.704876, 121.0811899 14.704994)"
,station,Doña Carmen,,,,"POLYGON ((121.078894 14.7049733, 121.0777447 14.7049701, 121.077746 14.7052554, 121.0788953 14.7052586, 121.078894 14.7049733))"
799317060,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0633438 14.7077297, 121.0637917 14.7072177, 121.0639529 14.7070646, 121.0641567 14.7069036, 121.0644144 14.7067407, 121.0646304 14.7066408, 121.0648813 14.706549, 121.0651151 14.7064977, 121.0653031 14.7064675, 121.065555 14.7064518, 121.0697449 14.7064803, 121.0701352 14.7064663, 121.0704945 14.7064246, 121.0707543 14.7063637, 121.0739144 14.7053285, 121.074298 14.7052301, 121.0746484 14.7051577, 121.0751416 14.7050952, 121.075631 14.7050679, 121.0791247 14.7050816, 121.0796343 14.7050705, 121.0799331 14.7050546, 121.081186 14.7049494)"
799317058,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0811899 14.704994, 121.0799266 14.7051056, 121.079637 14.7051199, 121.079126 14.7051339, 121.0756284 14.7051244, 121.0751376 14.705147, 121.0746548 14.7052054, 121.0743101 14.7052703, 121.0739292 14.7053702, 121.0707681 14.7063996, 121.0705021 14.7064618, 121.0701393 14.7065065, 121.069753 14.7065201, 121.065554 14.7064929, 121.0653073 14.7065143, 121.0651202 14.7065506, 121.0648983 14.7066135, 121.0646555 14.7067101, 121.0644556 14.706812, 121.0642042 14.7069748, 121.0640091 14.7071279, 121.0638548 14.7072667, 121.0634121 14.7077758)"
,station,Regalado Avenue,,,,"POLYGON ((121.0689232 14.7063483, 121.0673018 14.7063521, 121.0673025 14.7066375, 121.0689239 14.7066336, 121.0689232 14.7063483))"
5438721131,switch,,,,,POINT (121.06334380000001 14.707729700000002)
7475593503,switch,,,,,POINT (121.06341210000001 14.7077758)
1040357880,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0631829 14.7079918, 121.0633438 14.7077297)"
1040357876,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0634121 14.7077758, 121.0631829 14.7079918)"
9579258794,switch,,,,,POINT (121.0631829 14.7079918)
16755875,station,Mindanao Avenue,,,,"POLYGON ((121.0612006 14.7323746, 121.0610388 14.7324187, 121.0610386 14.7336597, 121.0611904 14.7337068, 121.0613406 14.7336609, 121.0613394 14.7333319, 121.0616188 14.7333343, 121.0616177 14.7332265, 121.0613389 14.7332201, 121.0613359 14.7324133, 121.0612006 14.7323746))"
,station,Quirino Station,,,,"POLYGON ((121.0672619 14.7355649, 121.0672635 14.7353802, 121.0661189 14.7353653, 121.0661111 14.735547, 121.0672619 14.7355649))"
,station,Sacred Heart,,,,"POLYGON ((121.0841747 14.7508617, 121.0842601 14.7507978, 121.0835825 14.7498343, 121.0834901 14.7499103, 121.0841747 14.7508617))"
943679757,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0332506 14.6548708, 121.0335994 14.6547947, 121.0339308 14.6547252, 121.0363376 14.6542123)"
543625230,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0363555 14.6542814, 121.0353314 14.6545017, 121.034648 14.6546564, 121.0334816 14.654906)"
10921170299,switch,,,,,POINT (121.03393080000001 14.654725200000001)
10921201432,switch,,,,,POINT (121.03359940000001 14.6547947)
9223445518,stop,New North Avenue,,,,POINT (121.0305684 14.654851500000001)
999019274,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0321413 14.6550008, 121.032521 14.6549169, 121.0334996 14.6547025, 121.0339308 14.6547252)"
566986488,signal,,,,,POINT (121.0305134 14.6548525)
8737473083,switch,,,,,POINT (121.0332506 14.654870800000001)
5282305999,signal,,,,,POINT (121.0305524 14.654876600000001)
6279956144,switch,,,,,POINT (121.0334816 14.654906)
943679755,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0387343 14.6537521, 121.0363555 14.6542814)"
569341841,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0453477 14.6522598, 121.045729 14.6521821, 121.0459829 14.6521316, 121.0462396 14.6521091, 121.0465788 14.6520928, 121.0469143 14.6521142, 121.0472192 14.6521509, 121.0510526 14.6526558, 121.0512592 14.6527122, 121.0514536 14.6527816, 121.0516079 14.6528503, 121.0521036 14.6531712, 121.0554183 14.6553377, 121.0588578 14.6576094)"
564479410,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0588357 14.6576409, 121.0554022 14.6553595, 121.0520857 14.6532003, 121.0516082 14.6529075, 121.0514152 14.6528483, 121.0510588 14.6527194, 121.0472163 14.6522128, 121.0469063 14.6521769, 121.0465814 14.6521524, 121.0462422 14.6521552, 121.0459888 14.652173, 121.0457395 14.6522243, 121.0453598 14.6523086)"
999019264,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.0303782 14.6550625, 121.0305134 14.6548525)"
10239721147,stop,New North Avenue,,,,POINT (121.0307525 14.6549694)
999019265,light_rail,MRT Line 3,1435,contact_line,750,"LINESTRING (121.0305524 14.6548766, 121.0304174 14.6550904)"
999019275,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.032166 14.6550981, 121.0332506 14.6548708)"
8948867965,signal,,,,,POINT (121.0321413 14.655000800000002)
,station,North Triangle Common Station,,,,"POLYGON ((121.0309779 14.6551398, 121.0309956 14.6552146, 121.0313148 14.6551422, 121.0312623 14.6549306, 121.031059 14.6547936, 121.0308738 14.6550754, 121.0309779 14.6551398))"
999019277,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0334816 14.654906, 121.0321854 14.6551806)"
1175285430,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0316338 14.6551121, 121.0321413 14.6550008)"
8948867971,signal,,,,,POINT (121.032166 14.655098100000002)
8737473081,stop,New North Avenue,,,,POINT (121.03163380000001 14.6551121)
1175285429,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0316544 14.6552076, 121.032166 14.6550981)"
8948867970,signal,,,,,POINT (121.0321854 14.655180600000001)
6279956145,stop,New North Avenue,,,,POINT (121.03165440000001 14.6552076)
943679758,subway,MRT Line 7,1435,rail,750,"LINESTRING (121.0321854 14.6551806, 121.0316768 14.655292)"
8948867966,signal,,,,,POINT (121.0310046 14.6552518)
6155727388,stop,New North Avenue,,,,POINT (121.03167680000001 14.655292000000001)
8948867967,signal,,,,,POINT (121.0310269 14.6553427)
550866381,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (121.0296969 14.6556633, 121.0297733 14.6556386, 121.0298457 14.6556087, 121.0299021 14.6555776, 121.029953 14.6555465, 121.0300335 14.6554881, 121.0300764 14.6554556, 121.030126 14.6554089, 121.0301864 14.6553454, 121.0302635 14.6552364, 121.0303782 14.6550625)"
8948867964,signal,,,,,POINT (121.03104870000001 14.655429900000001)
729447304,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (121.0304174 14.6550904, 121.0302938 14.6552723, 121.030216 14.6553711, 121.0301508 14.6554423, 121.0301053 14.6554876, 121.0300599 14.6555228, 121.0299798 14.6555783, 121.0299218 14.6556141, 121.0298649 14.6556438, 121.0297878 14.6556731, 121.0297083 14.6556969, 121.0291598 14.6558245)"
7494786711,switch,,,,,POINT (121.0296969 14.6556633)
361337759,switch,,,,,POINT (121.02970830000001 14.6556969)
563753220,light_rail,Lines 1-3 Interchange,1435,contact_line,750,"LINESTRING (121.0291598 14.6558245, 121.0296969 14.6556633)"
361337758,switch,,,,,POINT (121.0291598 14.655824500000001)
1409981613,subway,Metro Manila Subway,,yes,,"LINESTRING (121.0354174 14.6558181, 121.0354468 14.6559443)"
1119539475,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (121.0264838 14.656369, 121.0268865 14.6562772, 121.0296969 14.6556633)"
1119539477,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (121.0291598 14.6558245, 121.0270695 14.6562889, 121.0268941 14.6563279, 121.0264949 14.6564166)"
5527137134,switch,,,,,POINT (121.0268865 14.656277200000002)
10239727213,switch,,,,,POINT (121.0268941 14.6563279)
809547009,light_rail,,,,,"LINESTRING (121.0264949 14.6564166, 121.0268865 14.6562772)"
1119539476,light_rail,,,,,"LINESTRING (121.0264838 14.656369, 121.0268941 14.6563279)"
10239727214,switch,,,,,POINT (121.02648380000001 14.656369000000002)
361337757,switch,,,,,POINT (121.0264949 14.656416600000002)
7569423005,switch,,,,,POINT (121.0055834 14.657417100000002)
10239727211,signal,,,,,POINT (121.0034811 14.657421500000002)
5191404470,stop,Balintawak,,,,POINT (121.0035172 14.657422)
,station,Balintawak,,,,"POLYGON ((121.0034968 14.6575543, 121.00382 14.6575574, 121.0038191 14.6576353, 121.0039793 14.6576369, 121.0039797 14.6575978, 121.0038865 14.6575969, 121.0038869 14.6575581, 121.0043867 14.657563, 121.0043873 14.6575092, 121.0043875 14.6574903, 121.0043887 14.6573718, 121.0043889 14.6573531, 121.0043897 14.6572809, 121.003936 14.6572765, 121.0039367 14.6572129, 121.0038315 14.6572118, 121.0038309 14.6572754, 121.0034051 14.6572713, 121.0034041 14.6573645, 121.003403 14.6574723, 121.0034021 14.6575534, 121.0034968 14.6575543))"
809547008,light_rail,,1435,contact_line,750,"LINESTRING (121.0053125 14.6574492, 121.0055834 14.6574171)"
7569423004,switch,,,,,POINT (121.0053125 14.6574492)
10239727210,signal,,,,,POINT (121.02161880000001 14.6574504)
7569423013,stop,Fernando Poe Jr.,,,,POINT (121.02158560000001 14.657455100000002)
812988118,light_rail,LRT Line 1,1435,contact_line,750,"LINESTRING (121.0043728 14.6573992, 121.0044064 14.6573997, 121.0055834 14.6574171, 121.0061567 14.6574277, 121.0088844 14.6574741, 121.0125131 14.6575334, 121.0130258 14.6575399, 121.0133931 14.6575451, 121.0199589 14.657631, 121.02025 14.6576246, 121.0203726 14.6576143, 121.0215856 14.6574551)"
