longitude_latitude,return_level
121.55055600395902_18.250083480643784,-inf
122.45056012081268_11.450052375527196,-inf
122.3505596633845_14.150064726088196,-inf
121.75055691881539_16.550075704364637,-inf
120.75055234453355_13.450061524090899,-inf
121.0505537168181_17.150078448933748,-inf
120.45055097224899_16.1500738746519,-inf
124.95057155651732_7.750035450684347,-inf
121.15055417424628_17.75008119350286,-inf
123.45056469509454_12.45005694980905,-inf
124.05056743966365_11.950054662668123,-inf
122.65056103566906_13.350061066662715,-inf
124.95057155651732_8.750040024966198,-inf
120.05054914253624_12.050055120096307,-inf
121.45055554653084_14.950068385513678,-inf
120.65055188710535_17.250078906361935,-inf
120.05054914253624_11.750053747811751,-inf
123.6505656099509_8.050036822968902,-inf
123.35056423766635_7.9500363655407185,-inf
126.55057887536827_7.350033620971606,-inf
123.15056332280999_7.750035450684347,-inf
124.55056972680457_6.0500276744052,-inf
126.4505784179401_7.550034535827978,-inf
123.15056332280999_8.450038652681643,-inf
121.35055508910266_15.450070672654602,-inf
121.55055600395902_16.450075246936454,-inf
123.45056469509454_12.250056034952678,-inf
120.45055097224899_16.75007661922101,-inf
122.25055920595632_16.95007753407738,-inf
123.6505656099509_8.550039110109829,-inf
121.45055554653084_17.450079821218306,-inf
126.15057704565554_8.750040024966198,-inf
121.15055417424628_17.95008210835923,-inf
117.6505381642598_8.850040482394384,-inf
121.0505537168181_18.250083480643784,-inf
125.0505720139455_8.650039567538014,-inf
125.65057475851461_8.450038652681643,-inf
122.3505596633845_7.550034535827978,-inf
124.55056972680457_11.150051003242641,-inf
122.85056195052543_11.350051918099012,-inf
123.05056286538179_8.450038652681643,-inf
126.15057704565554_6.850031333830682,-inf
125.85057567337098_7.450034078399792,-inf
124.05056743966365_6.6500304189743105,-inf
124.65057018423276_7.2500331635434225,-inf
125.65057475851461_8.550039110109829,-inf
123.95056698223546_13.05005969437816,-inf
123.45056469509454_7.850035908112533,-inf
124.55056972680457_8.450038652681643,-inf
118.15054045140073_9.150041854678939,-inf
121.15055417424628_17.150078448933748,-inf
122.25055920595632_7.350033620971606,-inf
123.35056423766635_13.450061524090899,-inf
122.75056149309724_9.55004368439168,-inf
121.95055783367177_13.950063811231825,-inf
121.95055783367177_12.350056492380864,-inf
124.95057155651732_10.550048258673531,-inf
125.55057430108643_8.850040482394384,-inf
125.0505720139455_8.450038652681643,-inf
122.15055874852813_6.6500304189743105,-inf
123.35056423766635_8.050036822968902,-inf
120.9505532593899_14.25006518351638,-inf
121.65055646138721_16.850077076649193,-inf
117.45053724940342_8.550039110109829,-inf
122.15055874852813_10.650048716101717,-inf
122.95056240795361_13.05005969437816,-inf
123.45056469509454_8.150037280397088,-inf
122.3505596633845_16.850077076649193,-inf
121.35055508910266_14.150064726088196,-inf
121.55055600395902_17.050077991505564,-inf
121.65055646138721_17.650080736074674,-inf
124.05056743966365_12.650057864665419,-inf
123.35056423766635_7.6500349932561615,-inf
119.15054502568258_10.050045971532606,-inf
125.25057292880187_7.750035450684347,-inf
126.05057658822736_8.650039567538014,-inf
123.95056698223546_13.750062896375455,-inf
120.75055234453355_13.150060151806343,-inf
123.15056332280999_8.050036822968902,-inf
126.05057658822736_6.950031791258866,-inf
123.85056652480728_10.350047343817161,-inf
124.55056972680457_9.75004459924805,-inf
121.25055463167446_18.55008485292834,-inf
120.9505532593899_16.75007661922101,-inf
122.75056149309724_9.95004551410442,-inf
121.95055783367177_7.050032248687051,-inf
124.25056835452001_6.550029961546127,-inf
120.75055234453355_15.750072044939158,-inf
120.65055188710535_16.250074332080082,-inf
124.85057109908912_10.650048716101717,-inf
119.6505473128235_10.550048258673531,-inf
124.15056789709183_13.65006243894727,-inf
121.25055463167446_17.95008210835923,-inf
123.7505660673791_13.850063353803641,-inf
124.85057109908912_6.0500276744052,-inf
121.45055554653084_15.650071587510972,-inf
120.9505532593899_13.150060151806343,-inf
125.7505752159428_8.650039567538014,-inf
125.35057338623005_6.950031791258866,-inf
121.0505537168181_16.1500738746519,-inf
120.45055097224899_13.350061066662715,-inf
119.95054868510806_11.750053747811751,-inf
121.35055508910266_17.55008027864649,-inf
125.25057292880187_6.450029504117941,-inf
122.05055829109995_7.150032706115237,-inf
120.55055142967717_15.750072044939158,-inf
121.55055600395902_16.35007478950827,-inf
120.55055142967717_15.850072502367343,-inf
120.9505532593899_16.1500738746519,-inf
121.65055646138721_16.550075704364637,-inf
125.95057613079916_7.850035908112533,-inf
121.15055417424628_12.850058779521788,-inf
121.75055691881539_14.05006426866001,-inf
121.15055417424628_17.35007936379012,-inf
125.65057475851461_6.0500276744052,-inf
125.95057613079916_8.450038652681643,-inf
121.25055463167446_12.750058322093604,-inf
125.85057567337098_9.150041854678939,-inf
125.35057338623005_11.450052375527196,-inf
120.25055005739262_5.250024014979719,-inf
121.25055463167446_16.650076161792825,-inf
122.95056240795361_11.150051003242641,-inf
121.0505537168181_16.050073417223715,-inf
126.05057658822736_7.850035908112533,-inf
118.15054045140073_9.250042312107125,-inf
120.65055188710535_18.1500830232156,-inf
124.95057155651732_10.450047801245345,-inf
125.55057430108643_10.050045971532606,-inf
122.3505596633845_17.150078448933748,-inf
120.45055097224899_15.650071587510972,-inf
125.45057384365825_7.050032248687051,-inf
121.55055600395902_16.050073417223715,-inf
126.25057750308372_8.350038195253457,-inf
122.3505596633845_16.95007753407738,-inf
124.55056972680457_6.950031791258866,-inf
118.65054273854165_9.650044141819865,-inf
121.35055508910266_14.950068385513678,-inf
123.55056515252272_13.150060151806343,-inf
123.6505656099509_9.150041854678939,-inf
121.25055463167446_15.450070672654602,-inf
121.25055463167446_18.1500830232156,-inf
121.65055646138721_17.75008119350286,-inf
123.6505656099509_12.650057864665419,-inf
124.95057155651732_7.450034078399792,-inf
125.15057247137369_12.050055120096307,-inf
122.05055829109995_18.1500830232156,-inf
124.25056835452001_8.050036822968902,-inf
122.85056195052543_9.35004276953531,-inf
120.45055097224899_17.55008027864649,-inf
122.05055829109995_12.45005694980905,-inf
122.95056240795361_10.850049630958086,-inf
119.85054822767987_16.250074332080082,-inf
123.05056286538179_9.150041854678939,-inf
123.85056652480728_13.05005969437816,-inf
120.65055188710535_16.550075704364637,-inf
124.85057109908912_6.6500304189743105,-inf
120.45055097224899_14.950068385513678,-inf
124.95057155651732_8.850040482394384,-inf
122.65056103566906_11.450052375527196,-inf
125.45057384365825_9.650044141819865,-inf
124.45056926937639_6.550029961546127,-inf
121.35055508910266_14.550066555800935,-inf
118.35054136625709_9.450043226963494,-inf
125.85057567337098_9.450043226963494,-inf
121.55055600395902_17.35007936379012,-inf
121.65055646138721_18.350083938071972,-inf
123.85056652480728_7.850035908112533,-inf
120.45055097224899_15.350070215226417,-inf
123.35056423766635_14.05006426866001,-inf
125.45057384365825_6.0500276744052,-inf
124.95057155651732_12.050055120096307,-inf
122.55056057824088_13.25006060923453,-inf
119.45054639796713_10.550048258673531,-inf
123.45056469509454_13.550061981519086,-inf
123.85056652480728_9.75004459924805,-inf
121.95055783367177_17.95008210835923,-inf
119.45054639796713_10.950050088386272,-inf
124.85057109908912_8.450038652681643,-inf
122.3505596633845_11.550052832955382,-inf
126.05057658822736_7.6500349932561615,-inf
121.0505537168181_15.150069300370047,-inf
121.55055600395902_15.650071587510972,-inf
121.85055737624357_16.95007753407738,-inf
122.25055920595632_7.2500331635434225,-inf
124.35056881194821_8.550039110109829,-inf
123.45056469509454_9.95004551410442,-inf
120.75055234453355_17.050077991505564,-inf
117.35053679197524_8.650039567538014,-inf
126.05057658822736_8.850040482394384,-inf
121.35055508910266_16.95007753407738,-inf
123.7505660673791_8.550039110109829,-inf
125.7505752159428_10.750049173529902,-inf
124.45056926937639_9.95004551410442,-inf
122.3505596633845_11.450052375527196,-inf
123.05056286538179_13.850063353803641,-inf
121.0505537168181_13.25006060923453,-inf
121.0505537168181_14.350065640944566,-inf
122.65056103566906_11.050050545814457,-inf
124.55056972680457_7.9500363655407185,-inf
124.05056743966365_7.9500363655407185,-inf
124.95057155651732_6.750030876402496,-inf
125.55057430108643_6.0500276744052,-inf
122.95056240795361_9.95004551410442,-inf
122.75056149309724_13.850063353803641,-inf
120.05054914253624_12.150055577524494,-inf
121.0505537168181_17.250078906361935,-inf
124.35056881194821_9.650044141819865,-inf
120.75055234453355_15.450070672654602,-inf
121.55055600395902_14.750067470657307,-inf
120.85055280196173_17.95008210835923,-inf
121.35055508910266_13.150060151806343,-inf
125.25057292880187_6.150028131833386,-inf
126.15057704565554_7.2500331635434225,-inf
121.25055463167446_17.35007936379012,-inf
125.65057475851461_7.450034078399792,-inf
122.45056012081268_13.550061981519086,-inf
125.55057430108643_6.150028131833386,-inf
121.85055737624357_17.35007936379012,-inf
125.65057475851461_6.150028131833386,-inf
121.25055463167446_14.150064726088196,-inf
124.75057064166094_12.050055120096307,-inf
118.65054273854165_9.75004459924805,-inf
124.15056789709183_6.550029961546127,-inf
123.05056286538179_8.250037737825274,-inf
125.35057338623005_11.750053747811751,-inf
121.95055783367177_17.75008119350286,-inf
118.35054136625709_9.250042312107125,-inf
122.95056240795361_10.350047343817161,-inf
120.85055280196173_14.25006518351638,-inf
120.65055188710535_15.750072044939158,-inf
124.75057064166094_7.6500349932561615,-inf
125.7505752159428_8.95004093982257,-inf
124.55056972680457_9.95004551410442,-inf
125.7505752159428_9.35004276953531,-inf
122.15055874852813_16.650076161792825,-inf
121.15055417424628_15.950072959795527,-inf
122.05055829109995_7.350033620971606,-inf
120.45055097224899_17.150078448933748,-inf
124.95057155651732_11.150051003242641,-inf
120.9505532593899_16.35007478950827,-inf
121.15055417424628_12.550057407237233,-inf
121.55055600395902_16.850077076649193,-inf
121.35055508910266_17.95008210835923,-inf
122.45056012081268_11.250051460670827,-inf
123.35056423766635_12.350056492380864,-inf
122.15055874852813_13.750062896375455,-inf
121.0505537168181_15.450070672654602,-inf
121.15055417424628_13.150060151806343,-inf
125.15057247137369_10.550048258673531,-inf
124.25056835452001_8.150037280397088,-inf
118.55054228111347_9.650044141819865,-inf
122.05055829109995_16.35007478950827,-inf
123.25056378023817_8.450038652681643,-inf
125.15057247137369_10.350047343817161,-inf
123.05056286538179_9.35004276953531,-inf
125.7505752159428_7.750035450684347,-inf
122.05055829109995_16.75007661922101,-inf
125.65057475851461_9.250042312107125,-inf
120.05054914253624_16.050073417223715,-inf
120.3505505148208_15.150069300370047,-inf
120.45055097224899_16.250074332080082,-inf
120.05054914253624_15.750072044939158,-inf
121.25055463167446_16.1500738746519,-inf
121.0505537168181_14.25006518351638,-inf
125.15057247137369_7.6500349932561615,-inf
125.7505752159428_7.350033620971606,-inf
120.85055280196173_14.150064726088196,-inf
122.25055920595632_16.75007661922101,-inf
120.65055188710535_15.450070672654602,-inf
125.0505720139455_6.2500285892615715,-inf
124.85057109908912_7.6500349932561615,-inf
122.75056149309724_14.05006426866001,-inf
125.55057430108643_8.750040024966198,-inf
121.0505537168181_12.45005694980905,-inf
120.3505505148208_15.050068842941862,-inf
119.95054868510806_16.1500738746519,-inf
124.75057064166094_12.45005694980905,-inf
124.05056743966365_9.650044141819865,-inf
122.25055920595632_7.550034535827978,-inf
122.25055920595632_11.450052375527196,-inf
126.15057704565554_7.150032706115237,-inf
124.35056881194821_6.950031791258866,-inf
123.6505656099509_12.350056492380864,-inf
125.0505720139455_6.850031333830682,-inf
121.25055463167446_12.650057864665419,-inf
123.6505656099509_8.450038652681643,-inf
125.85057567337098_7.6500349932561615,-inf
121.65055646138721_17.850081650931045,-inf
121.25055463167446_17.050077991505564,-inf
123.55056515252272_8.350038195253457,-inf
124.85057109908912_8.150037280397088,-inf
121.0505537168181_16.650076161792825,-inf
122.05055829109995_16.95007753407738,-inf
124.75057064166094_11.050050545814457,-inf
121.0505537168181_16.550075704364637,-inf
120.9505532593899_17.250078906361935,-inf
119.95054868510806_11.950054662668123,-inf
124.35056881194821_13.65006243894727,-inf
121.25055463167446_14.450066098372751,-inf
125.25057292880187_6.950031791258866,-inf
121.35055508910266_16.35007478950827,-inf
123.45056469509454_7.9500363655407185,-inf
121.35055508910266_12.950059236949974,-inf
122.3505596633845_7.750035450684347,-inf
124.85057109908912_8.95004093982257,-inf
124.15056789709183_7.9500363655407185,-inf
122.45056012081268_11.550052832955382,-inf
123.45056469509454_10.750049173529902,-inf
123.55056515252272_8.150037280397088,-inf
120.25055005739262_15.250069757798233,-inf
121.15055417424628_15.750072044939158,-inf
123.55056515252272_13.550061981519086,-inf
121.0505537168181_12.750058322093604,-inf
120.9505532593899_18.050082565787417,-inf
125.15057247137369_6.950031791258866,-inf
120.55055142967717_14.950068385513678,-inf
125.95057613079916_7.450034078399792,-inf
126.35057796051191_7.9500363655407185,-inf
124.15056789709183_9.75004459924805,-inf
121.25055463167446_18.450084395500156,-inf
121.15055417424628_14.85006792808549,-inf
123.7505660673791_12.950059236949974,-inf
120.75055234453355_14.950068385513678,-inf
124.65057018423276_7.550034535827978,-inf
124.45056926937639_6.350029046689755,-inf
121.0505537168181_17.35007936379012,-inf
125.25057292880187_12.150055577524494,-inf
120.65055188710535_14.950068385513678,-inf
124.85057109908912_7.750035450684347,-inf
124.75057064166094_8.650039567538014,-inf
123.05056286538179_8.150037280397088,-inf
121.15055417424628_13.350061066662715,-inf
122.15055874852813_7.550034535827978,-inf
123.95056698223546_12.650057864665419,-inf
125.15057247137369_12.550057407237233,-inf
125.7505752159428_8.350038195253457,-inf
125.35057338623005_5.850026759548831,-inf
124.65057018423276_6.850031333830682,-inf
121.85055737624357_13.350061066662715,-inf
124.85057109908912_6.2500285892615715,-inf
121.75055691881539_17.35007936379012,-inf
122.85056195052543_14.150064726088196,-inf
121.15055417424628_14.550066555800935,-inf
122.95056240795361_14.05006426866001,-inf
124.95057155651732_8.050036822968902,-inf
121.35055508910266_17.450079821218306,-inf
120.55055142967717_16.550075704364637,-inf
122.75056149309724_11.350051918099012,-inf
120.05054914253624_15.250069757798233,-inf
122.75056149309724_9.75004459924805,-inf
125.35057338623005_12.150055577524494,-inf
121.65055646138721_16.95007753407738,-inf
122.95056240795361_8.150037280397088,-inf
121.0505537168181_14.450066098372751,-inf
121.95055783367177_17.55008027864649,-inf
124.85057109908912_12.45005694980905,-inf
120.45055097224899_16.35007478950827,-inf
126.35057796051191_7.2500331635434225,-inf
120.9505532593899_14.350065640944566,-inf
125.0505720139455_12.250056034952678,-inf
121.25055463167446_15.750072044939158,-inf
123.05056286538179_11.350051918099012,-inf
125.45057384365825_11.150051003242641,-inf
123.35056423766635_8.150037280397088,-inf
119.95054868510806_15.650071587510972,-inf
121.15055417424628_17.050077991505564,-inf
124.15056789709183_7.050032248687051,-inf
122.05055829109995_6.6500304189743105,-inf
124.55056972680457_7.150032706115237,-inf
121.35055508910266_14.65006701322912,-inf
124.45056926937639_12.350056492380864,-inf
123.05056286538179_13.950063811231825,-inf
125.15057247137369_6.6500304189743105,-inf
120.85055280196173_16.050073417223715,-inf
121.55055600395902_17.450079821218306,-inf
125.45057384365825_7.9500363655407185,-inf
121.25055463167446_18.350083938071972,-inf
126.15057704565554_6.450029504117941,-inf
122.45056012081268_11.350051918099012,-inf
123.35056423766635_13.750062896375455,-inf
123.35056423766635_13.850063353803641,-inf
121.45055554653084_19.35008851235382,-inf
121.25055463167446_14.25006518351638,-inf
121.35055508910266_12.850058779521788,-inf
120.25055005739262_15.050068842941862,-inf
126.25057750308372_7.850035908112533,-inf
123.85056652480728_11.950054662668123,-inf
124.85057109908912_7.550034535827978,-inf
119.35054594053895_11.050050545814457,-inf
124.45056926937639_11.250051460670827,-inf
126.55057887536827_7.6500349932561615,-inf
120.75055234453355_18.450084395500156,-inf
123.95056698223546_10.350047343817161,-inf
120.9505532593899_15.050068842941862,-inf
122.55056057824088_10.950050088386272,-inf
125.0505720139455_10.550048258673531,-inf
120.85055280196173_18.450084395500156,-inf
125.85057567337098_8.050036822968902,-inf
119.95054868510806_12.250056034952678,-inf
124.65057018423276_8.150037280397088,-inf
124.15056789709183_10.050045971532606,-inf
120.75055234453355_14.25006518351638,-inf
123.55056515252272_13.750062896375455,-inf
121.45055554653084_15.750072044939158,-inf
122.15055874852813_6.550029961546127,-inf
122.75056149309724_8.050036822968902,-inf
121.45055554653084_16.550075704364637,-inf
126.15057704565554_8.250037737825274,-inf
126.25057750308372_7.750035450684347,-inf
124.95057155651732_6.450029504117941,-inf
121.55055600395902_17.75008119350286,-inf
120.9505532593899_15.950072959795527,-inf
126.05057658822736_9.050041397250753,-inf
120.65055188710535_15.950072959795527,-inf
121.55055600395902_14.550066555800935,-inf
124.75057064166094_7.050032248687051,-inf
122.45056012081268_9.650044141819865,-inf
121.45055554653084_12.650057864665419,-inf
124.85057109908912_10.550048258673531,-inf
119.35054594053895_10.350047343817161,-inf
123.15056332280999_9.75004459924805,-inf
126.05057658822736_8.750040024966198,-inf
123.55056515252272_7.850035908112533,-inf
125.35057338623005_7.350033620971606,-inf
125.35057338623005_6.0500276744052,-inf
120.55055142967717_15.350070215226417,-inf
122.05055829109995_10.550048258673531,-inf
122.65056103566906_12.350056492380864,-inf
122.3505596633845_17.250078906361935,-inf
120.75055234453355_17.95008210835923,-inf
122.95056240795361_10.050045971532606,-inf
122.55056057824088_12.45005694980905,-inf
122.45056012081268_13.850063353803641,-inf
121.25055463167446_17.75008119350286,-inf
120.85055280196173_18.050082565787417,-inf
120.85055280196173_15.650071587510972,-inf
121.35055508910266_15.950072959795527,-inf
122.65056103566906_8.050036822968902,-inf
121.25055463167446_17.650080736074674,-inf
121.25055463167446_17.150078448933748,-inf
124.35056881194821_9.75004459924805,-inf
121.15055417424628_12.250056034952678,-inf
123.25056378023817_12.050055120096307,-inf
122.65056103566906_9.55004368439168,-inf
122.15055874852813_17.35007936379012,-inf
123.15056332280999_8.250037737825274,-inf
125.65057475851461_5.9500272169770145,-inf
125.35057338623005_6.350029046689755,-inf
121.0505537168181_17.450079821218306,-inf
121.0505537168181_17.650080736074674,-inf
124.45056926937639_8.050036822968902,-inf
122.95056240795361_11.050050545814457,-inf
125.45057384365825_11.250051460670827,-inf
125.55057430108643_8.250037737825274,-inf
123.15056332280999_9.250042312107125,-inf
124.15056789709183_9.650044141819865,-inf
121.85055737624357_14.05006426866001,-inf
124.75057064166094_6.150028131833386,-inf
125.15057247137369_7.850035908112533,-inf
121.0505537168181_16.250074332080082,-inf
124.85057109908912_7.850035908112533,-inf
119.0505445682544_10.15004642896079,-inf
121.0505537168181_17.55008027864649,-inf
122.55056057824088_13.450061524090899,-inf
121.75055691881539_16.850077076649193,-inf
121.45055554653084_15.150069300370047,-inf
124.55056972680457_7.350033620971606,-inf
125.65057475851461_9.55004368439168,-inf
120.15054959996442_15.550071130082788,-inf
120.9505532593899_17.850081650931045,-inf
121.0505537168181_14.950068385513678,-inf
120.45055097224899_16.050073417223715,-inf
120.75055234453355_18.250083480643784,-inf
121.35055508910266_16.850077076649193,-inf
124.65057018423276_6.0500276744052,-inf
125.55057430108643_9.55004368439168,-inf
125.45057384365825_5.850026759548831,-inf
125.35057338623005_8.150037280397088,-inf
123.45056469509454_7.6500349932561615,-inf
122.05055829109995_11.850054205239939,-inf
125.7505752159428_8.050036822968902,-inf
122.55056057824088_8.050036822968902,-inf
126.35057796051191_7.850035908112533,-inf
122.85056195052543_9.95004551410442,-inf
125.0505720139455_8.550039110109829,-inf
121.95055783367177_17.450079821218306,-inf
124.75057064166094_7.9500363655407185,-inf
124.25056835452001_6.350029046689755,-inf
121.15055417424628_14.950068385513678,-inf
121.25055463167446_12.850058779521788,-inf
119.95054868510806_12.150055577524494,-inf
125.45057384365825_12.250056034952678,-inf
125.95057613079916_8.850040482394384,-inf
125.25057292880187_12.050055120096307,-inf
121.35055508910266_13.850063353803641,-inf
124.85057109908912_10.350047343817161,-inf
121.65055646138721_14.450066098372751,-inf
124.15056789709183_9.95004551410442,-inf
120.05054914253624_15.850072502367343,-inf
122.3505596633845_16.650076161792825,-inf
120.65055188710535_13.25006060923453,-inf
124.65057018423276_7.150032706115237,-inf
125.55057430108643_8.550039110109829,-inf
122.65056103566906_14.150064726088196,-inf
125.15057247137369_12.150055577524494,-inf
125.55057430108643_9.650044141819865,-inf
122.25055920595632_10.850049630958086,-inf
124.85057109908912_5.9500272169770145,-inf
121.25055463167446_14.85006792808549,-inf
121.95055783367177_6.550029961546127,-inf
120.85055280196173_17.450079821218306,-inf
123.45056469509454_9.55004368439168,-inf
125.0505720139455_11.650053290383568,-inf
121.25055463167446_16.050073417223715,-inf
121.35055508910266_13.950063811231825,-inf
124.05056743966365_6.850031333830682,-inf
120.9505532593899_18.250083480643784,-inf
120.9505532593899_15.850072502367343,-inf
121.0505537168181_13.150060151806343,-inf
119.95054868510806_15.950072959795527,-inf
124.95057155651732_11.250051460670827,-inf
121.15055417424628_13.25006060923453,-inf
123.85056652480728_12.950059236949974,-inf
125.0505720139455_11.550052832955382,-inf
124.55056972680457_7.2500331635434225,-inf
124.25056835452001_7.050032248687051,-inf
125.15057247137369_11.350051918099012,-inf
122.05055829109995_17.35007936379012,-inf
125.65057475851461_8.350038195253457,-inf
118.05053999397254_9.050041397250753,-inf
124.75057064166094_6.0500276744052,-inf
123.05056286538179_10.550048258673531,-inf
122.05055829109995_17.95008210835923,-inf
120.85055280196173_13.350061066662715,-inf
119.35054594053895_10.550048258673531,-inf
125.45057384365825_6.2500285892615715,-inf
118.05053999397254_9.250042312107125,-inf
121.75055691881539_18.1500830232156,-inf
121.55055600395902_17.250078906361935,-inf
122.85056195052543_7.550034535827978,-inf
121.25055463167446_13.25006060923453,-inf
121.25055463167446_13.850063353803641,-inf
125.25057292880187_8.650039567538014,-inf
121.45055554653084_14.150064726088196,-inf
124.95057155651732_11.950054662668123,-inf
125.55057430108643_6.350029046689755,-inf
123.6505656099509_13.450061524090899,-inf
123.95056698223546_11.850054205239939,-inf
125.45057384365825_8.450038652681643,-inf
124.95057155651732_10.850049630958086,-inf
120.9505532593899_18.55008485292834,-inf
122.15055874852813_18.250083480643784,-inf
125.0505720139455_6.6500304189743105,-inf
121.15055417424628_17.450079821218306,-inf
125.85057567337098_8.650039567538014,-inf
121.85055737624357_16.550075704364637,-inf
121.45055554653084_17.35007936379012,-inf
125.15057247137369_8.350038195253457,-inf
121.15055417424628_18.350083938071972,-inf
121.85055737624357_18.1500830232156,-inf
120.75055234453355_17.250078906361935,-inf
121.25055463167446_12.550057407237233,-inf
121.25055463167446_13.350061066662715,-inf
122.15055874852813_18.350083938071972,-inf
124.85057109908912_7.2500331635434225,-inf
121.15055417424628_18.050082565787417,-inf
124.75057064166094_6.850031333830682,-inf
121.55055600395902_12.650057864665419,-inf
123.6505656099509_13.05005969437816,-inf
120.45055097224899_15.550071130082788,-inf
125.0505720139455_7.850035908112533,-inf
124.95057155651732_11.350051918099012,-inf
120.9505532593899_17.050077991505564,-inf
123.25056378023817_7.850035908112533,-inf
122.15055874852813_6.950031791258866,-inf
121.75055691881539_16.450075246936454,-inf
124.95057155651732_7.2500331635434225,-inf
126.15057704565554_6.950031791258866,-inf
120.9505532593899_17.650080736074674,-inf
124.65057018423276_6.6500304189743105,-inf
124.75057064166094_8.050036822968902,-inf
122.3505596633845_7.850035908112533,-inf
121.95055783367177_14.150064726088196,-inf
123.45056469509454_9.75004459924805,-inf
121.25055463167446_16.75007661922101,-inf
120.3505505148208_15.450070672654602,-inf
125.45057384365825_6.150028131833386,-inf
124.45056926937639_6.950031791258866,-inf
121.95055783367177_16.95007753407738,-inf
122.15055874852813_17.650080736074674,-inf
120.55055142967717_15.950072959795527,-inf
121.0505537168181_13.850063353803641,-inf
121.15055417424628_12.950059236949974,-inf
120.65055188710535_17.75008119350286,-inf
123.7505660673791_10.350047343817161,-inf
121.15055417424628_13.05005969437816,-inf
123.15056332280999_10.15004642896079,-inf
121.0505537168181_12.850058779521788,-inf
125.45057384365825_9.55004368439168,-inf
124.25056835452001_13.65006243894727,-inf
123.05056286538179_7.9500363655407185,-inf
121.0505537168181_12.550057407237233,-inf
120.9505532593899_14.750067470657307,-inf
123.25056378023817_7.750035450684347,-inf
120.9505532593899_17.55008027864649,-inf
120.9505532593899_13.05005969437816,-inf
126.35057796051191_7.550034535827978,-inf
124.25056835452001_13.850063353803641,-inf
120.9505532593899_16.450075246936454,-inf
120.9505532593899_12.850058779521788,-inf
124.15056789709183_13.05005969437816,-inf
121.85055737624357_18.250083480643784,-inf
123.95056698223546_10.750049173529902,-inf
121.55055600395902_14.950068385513678,-inf
123.85056652480728_10.450047801245345,-inf
120.25055005739262_15.150069300370047,-inf
117.95053953654435_9.050041397250753,-inf
123.45056469509454_10.850049630958086,-inf
125.55057430108643_6.2500285892615715,-inf
120.75055234453355_17.150078448933748,-inf
125.25057292880187_9.95004551410442,-inf
121.15055417424628_12.45005694980905,-inf
120.55055142967717_14.85006792808549,-inf
123.15056332280999_9.450043226963494,-inf
123.45056469509454_13.350061066662715,-inf
122.85056195052543_10.050045971532606,-inf
121.15055417424628_16.550075704364637,-inf
121.55055600395902_16.650076161792825,-inf
122.25055920595632_11.750053747811751,-inf
123.45056469509454_8.650039567538014,-inf
122.3505596633845_17.050077991505564,-inf
125.35057338623005_6.750030876402496,-inf
123.25056378023817_12.550057407237233,-inf
125.0505720139455_6.450029504117941,-inf
123.7505660673791_13.750062896375455,-inf
124.45056926937639_7.150032706115237,-inf
124.45056926937639_9.850045056676235,-inf
121.45055554653084_17.650080736074674,-inf
121.0505537168181_14.65006701322912,-inf
121.55055600395902_17.95008210835923,-inf
120.75055234453355_16.75007661922101,-inf
126.35057796051191_8.050036822968902,-inf
120.65055188710535_13.350061066662715,-inf
123.15056332280999_7.550034535827978,-inf
121.55055600395902_18.350083938071972,-inf
121.15055417424628_16.250074332080082,-inf
123.35056423766635_12.550057407237233,-inf
125.55057430108643_5.9500272169770145,-inf
125.0505720139455_8.250037737825274,-inf
124.65057018423276_12.150055577524494,-inf
124.85057109908912_7.450034078399792,-inf
125.55057430108643_9.150041854678939,-inf
125.65057475851461_7.9500363655407185,-inf
124.85057109908912_11.850054205239939,-inf
119.75054777025169_11.450052375527196,-inf
122.05055829109995_13.850063353803641,-inf
122.15055874852813_10.950050088386272,-inf
121.35055508910266_15.350070215226417,-inf
120.85055280196173_17.250078906361935,-inf
125.55057430108643_8.350038195253457,-inf
121.35055508910266_5.9500272169770145,-inf
120.9505532593899_17.35007936379012,-inf
125.55057430108643_8.95004093982257,-inf
125.25057292880187_7.450034078399792,-inf
124.85057109908912_7.150032706115237,-inf
122.15055874852813_18.1500830232156,-inf
123.35056423766635_7.850035908112533,-inf
123.85056652480728_10.750049173529902,-inf
126.4505784179401_8.150037280397088,-inf
124.95057155651732_6.2500285892615715,-inf
118.65054273854165_9.55004368439168,-inf
119.95054868510806_15.450070672654602,-inf
119.55054685539531_11.250051460670827,-inf
122.3505596633845_14.05006426866001,-inf
125.65057475851461_11.150051003242641,-inf
120.75055234453355_16.95007753407738,-inf
119.45054639796713_10.750049173529902,-inf
125.65057475851461_9.150041854678939,-inf
121.75055691881539_17.450079821218306,-inf
124.95057155651732_6.550029961546127,-inf
124.05056743966365_12.550057407237233,-inf
125.85057567337098_8.150037280397088,-inf
125.35057338623005_12.050055120096307,-inf
118.65054273854165_9.850045056676235,-inf
125.65057475851461_10.15004642896079,-inf
122.15055874852813_7.150032706115237,-inf
122.15055874852813_16.95007753407738,-inf
122.15055874852813_16.35007478950827,-inf
121.65055646138721_14.350065640944566,-inf
125.45057384365825_11.450052375527196,-inf
117.55053770683162_8.650039567538014,-inf
124.65057018423276_6.350029046689755,-inf
122.65056103566906_7.850035908112533,-inf
124.45056926937639_10.950050088386272,-inf
120.15054959996442_15.050068842941862,-inf
117.25053633454706_8.450038652681643,-inf
124.45056926937639_7.9500363655407185,-inf
