longitude_latitude,return_level
119.95054868510806_15.550071130082788,633.6131944653043
125.35057338623005_11.250051460670827,532.7965425260179
121.25055463167446_13.950063811231825,297.61306134781967
126.35057796051191_8.150037280397088,291.6292493215278
124.25056835452001_7.6500349932561615,128.5635262356085
122.05055829109995_6.450029504117941,133.02968762665574
122.95056240795361_9.75004459924805,355.50125538278337
124.65057018423276_7.050032248687051,123.04209097361577
125.35057338623005_8.250037737825274,320.38188465473127
123.35056423766635_10.650048716101717,262.08142552157756
124.75057064166094_10.850049630958086,368.25486033462295
122.15055874852813_11.750053747811751,547.7954221013642
124.45056926937639_11.050050545814457,547.6171213695014
120.85055280196173_13.450061524090899,355.8867788590869
122.65056103566906_9.95004551410442,380.69411285305296
123.05056286538179_13.750062896375455,488.1481300550064
125.15057247137369_7.450034078399792,277.44976096347534
126.25057750308372_7.6500349932561615,233.44348809335432
124.05056743966365_12.850058779521788,433.66914637166053
123.25056378023817_8.050036822968902,312.52737810380404
124.55056972680457_6.850031333830682,110.2523632887961
124.45056926937639_12.150055577524494,347.73282163435744
125.0505720139455_11.450052375527196,543.0401827523528
123.95056698223546_11.150051003242641,539.2666371667939
124.05056743966365_9.95004551410442,264.16815273275034
125.85057567337098_8.350038195253457,280.89999061663013
122.25055920595632_17.150078448933748,365.1699680654409
123.7505660673791_8.350038195253457,204.9825174254663
121.55055600395902_15.750072044939158,501.8479202124215
119.25054548311076_10.850049630958086,263.6010865554481
124.85057109908912_7.350033620971606,132.26003849420817
125.15057247137369_6.350029046689755,109.75038843761499
123.6505656099509_12.950059236949974,464.4951353152891
126.05057658822736_7.350033620971606,194.7982794357724
122.55056057824088_9.55004368439168,254.3467874548494
121.95055783367177_6.6500304189743105,184.1322807821714
123.05056286538179_9.55004368439168,320.8397146703329
123.05056286538179_9.850045056676235,327.78922694517087
121.0505537168181_5.9500272169770145,172.13906479029953
123.05056286538179_11.150051003242641,380.32541371264074
124.25056835452001_9.850045056676235,288.36204130157137
125.65057475851461_8.050036822968902,332.62355589973896
124.35056881194821_8.150037280397088,210.4520858034805
124.65057018423276_12.350056492380864,342.4994122000311
122.75056149309724_11.250051460670827,633.2523227951125
121.15055417424628_12.350056492380864,514.4179860555289
121.95055783367177_14.85006792808549,282.8695216565292
123.25056378023817_12.850058779521788,370.53293376654506
125.35057338623005_6.6500304189743105,111.35728238160375
120.45055097224899_14.450066098372751,501.0453875854343
121.15055417424628_16.1500738746519,409.4750936603276
122.3505596633845_7.6500349932561615,287.86770553150893
122.25055920595632_18.250083480643784,386.80037325442476
125.7505752159428_8.850040482394384,427.9191323750621
125.0505720139455_11.850054205239939,405.2411662298683
125.15057247137369_7.350033620971606,164.37931821548335
123.7505660673791_10.250046886388976,280.8944571577839
122.65056103566906_9.75004459924805,309.2135868135036
125.25057292880187_7.2500331635434225,151.18637074911098
124.95057155651732_6.6500304189743105,107.37713784021041
124.75057064166094_11.650053290383568,400.3992894956007
121.85055737624357_14.950068385513678,331.4402090102999
121.25055463167446_16.95007753407738,731.2980270378915
122.85056195052543_8.050036822968902,281.99471308794284
125.55057430108643_10.250046886388976,602.2735720499379
124.05056743966365_11.250051460670827,549.4966422422782
120.3505505148208_15.550071130082788,456.5243240295846
120.85055280196173_15.750072044939158,569.4086982256389
120.85055280196173_13.950063811231825,400.3305649814877
126.4505784179401_7.050032248687051,186.33064668879177
126.05057658822736_7.750035450684347,363.63876223499085
125.55057430108643_11.150051003242641,588.3961650017023
124.45056926937639_6.6500304189743105,117.4122193634126
122.3505596633845_11.050050545814457,350.2103803766795
120.65055188710535_15.050068842941862,438.5513289731891
119.15054502568258_10.15004642896079,258.8790833122516
123.45056469509454_8.350038195253457,251.96764106431678
120.75055234453355_16.850077076649193,778.5207498767013
120.75055234453355_14.05006426866001,506.71568734276434
121.85055737624357_17.850081650931045,381.2466327765686
120.85055280196173_15.850072502367343,645.7550328328579
126.15057704565554_8.450038652681643,337.95099537681006
123.45056469509454_8.550039110109829,209.42380110898932
124.35056881194821_6.2500285892615715,82.8166605027113
121.35055508910266_12.550057407237233,313.90727294141976
120.05054914253624_15.350070215226417,577.4669341199184
125.0505720139455_8.750040024966198,318.67511269887746
125.45057384365825_7.550034535827978,311.9838697354274
120.65055188710535_17.55008027864649,840.6950827807807
125.45057384365825_7.150032706115237,159.16872532881922
125.45057384365825_6.550029961546127,114.50028050503393
124.05056743966365_12.750058322093604,397.9949186793009
123.45056469509454_8.250037737825274,293.1600120652673
121.55055600395902_16.1500738746519,513.675344610084
121.75055691881539_16.35007478950827,476.839198169664
123.05056286538179_10.350047343817161,271.66095006947614
120.85055280196173_14.750067470657307,316.90595453185574
123.25056378023817_10.950050088386272,362.3338483764079
120.75055234453355_16.450075246936454,747.8245313076604
125.45057384365825_5.9500272169770145,128.69177789452803
119.95054868510806_5.150023557551535,150.49509557812547
120.85055280196173_18.1500830232156,677.8339535658229
126.15057704565554_6.550029961546127,134.3373246579663
124.55056972680457_8.150037280397088,175.55488001167836
126.05057658822736_8.250037737825274,276.1978350666708
119.95054868510806_15.750072044939158,591.7031331420003
124.35056881194821_8.350038195253457,257.00581206141493
125.55057430108643_7.550034535827978,216.1724140026047
121.15055417424628_12.750058322093604,321.8374352629942
126.15057704565554_9.050041397250753,442.2391573808375
121.25055463167446_14.05006426866001,286.2174614974173
122.85056195052543_7.9500363655407185,252.214018408259
121.65055646138721_14.150064726088196,298.4759965784251
120.75055234453355_16.650076161792825,695.5126016161875
123.55056515252272_13.450061524090899,448.72707870843465
121.35055508910266_13.05005969437816,288.6024357358392
126.05057658822736_7.2500331635434225,192.5272743386788
119.0505445682544_10.250046886388976,393.30043663514755
123.25056378023817_7.550034535827978,219.53628996121373
122.95056240795361_10.250046886388976,342.3720298855367
121.35055508910266_13.25006060923453,351.87588752235854
120.85055280196173_16.1500738746519,633.3671538248575
117.85053907911617_9.150041854678939,237.5634521917132
121.95055783367177_10.450047801245345,680.7812441120043
123.55056515252272_10.050045971532606,304.00935823677537
120.85055280196173_17.75008119350286,718.1172462319101
117.05053541969069_8.050036822968902,221.91622911592114
125.85057567337098_7.9500363655407185,362.43863745028926
120.9505532593899_15.550071130082788,382.0432540835597
121.0505537168181_15.850072502367343,479.4199163389233
123.35056423766635_13.05005969437816,443.3594265559632
124.65057018423276_6.750030876402496,105.65288634476812
122.3505596633845_11.250051460670827,450.81314513485586
121.95055783367177_18.950086682641082,585.4054657749107
123.25056378023817_13.65006243894727,492.6563488999517
122.95056240795361_9.650044141819865,350.38927003093465
125.25057292880187_10.350047343817161,327.24604040667725
124.65057018423276_9.150041854678939,305.0347397502157
125.35057338623005_7.750035450684347,368.3852566822993
124.55056972680457_8.050036822968902,191.0549129821244
121.35055508910266_17.050077991505564,757.5182928162156
121.45055554653084_16.35007478950827,548.7062714168228
124.95057155651732_11.850054205239939,397.58032066858226
124.55056972680457_6.450029504117941,89.33129318164745
124.95057155651732_12.150055577524494,360.6287371214643
120.3505505148208_16.450075246936454,1216.3818415887517
121.35055508910266_17.150078448933748,786.7452483476891
121.85055737624357_13.450061524090899,374.9077253186239
124.85057109908912_12.150055577524494,354.4137212791002
125.95057613079916_9.250042312107125,573.6942807130436
126.15057704565554_7.9500363655407185,251.6357975690182
121.95055783367177_17.050077991505564,385.19100365675376
125.15057247137369_6.750030876402496,108.32343894737016
120.75055234453355_15.150069300370047,425.78179562177087
120.9505532593899_13.350061066662715,308.19698946348524
122.65056103566906_14.25006518351638,530.9955438585541
119.35054594053895_10.950050088386272,309.4542296522774
125.25057292880187_8.550039110109829,284.28393735773136
120.55055142967717_17.55008027864649,981.6467936756236
124.25056835452001_6.2500285892615715,92.6245525852778
121.45055554653084_16.650076161792825,773.6356004212508
120.75055234453355_15.950072959795527,709.732792837538
121.0505537168181_16.450075246936454,743.4706481015683
124.45056926937639_6.150028131833386,121.03727275683113
120.65055188710535_13.950063811231825,505.32002680208006
125.25057292880187_11.850054205239939,429.2564790611427
119.45054639796713_11.250051460670827,482.15966308418484
126.35057796051191_7.6500349932561615,234.25145259643614
125.65057475851461_8.850040482394384,425.03714153440296
122.45056012081268_17.050077991505564,456.4003289103241
122.15055874852813_7.450034078399792,245.29337204167302
121.65055646138721_14.750067470657307,288.969617491219
124.65057018423276_6.2500285892615715,90.45657111071719
125.7505752159428_7.550034535827978,218.00167909111474
125.25057292880187_7.9500363655407185,341.93813540961
120.85055280196173_18.55008485292834,693.921223805684
122.25055920595632_11.050050545814457,320.46197088968484
122.85056195052543_7.6500349932561615,128.59407806545659
122.45056012081268_10.950050088386272,515.8947439689531
120.9505532593899_12.950059236949974,393.83409275805525
126.25057750308372_8.95004093982257,443.808964453926
125.35057338623005_5.750026302120645,107.96392399915072
124.95057155651732_8.350038195253457,192.37786070859414
122.05055829109995_12.550057407237233,399.025369825811
121.35055508910266_15.250069757798233,307.7149001196899
123.7505660673791_12.050055120096307,312.2888788170154
122.95056240795361_13.65006243894727,494.28676260234226
126.25057750308372_8.050036822968902,257.1968497115547
124.95057155651732_12.45005694980905,503.4486838759525
124.85057109908912_8.250037737825274,191.9949822772562
125.65057475851461_10.350047343817161,568.009292610878
120.25055005739262_14.950068385513678,482.34937286339493
125.15057247137369_10.250046886388976,331.6568926004487
125.7505752159428_8.750040024966198,417.37816823710006
126.55057887536827_7.2500331635434225,293.4299108567013
122.55056057824088_10.550048258673531,296.4083717100258
121.15055417424628_15.550071130082788,526.5291568599789
122.85056195052543_11.450052375527196,615.5549520241226
124.85057109908912_8.550039110109829,191.5673827481173
125.45057384365825_7.450034078399792,296.90761263247236
120.85055280196173_15.450070672654602,370.2841418991068
124.45056926937639_7.750035450684347,133.9320732962609
122.25055920595632_11.150051003242641,322.37237846974654
124.65057018423276_11.150051003242641,382.81225955235357
119.45054639796713_11.150051003242641,326.6999414386085
123.35056423766635_8.250037737825274,207.37467541245923
121.55055600395902_14.350065640944566,268.20198953422954
121.35055508910266_12.350056492380864,353.54230935611054
125.0505720139455_10.350047343817161,399.73596046302174
121.15055417424628_15.450070672654602,527.9785276826528
117.75053862168798_9.050041397250753,220.09387449392523
125.0505720139455_6.150028131833386,100.47191921248393
123.45056469509454_13.65006243894727,483.75637244524523
119.0505445682544_10.350047343817161,294.0960130275861
123.35056423766635_9.650044141819865,342.1786186546452
124.35056881194821_6.6500304189743105,84.73370892970993
117.85053907911617_8.95004093982257,198.20559571571226
124.35056881194821_13.850063353803641,700.2121080943482
122.85056195052543_9.55004368439168,298.2099666702884
125.35057338623005_11.950054662668123,425.5295393581623
121.25055463167446_16.250074332080082,420.3127718645595
123.35056423766635_7.750035450684347,178.8578637374245
122.45056012081268_12.45005694980905,409.1729141526997
121.45055554653084_16.75007661922101,751.7704918298671
121.75055691881539_17.850081650931045,558.996528278778
126.25057750308372_6.750030876402496,198.22050796017055
125.65057475851461_7.6500349932561615,244.39310054461765
121.15055417424628_15.850072502367343,387.486309487462
120.65055188710535_16.850077076649193,885.0933137093903
120.45055097224899_14.750067470657307,483.15895136990105
124.85057109908912_6.450029504117941,79.34387532213226
120.65055188710535_16.35007478950827,820.8683748020371
119.85054822767987_16.050073417223715,680.3730550912501
120.9505532593899_14.950068385513678,263.84375632253307
124.45056926937639_8.150037280397088,186.61502650647566
119.25054548311076_10.950050088386272,343.0549525233556
122.55056057824088_7.9500363655407185,263.2567080822301
125.0505720139455_11.950054662668123,390.68501818905327
126.05057658822736_8.95004093982257,412.62919583979567
121.95055783367177_17.650080736074674,502.03920395880016
125.0505720139455_6.750030876402496,101.10721158523405
124.05056743966365_11.850054205239939,276.3585017002671
125.25057292880187_8.95004093982257,301.1044664659669
120.9505532593899_15.250069757798233,297.83608787822646
123.85056652480728_9.850045056676235,240.87742321816216
121.35055508910266_15.650071587510972,600.3387513177177
124.35056881194821_6.850031333830682,152.31004634158245
125.7505752159428_9.050041397250753,370.6509305439315
125.25057292880187_7.6500349932561615,387.15570744060483
124.35056881194821_8.450038652681643,241.90938492410652
125.25057292880187_11.550052832955382,468.0431958101177
121.65055646138721_18.050082565787417,566.4810126799125
121.35055508910266_16.650076161792825,803.3163286885165
120.55055142967717_16.95007753407738,987.8528671947963
125.45057384365825_7.350033620971606,312.8711031653788
123.6505656099509_8.350038195253457,267.9553424113687
124.95057155651732_7.150032706115237,144.31775184886803
122.15055874852813_11.450052375527196,462.5493602496574
120.65055188710535_14.85006792808549,314.62432639500605
121.45055554653084_17.95008210835923,648.8273235069952
122.45056012081268_7.6500349932561615,228.70928767975954
121.15055417424628_17.650080736074674,891.0034580916097
122.05055829109995_6.550029961546127,134.89589085814657
126.15057704565554_8.350038195253457,423.4307729712766
122.85056195052543_10.350047343817161,341.73633397560775
123.35056423766635_10.750049173529902,283.7137494268299
122.05055829109995_11.150051003242641,412.6554072952676
125.45057384365825_8.750040024966198,368.1579717253122
125.65057475851461_7.150032706115237,174.8510450611128
120.15054959996442_14.950068385513678,404.07744396304474
125.45057384365825_5.750026302120645,114.342636509795
121.45055554653084_15.950072959795527,515.9107870452166
122.3505596633845_7.350033620971606,114.5669198213076
122.05055829109995_17.450079821218306,326.1639860339816
125.15057247137369_6.850031333830682,111.52877098596706
123.15056332280999_10.950050088386272,364.49533728807154
121.25055463167446_15.550071130082788,549.3346661593619
123.05056286538179_13.65006243894727,524.7021406891535
125.7505752159428_7.9500363655407185,310.1271329678369
121.15055417424628_16.850077076649193,694.4899889579106
125.55057430108643_7.750035450684347,351.8328469011067
126.05057658822736_9.95004551410442,402.80574333427205
123.95056698223546_12.750058322093604,426.0306770438564
124.55056972680457_12.350056492380864,344.69699374551874
122.55056057824088_11.350051918099012,585.3789802857518
124.45056926937639_11.350051918099012,518.2859043186493
122.15055874852813_10.750049173529902,454.08759712401
122.15055874852813_17.850081650931045,359.74552346407705
121.45055554653084_15.550071130082788,619.3363756914677
123.95056698223546_9.650044141819865,235.8505350025902
125.45057384365825_7.6500349932561615,371.8854532814687
122.85056195052543_11.050050545814457,465.7866431426658
125.25057292880187_11.350051918099012,528.2529647861313
123.7505660673791_10.450047801245345,259.1333986320066
125.55057430108643_7.850035908112533,338.1514849875498
120.75055234453355_18.050082565787417,783.1274237601705
121.95055783367177_14.750067470657307,259.54479448011983
123.45056469509454_13.750062896375455,535.5797161832138
121.55055600395902_16.95007753407738,462.9085140136832
125.7505752159428_9.150041854678939,349.9964383565768
125.35057338623005_8.450038652681643,289.5401135952034
119.35054594053895_10.450047801245345,337.46324789089965
122.95056240795361_7.750035450684347,149.6846629320954
118.55054228111347_9.55004368439168,302.77955408630146
122.05055829109995_11.050050545814457,445.5234676379066
123.25056378023817_13.450061524090899,474.53115972788765
125.45057384365825_6.450029504117941,119.801388740324
123.15056332280999_10.550048258673531,225.85044456187626
123.55056515252272_10.850049630958086,329.5155868902617
125.0505720139455_7.750035450684347,339.6282354974451
122.85056195052543_9.650044141819865,360.35545695218536
121.25055463167446_16.450075246936454,506.862051492985
123.95056698223546_10.650048716101717,451.86874712117014
121.75055691881539_16.250074332080082,549.2646659971922
123.55056515252272_8.550039110109829,203.60893062146417
124.25056835452001_6.6500304189743105,93.09367038128482
123.05056286538179_9.450043226963494,281.9254379465345
124.55056972680457_11.550052832955382,356.7426883100451
121.45055554653084_13.850063353803641,334.8966199853458
121.15055417424628_15.650071587510972,513.2982544584902
121.35055508910266_14.350065640944566,244.87558931336693
125.7505752159428_6.950031791258866,119.0466202922861
125.25057292880187_12.350056492380864,428.44976082332096
121.45055554653084_17.55008027864649,667.736952537854
118.45054182368528_9.55004368439168,223.07323387061297
120.15054959996442_15.950072959795527,1069.9105810918782
124.55056972680457_6.550029961546127,128.29598203233616
125.65057475851461_8.250037737825274,336.7350770616181
124.05056743966365_11.750053747811751,332.99767420893284
121.15055417424628_18.1500830232156,546.8562335259212
121.25055463167446_18.250083480643784,649.8804883619961
120.85055280196173_14.05006426866001,1347.0662803088148
123.15056332280999_8.150037280397088,306.1413218207938
124.35056881194821_9.850045056676235,288.72218321179906
122.05055829109995_17.55008027864649,354.6609203957039
121.55055600395902_17.150078448933748,438.59927290744474
119.45054639796713_11.350051918099012,503.37274446419553
121.0505537168181_16.850077076649193,711.6987013298377
121.85055737624357_6.6500304189743105,207.90592277641628
121.15055417424628_16.35007478950827,704.2893541221854
122.65056103566906_13.950063811231825,507.1999766602406
121.35055508910266_12.750058322093604,291.6999053277089
121.45055554653084_14.750067470657307,215.78607157107731
120.25055005739262_15.350070215226417,405.2862904129241
120.65055188710535_17.95008210835923,734.4466440911877
125.95057613079916_8.250037737825274,272.94823586767336
121.35055508910266_16.550075704364637,487.1780798259621
121.85055737624357_18.050082565787417,419.4056295290451
121.0505537168181_16.95007753407738,831.678250249924
120.75055234453355_17.450079821218306,814.2243654009262
120.9505532593899_13.850063353803641,292.52796268659347
126.35057796051191_7.150032706115237,205.67556660683871
125.45057384365825_6.350029046689755,131.88871264565205
120.9505532593899_14.85006792808549,275.493890200007
122.55056057824088_7.750035450684347,193.29232014151324
120.55055142967717_18.1500830232156,703.3076483476261
123.15056332280999_8.350038195253457,307.3846746518926
125.35057338623005_6.850031333830682,122.9139758717285
124.75057064166094_7.750035450684347,225.5677892922942
123.95056698223546_7.750035450684347,129.74937775397092
125.25057292880187_8.850040482394384,258.6250223886505
121.0505537168181_14.05006426866001,342.0132056832841
118.35054136625709_9.55004368439168,285.05931999023403
123.6505656099509_7.9500363655407185,153.808281045517
121.95055783367177_17.850081650931045,347.6628570696576
120.3505505148208_13.450061524090899,551.3468386964945
123.95056698223546_10.550048258673531,315.7210518815839
125.0505720139455_7.550034535827978,183.25940691448722
123.25056378023817_10.350047343817161,248.552379881812
125.85057567337098_8.550039110109829,370.67187218960356
122.65056103566906_9.450043226963494,293.93813041278327
122.15055874852813_16.850077076649193,477.0692025195681
125.95057613079916_8.650039567538014,390.77809618249694
120.75055234453355_15.050068842941862,393.367832176286
125.0505720139455_8.050036822968902,224.01686387380502
121.35055508910266_18.250083480643784,587.8636660980806
124.95057155651732_8.95004093982257,269.9267869780633
125.35057338623005_6.450029504117941,122.08233694543901
124.25056835452001_9.95004551410442,357.7307578057678
122.95056240795361_9.250042312107125,246.7637048168438
125.85057567337098_9.050041397250753,371.2558424597212
122.05055829109995_18.250083480643784,396.13828372013893
122.05055829109995_10.650048716101717,437.23193867292173
121.95055783367177_16.850077076649193,393.31905808015733
124.35056881194821_12.45005694980905,521.0555400479622
123.7505660673791_13.05005969437816,461.2935712755245
125.25057292880187_6.350029046689755,105.66856646158945
120.45055097224899_17.75008119350286,907.6172266678857
122.55056057824088_13.350061066662715,539.0686928448198
123.15056332280999_10.050045971532606,423.7488341728812
123.25056378023817_10.550048258673531,239.48496962419134
120.65055188710535_17.150078448933748,853.5264482891998
124.85057109908912_11.350051918099012,406.3542314739247
120.55055142967717_15.250069757798233,414.78982578196315
122.15055874852813_7.350033620971606,186.05156820775392
126.05057658822736_7.550034535827978,222.26144441511644
123.45056469509454_13.150060151806343,439.78020429163735
125.15057247137369_7.2500331635434225,147.9495465689165
121.45055554653084_12.950059236949974,271.8258068319757
119.45054639796713_10.650048716101717,294.6262779798376
123.35056423766635_7.450034078399792,176.3472477657847
122.85056195052543_13.850063353803641,528.646467492581
120.65055188710535_14.25006518351638,438.70236504005186
120.45055097224899_15.450070672654602,663.9798925256839
124.05056743966365_6.750030876402496,201.73347130187358
119.25054548311076_10.350047343817161,254.61003015388124
120.15054959996442_15.150069300370047,430.16114832521123
120.55055142967717_16.650076161792825,1028.1450224602295
121.95055783367177_17.250078906361935,382.3745462599188
122.15055874852813_14.05006426866001,424.2310687956625
121.25055463167446_15.050068842941862,258.21988573037873
117.75053862168798_8.750040024966198,225.51474147890093
