longitude_latitude,return_level
121.25055463167446_12.950059236949974,255.73651539605447
125.65057475851461_8.95004093982257,362.5675306491645
120.45055097224899_16.550075704364637,943.2536101986352
124.95057155651732_8.550039110109829,199.3785978222013
121.45055554653084_18.250083480643784,493.9258353861061
123.95056698223546_12.850058779521788,452.9574991288438
121.15055417424628_14.25006518351638,289.2524670294067
124.85057109908912_12.050055120096307,353.0718488581842
124.75057064166094_6.6500304189743105,90.25276097257786
122.95056240795361_10.550048258673531,281.8541290496128
125.55057430108643_8.150037280397088,259.952257964225
125.25057292880187_6.2500285892615715,109.44652522083439
124.75057064166094_7.550034535827978,142.21064932930142
125.25057292880187_7.050032248687051,128.32827906408312
124.65057018423276_11.050050545814457,375.7895009467273
120.55055142967717_17.250078906361935,739.8299661811832
125.35057338623005_7.2500331635434225,167.4650163970265
123.35056423766635_10.450047801245345,238.42600407522227
123.7505660673791_13.150060151806343,468.561958939031
123.55056515252272_12.950059236949974,549.57762648823
124.45056926937639_7.2500331635434225,121.35800489096872
125.0505720139455_11.350051918099012,433.73209623458797
121.85055737624357_18.8500862252129,416.2420820534701
122.65056103566906_14.05006426866001,502.9364687756758
120.65055188710535_15.150069300370047,364.88988687730523
123.7505660673791_8.450038652681643,213.90128139917582
119.95054868510806_16.050073417223715,694.4321534714607
125.85057567337098_7.850035908112533,295.5680776270889
120.45055097224899_17.450079821218306,674.7279860577589
120.55055142967717_16.250074332080082,655.8390528214039
123.7505660673791_10.550048258673531,323.55854254864886
124.85057109908912_8.650039567538014,199.68044149245287
124.55056972680457_7.450034078399792,110.14373408135879
122.15055874852813_18.450084395500156,472.8638337837144
126.15057704565554_6.750030876402496,186.01869926240582
124.65057018423276_7.850035908112533,157.45474716391055
123.35056423766635_12.45005694980905,343.84608637205235
121.75055691881539_16.650076161792825,430.5486573583713
120.3505505148208_14.750067470657307,401.3584373113986
125.25057292880187_11.750053747811751,420.7329165724094
122.05055829109995_16.450075246936454,382.25261497934923
125.65057475851461_9.850045056676235,516.090013227227
122.15055874852813_7.050032248687051,134.11197338105097
124.55056972680457_11.050050545814457,392.45992709536443
126.35057796051191_7.750035450684347,251.9160690531036
124.55056972680457_6.2500285892615715,73.42461947995598
125.85057567337098_7.550034535827978,229.76122482872566
125.7505752159428_9.55004368439168,454.13846039191213
124.65057018423276_8.450038652681643,174.71791471976394
122.05055829109995_16.250074332080082,359.0036492711805
123.15056332280999_10.850049630958086,324.6330647049369
123.15056332280999_9.95004551410442,311.62761818165666
121.65055646138721_17.150078448933748,421.4648845402643
121.45055554653084_17.75008119350286,579.7669529641798
122.55056057824088_14.25006518351638,551.7453969916232
120.3505505148208_16.75007661922101,911.960033720007
121.65055646138721_14.05006426866001,309.17058711753475
120.25055005739262_15.550071130082788,428.69080126180995
122.05055829109995_10.750049173529902,398.1326400865261
126.15057704565554_7.850035908112533,260.68796560074054
120.9505532593899_13.950063811231825,289.66203845026155
122.25055920595632_7.150032706115237,104.39794579625365
126.05057658822736_7.9500363655407185,269.9841751639024
122.3505596633845_11.150051003242641,351.5983259363485
124.75057064166094_8.150037280397088,211.1060978026875
120.85055280196173_16.550075704364637,566.2240548097684
121.45055554653084_16.050073417223715,416.1974432712501
122.3505596633845_13.850063353803641,492.3135597571645
123.15056332280999_10.650048716101717,242.5484801555386
125.0505720139455_6.0500276744052,103.9208924814645
125.7505752159428_8.150037280397088,293.22278896683093
125.35057338623005_8.550039110109829,254.65975540008412
121.35055508910266_14.750067470657307,210.62385921679657
124.05056743966365_8.050036822968902,156.50083986050393
124.25056835452001_6.750030876402496,93.19351009606123
122.95056240795361_7.9500363655407185,179.15198827529935
122.05055829109995_11.250051460670827,347.47208376854655
121.45055554653084_14.85006792808549,234.24543706219623
124.95057155651732_6.950031791258866,107.07696656440834
122.25055920595632_10.750049173529902,326.4102992750519
124.75057064166094_9.150041854678939,259.06028532666875
123.55056515252272_13.350061066662715,453.6186163484041
124.65057018423276_7.6500349932561615,137.5835338952179
123.45056469509454_8.450038652681643,220.75181640802134
121.0505537168181_18.050082565787417,565.191759676459
125.55057430108643_10.350047343817161,429.44616815195025
120.25055005739262_15.850072502367343,715.222197398188
120.05054914253624_15.450070672654602,460.771978754541
125.25057292880187_11.650053290383568,441.26353661370706
124.15056789709183_7.150032706115237,102.06672340535155
121.25055463167446_14.350065640944566,291.2069116410347
123.6505656099509_12.250056034952678,297.05226228588026
123.05056286538179_10.15004642896079,293.47370705499577
121.35055508910266_15.850072502367343,418.40962074652236
120.65055188710535_15.650071587510972,460.0897697487038
126.25057750308372_8.250037737825274,290.58046731178126
123.95056698223546_10.450047801245345,286.0389445191813
119.95054868510806_15.550071130082788,514.4916168486594
125.35057338623005_11.250051460670827,445.2418323517587
121.25055463167446_13.950063811231825,297.56024898481587
126.35057796051191_8.150037280397088,290.68056382226575
124.25056835452001_7.6500349932561615,127.11233257248604
122.05055829109995_6.450029504117941,106.29113017928427
122.95056240795361_9.75004459924805,286.9045995852007
124.65057018423276_7.050032248687051,107.44277550312296
125.35057338623005_8.250037737825274,257.35066484148905
123.35056423766635_10.650048716101717,260.36799954624064
124.75057064166094_10.850049630958086,368.2391208573374
122.15055874852813_11.750053747811751,435.8638470978923
124.45056926937639_11.050050545814457,448.28953678751054
120.85055280196173_13.450061524090899,310.96617695591226
122.65056103566906_9.95004551410442,305.03283094214225
123.05056286538179_13.750062896375455,487.1032963426819
125.15057247137369_7.450034078399792,212.2036311806302
126.25057750308372_7.6500349932561615,231.97312938264918
124.05056743966365_12.850058779521788,433.2410460946621
123.25056378023817_8.050036822968902,239.87236214603504
124.55056972680457_6.850031333830682,109.83635166702985
124.45056926937639_12.150055577524494,347.48052948937715
125.0505720139455_11.450052375527196,450.5432127063978
123.95056698223546_11.150051003242641,425.53699741510934
124.05056743966365_9.95004551410442,263.382102648099
125.85057567337098_8.350038195253457,278.83065847745013
122.25055920595632_17.150078448933748,362.34677876432943
123.7505660673791_8.350038195253457,203.1175547415187
121.55055600395902_15.750072044939158,396.3758082812793
119.25054548311076_10.850049630958086,263.2749589100604
124.85057109908912_7.350033620971606,130.4637431183572
125.15057247137369_6.350029046689755,108.9827811358583
123.6505656099509_12.950059236949974,461.46000833869476
126.05057658822736_7.350033620971606,193.1416021980786
122.55056057824088_9.55004368439168,252.70629137102796
121.95055783367177_6.6500304189743105,145.63163005847514
123.05056286538179_9.55004368439168,261.63380635365866
123.05056286538179_9.850045056676235,267.9622367207475
121.0505537168181_5.9500272169770145,134.58766057071716
123.05056286538179_11.150051003242641,377.93062434572056
124.25056835452001_9.850045056676235,287.61629857273357
125.65057475851461_8.050036822968902,276.55315469153163
124.35056881194821_8.150037280397088,183.9549446190337
124.65057018423276_12.350056492380864,342.30417211599865
122.75056149309724_11.250051460670827,488.22394331736405
121.15055417424628_12.350056492380864,409.2036817983594
121.95055783367177_14.85006792808549,282.3303179994018
123.25056378023817_12.850058779521788,369.4995310815733
125.35057338623005_6.6500304189743105,111.04904182029239
120.45055097224899_14.450066098372751,402.33534303528677
121.15055417424628_16.1500738746519,408.55747174514033
122.3505596633845_7.6500349932561615,220.70811650057644
122.25055920595632_18.250083480643784,386.6431861985
125.7505752159428_8.850040482394384,360.1896404457257
125.0505720139455_11.850054205239939,404.0980854053803
125.15057247137369_7.350033620971606,162.73437107118258
123.7505660673791_10.250046886388976,278.4953143798092
122.65056103566906_9.75004459924805,257.1592154186672
125.25057292880187_7.2500331635434225,150.49741595458343
124.95057155651732_6.6500304189743105,92.35448400875842
124.75057064166094_11.650053290383568,364.8823748621703
121.85055737624357_14.950068385513678,282.61347129108015
121.25055463167446_16.95007753407738,554.8421553646922
122.85056195052543_8.050036822968902,216.41333859764333
125.55057430108643_10.250046886388976,478.33397933448623
124.05056743966365_11.250051460670827,433.64672812488715
120.3505505148208_15.550071130082788,456.47414089870193
120.85055280196173_15.750072044939158,479.3323214823637
120.85055280196173_13.950063811231825,342.7864018169013
126.4505784179401_7.050032248687051,186.13449933449402
126.05057658822736_7.750035450684347,282.30581888761685
125.55057430108643_11.150051003242641,487.06917365142334
124.45056926937639_6.6500304189743105,99.02133281602778
122.3505596633845_11.050050545814457,349.0853868698488
120.65055188710535_15.050068842941862,366.8041971889659
119.15054502568258_10.15004642896079,256.0287270461293
123.45056469509454_8.350038195253457,212.41956809615465
120.75055234453355_16.850077076649193,601.5482510899337
120.75055234453355_14.05006426866001,409.66896485761276
121.85055737624357_17.850081650931045,380.76444910069904
120.85055280196173_15.850072502367343,535.3046242617922
126.15057704565554_8.450038652681643,337.4532317064828
123.45056469509454_8.550039110109829,209.14740598503704
124.35056881194821_6.2500285892615715,82.57267200131533
121.35055508910266_12.550057407237233,312.62033901929465
120.05054914253624_15.350070215226417,478.61236481706345
125.0505720139455_8.750040024966198,262.9026173612515
125.45057384365825_7.550034535827978,238.80433878040088
120.65055188710535_17.55008027864649,662.5908243955109
125.45057384365825_7.150032706115237,158.48086610711445
125.45057384365825_6.550029961546127,101.06244021912232
124.05056743966365_12.750058322093604,397.98510332171935
123.45056469509454_8.250037737825274,235.32531249084587
121.55055600395902_16.1500738746519,418.1275261256815
121.75055691881539_16.35007478950827,396.418807363679
123.05056286538179_10.350047343817161,269.31725989603297
120.85055280196173_14.750067470657307,316.48233624996533
123.25056378023817_10.950050088386272,359.45032298444033
120.75055234453355_16.450075246936454,596.8108166441402
125.45057384365825_5.9500272169770145,99.51460074458933
119.95054868510806_5.150023557551535,125.52067567698992
120.85055280196173_18.1500830232156,560.5730483348965
126.15057704565554_6.550029961546127,134.27073709772537
124.55056972680457_8.150037280397088,175.3555741428699
126.05057658822736_8.250037737825274,273.81240956655785
119.95054868510806_15.750072044939158,586.5746463444605
124.35056881194821_8.350038195253457,220.7007563597902
125.55057430108643_7.550034535827978,214.4362027323328
121.15055417424628_12.750058322093604,320.30771528848777
126.15057704565554_9.050041397250753,440.2748574230966
121.25055463167446_14.05006426866001,285.8699350403652
122.85056195052543_7.9500363655407185,195.15976822961687
121.65055646138721_14.150064726088196,298.2383132906265
120.75055234453355_16.650076161792825,556.6744408065832
123.55056515252272_13.450061524090899,447.20972050219405
121.35055508910266_13.05005969437816,270.79754526958584
126.05057658822736_7.2500331635434225,191.06485995420584
119.0505445682544_10.250046886388976,305.75731711936356
123.25056378023817_7.550034535827978,179.26075043660592
122.95056240795361_10.250046886388976,284.66859574743876
121.35055508910266_13.25006060923453,317.18799360885606
120.85055280196173_16.1500738746519,525.3854595877137
117.85053907911617_9.150041854678939,237.28415012728289
121.95055783367177_10.450047801245345,530.6915034041301
123.55056515252272_10.050045971532606,301.81209933175694
120.85055280196173_17.75008119350286,587.8429055843806
117.05053541969069_8.050036822968902,221.5025083219129
125.85057567337098_7.9500363655407185,288.2292610205967
120.9505532593899_15.550071130082788,380.80958288755244
121.0505537168181_15.850072502367343,477.73846534637244
123.35056423766635_13.05005969437816,442.93782593028607
124.65057018423276_6.750030876402496,104.73977334019709
122.3505596633845_11.250051460670827,364.7146564711501
121.95055783367177_18.950086682641082,479.3512345772417
123.25056378023817_13.65006243894727,491.6745798893934
122.95056240795361_9.650044141819865,282.0370871398725
125.25057292880187_10.350047343817161,326.4436455238237
124.65057018423276_9.150041854678939,258.67666792219995
125.35057338623005_7.750035450684347,277.8784528523867
124.55056972680457_8.050036822968902,190.39136605727424
121.35055508910266_17.050077991505564,568.8409926591353
121.45055554653084_16.35007478950827,443.4982822873651
124.95057155651732_11.850054205239939,396.64315821674086
124.55056972680457_6.450029504117941,89.02765737679695
124.95057155651732_12.150055577524494,358.82023022143915
120.3505505148208_16.450075246936454,930.3826365677123
121.35055508910266_17.150078448933748,589.6330479171918
121.85055737624357_13.450061524090899,372.29297590691056
124.85057109908912_12.150055577524494,354.02093850152687
125.95057613079916_9.250042312107125,470.1556019383861
126.15057704565554_7.9500363655407185,251.10043397997924
121.95055783367177_17.050077991505564,383.9851397550068
125.15057247137369_6.750030876402496,107.98113306653919
120.75055234453355_15.150069300370047,359.165551484205
120.9505532593899_13.350061066662715,276.47046184618915
122.65056103566906_14.25006518351638,530.5626752930793
119.35054594053895_10.950050088386272,309.1287240222584
125.25057292880187_8.550039110109829,234.57129897602567
120.55055142967717_17.55008027864649,740.8326397331839
124.25056835452001_6.2500285892615715,92.3600918720465
121.45055554653084_16.650076161792825,595.5009248169717
120.75055234453355_15.950072959795527,572.5269254632059
121.0505537168181_16.450075246936454,595.6146487563644
124.45056926937639_6.150028131833386,101.6870012093679
120.65055188710535_13.950063811231825,410.20208650142166
125.25057292880187_11.850054205239939,427.96743963919675
119.45054639796713_11.250051460670827,481.5638848366557
126.35057796051191_7.6500349932561615,232.51122096716037
125.65057475851461_8.850040482394384,358.0722927531274
122.45056012081268_17.050077991505564,393.9444826070339
122.15055874852813_7.450034078399792,193.93653100019094
121.65055646138721_14.750067470657307,269.30598934044485
124.65057018423276_6.2500285892615715,78.6247883002098
125.7505752159428_7.550034535827978,217.58586450422786
125.25057292880187_7.9500363655407185,266.1124961272197
120.85055280196173_18.55008485292834,577.2577903290086
122.25055920595632_11.050050545814457,320.3265210929838
122.85056195052543_7.6500349932561615,128.39145478761142
122.45056012081268_10.950050088386272,403.394069655361
120.9505532593899_12.950059236949974,339.11796775863445
126.25057750308372_8.95004093982257,438.54633875427993
125.35057338623005_5.750026302120645,106.86128312458021
124.95057155651732_8.350038195253457,191.99062353887345
122.05055829109995_12.550057407237233,398.8608679133373
121.35055508910266_15.250069757798233,307.3865546717908
123.7505660673791_12.050055120096307,309.8658314182262
122.95056240795361_13.65006243894727,493.3488263580385
126.25057750308372_8.050036822968902,255.58210197977604
124.95057155651732_12.45005694980905,427.1412097977907
124.85057109908912_8.250037737825274,191.99223069063675
125.65057475851461_10.350047343817161,461.4680444227471
120.25055005739262_14.950068385513678,403.53198289302566
125.15057247137369_10.250046886388976,330.9222974167072
125.7505752159428_8.750040024966198,350.01775442217036
126.55057887536827_7.2500331635434225,238.02984019925702
122.55056057824088_10.550048258673531,294.77248492150693
121.15055417424628_15.550071130082788,426.47362304306773
122.85056195052543_11.450052375527196,478.1607829087966
124.85057109908912_8.550039110109829,191.1462235433354
125.45057384365825_7.450034078399792,228.5947003475607
120.85055280196173_15.450070672654602,369.18162486879817
124.45056926937639_7.750035450684347,133.55004735535692
122.25055920595632_11.150051003242641,320.80752105533804
124.65057018423276_11.150051003242641,382.58561760176826
119.45054639796713_11.150051003242641,326.69192991744364
123.35056423766635_8.250037737825274,204.63296157842854
121.55055600395902_14.350065640944566,267.4551282904696
121.35055508910266_12.350056492380864,350.82565716587345
125.0505720139455_10.350047343817161,362.52044371596185
121.15055417424628_15.450070672654602,423.80170539689556
117.75053862168798_9.050041397250753,218.09701021044435
125.0505720139455_6.150028131833386,99.70867386668563
123.45056469509454_13.65006243894727,482.84234559458525
119.0505445682544_10.350047343817161,290.5099357453462
123.35056423766635_9.650044141819865,277.8030348232346
124.35056881194821_6.6500304189743105,84.48453563956357
117.85053907911617_8.95004093982257,197.60165140117905
124.35056881194821_13.850063353803641,695.2269903372879
122.85056195052543_9.55004368439168,249.1005454523912
125.35057338623005_11.950054662668123,425.49430898152167
121.25055463167446_16.250074332080082,418.2801875405706
123.35056423766635_7.750035450684347,177.01048818612347
122.45056012081268_12.45005694980905,408.33336846117766
121.45055554653084_16.75007661922101,581.2943276671705
121.75055691881539_17.850081650931045,454.0410289233165
126.25057750308372_6.750030876402496,197.20455805614608
125.65057475851461_7.6500349932561615,243.442363492243
121.15055417424628_15.850072502367343,385.1667156156088
120.65055188710535_16.850077076649193,672.2313127272578
120.45055097224899_14.750067470657307,391.7013558186196
124.85057109908912_6.450029504117941,79.31668056963733
120.65055188710535_16.35007478950827,649.8581981664909
119.85054822767987_16.050073417223715,680.0799931181468
120.9505532593899_14.950068385513678,263.2604905616836
124.45056926937639_8.150037280397088,185.46239149865698
119.25054548311076_10.950050088386272,339.4511605268704
122.55056057824088_7.9500363655407185,203.28100586205517
125.0505720139455_11.950054662668123,389.5955006547266
126.05057658822736_8.95004093982257,412.24705692066277
121.95055783367177_17.650080736074674,415.57585606344674
125.0505720139455_6.750030876402496,100.98246275391784
124.05056743966365_11.850054205239939,275.0723241085749
125.25057292880187_8.95004093982257,301.0704766609459
120.9505532593899_15.250069757798233,296.6052686665867
123.85056652480728_9.850045056676235,239.12509104806387
121.35055508910266_15.650071587510972,464.8363135496336
124.35056881194821_6.850031333830682,122.29724877143603
125.7505752159428_9.050041397250753,369.0621264212691
125.25057292880187_7.6500349932561615,286.5024274945747
124.35056881194821_8.450038652681643,240.4995327122749
125.25057292880187_11.550052832955382,465.39139039259794
121.65055646138721_18.050082565787417,460.1757105900417
121.35055508910266_16.650076161792825,613.0807714315906
120.55055142967717_16.95007753407738,741.1683679051662
125.45057384365825_7.350033620971606,235.88998355637358
123.6505656099509_8.350038195253457,222.0619005413488
124.95057155651732_7.150032706115237,143.13212480095476
122.15055874852813_11.450052375527196,371.9848414770822
120.65055188710535_14.85006792808549,312.66352992847123
121.45055554653084_17.95008210835923,529.7234462610668
122.45056012081268_7.6500349932561615,185.7163731343364
121.15055417424628_17.650080736074674,680.7864062658484
122.05055829109995_6.550029961546127,133.23931943512758
126.15057704565554_8.350038195253457,335.4091994092128
122.85056195052543_10.350047343817161,289.4569954138823
123.35056423766635_10.750049173529902,283.6551636422322
122.05055829109995_11.150051003242641,347.95761406052605
125.45057384365825_8.750040024966198,308.9943900861323
125.65057475851461_7.150032706115237,173.97831240218812
120.15054959996442_14.950068385513678,401.65939118034476
125.45057384365825_5.750026302120645,113.4262457757994
121.45055554653084_15.950072959795527,411.3613810100517
122.3505596633845_7.350033620971606,114.402952966883
122.05055829109995_17.450079821218306,324.4589269358937
125.15057247137369_6.850031333830682,110.66006494632467
123.15056332280999_10.950050088386272,363.21065325814976
121.25055463167446_15.550071130082788,437.9548045506338
123.05056286538179_13.65006243894727,522.5892000533953
125.7505752159428_7.9500363655407185,258.43921552959483
121.15055417424628_16.850077076649193,539.4206508201557
125.55057430108643_7.750035450684347,269.7013009897203
126.05057658822736_9.95004551410442,399.46812246802995
123.95056698223546_12.750058322093604,425.1086334869291
124.55056972680457_12.350056492380864,343.90973651482057
122.55056057824088_11.350051918099012,452.0837262722706
124.45056926937639_11.350051918099012,430.0291590487327
122.15055874852813_10.750049173529902,369.6053045705015
122.15055874852813_17.850081650931045,359.20310490697636
121.45055554653084_15.550071130082788,476.40959968826826
123.95056698223546_9.650044141819865,235.2487989290633
125.45057384365825_7.6500349932561615,279.69202231220686
122.85056195052543_11.050050545814457,459.44745776682896
125.25057292880187_11.350051918099012,439.38221927949655
123.7505660673791_10.450047801245345,258.5490161626308
125.55057430108643_7.850035908112533,266.2546762365042
120.75055234453355_18.050082565787417,620.9508064906192
121.95055783367177_14.750067470657307,259.53145292049044
123.45056469509454_13.750062896375455,535.5485702747737
121.55055600395902_16.95007753407738,459.28199613953785
125.7505752159428_9.150041854678939,349.10971464690806
125.35057338623005_8.450038652681643,238.91154284024685
119.35054594053895_10.450047801245345,274.8755877436312
122.95056240795361_7.750035450684347,148.93946876295473
118.55054228111347_9.55004368439168,236.87017583397468
122.05055829109995_11.050050545814457,359.69312860479545
123.25056378023817_13.450061524090899,473.90662849213965
125.45057384365825_6.450029504117941,101.74027650186949
123.15056332280999_10.550048258673531,225.72492176811954
123.55056515252272_10.850049630958086,325.6202149411927
125.0505720139455_7.750035450684347,252.9025494079773
122.85056195052543_9.650044141819865,287.3545738786836
121.25055463167446_16.450075246936454,501.9007093588923
123.95056698223546_10.650048716101717,374.2876849546883
121.75055691881539_16.250074332080082,442.8418734522472
123.55056515252272_8.550039110109829,203.56269232418165
124.25056835452001_6.6500304189743105,93.05273499396367
123.05056286538179_9.450043226963494,238.17286918952192
124.55056972680457_11.550052832955382,355.4385475858129
121.45055554653084_13.850063353803641,334.65659656531056
121.15055417424628_15.650071587510972,425.51726119850866
121.35055508910266_14.350065640944566,244.56933210692006
125.7505752159428_6.950031791258866,118.59839075915576
125.25057292880187_12.350056492380864,426.55668486908513
121.45055554653084_17.55008027864649,535.2998522283192
118.45054182368528_9.55004368439168,221.74637762237282
120.15054959996442_15.950072959795527,806.8424874114914
124.55056972680457_6.550029961546127,106.41181199943375
125.65057475851461_8.250037737825274,277.0878613658229
124.05056743966365_11.750053747811751,331.1888456452951
121.15055417424628_18.1500830232156,543.8782436870897
121.25055463167446_18.250083480643784,524.863215720314
120.85055280196173_14.05006426866001,372.537028713906
123.15056332280999_8.150037280397088,236.9774996120639
124.35056881194821_9.850045056676235,288.0289647675219
122.05055829109995_17.55008027864649,351.70874290712686
121.55055600395902_17.150078448933748,437.424599813741
119.45054639796713_11.350051918099012,497.95516047580855
121.0505537168181_16.850077076649193,555.6186329396097
121.85055737624357_6.6500304189743105,160.39338526668666
121.15055417424628_16.35007478950827,563.1485705220455
122.65056103566906_13.950063811231825,507.19575469428014
121.35055508910266_12.750058322093604,290.9042431478415
121.45055554653084_14.750067470657307,215.68865644006513
120.25055005739262_15.350070215226417,403.83320857470653
120.65055188710535_17.95008210835923,610.1413865203814
125.95057613079916_8.250037737825274,271.66755518717457
121.35055508910266_16.550075704364637,483.66197692511116
121.85055737624357_18.050082565787417,415.3018677567529
121.0505537168181_16.95007753407738,625.0083973340654
120.75055234453355_17.450079821218306,629.3884725490448
120.9505532593899_13.850063353803641,292.38937131284354
126.35057796051191_7.150032706115237,205.0387497585988
125.45057384365825_6.350029046689755,106.26710489364346
120.9505532593899_14.85006792808549,275.14662269752716
122.55056057824088_7.750035450684347,161.17244657416333
120.55055142967717_18.1500830232156,601.057483344053
123.15056332280999_8.350038195253457,243.50672697669867
125.35057338623005_6.850031333830682,122.5406874026693
124.75057064166094_7.750035450684347,177.78534927716686
123.95056698223546_7.750035450684347,129.6027120700703
125.25057292880187_8.850040482394384,258.26766400342876
121.0505537168181_14.05006426866001,306.73561370906316
118.35054136625709_9.55004368439168,228.24777236207942
123.6505656099509_7.9500363655407185,153.67528343828036
121.95055783367177_17.850081650931045,347.1182123676311
120.3505505148208_13.450061524090899,546.0673634855544
123.95056698223546_10.550048258673531,315.4721277831301
125.0505720139455_7.550034535827978,182.26306807083523
123.25056378023817_10.350047343817161,247.14390042727746
125.85057567337098_8.550039110109829,309.87213753041067
122.65056103566906_9.450043226963494,250.10090492356784
122.15055874852813_16.850077076649193,397.8541153680953
125.95057613079916_8.650039567538014,331.0508282888285
120.75055234453355_15.050068842941862,336.4854693466197
125.0505720139455_8.050036822968902,223.64950796635452
121.35055508910266_18.250083480643784,482.7141021090097
124.95057155651732_8.95004093982257,269.07248614152104
125.35057338623005_6.450029504117941,102.29075738514798
124.25056835452001_9.95004551410442,304.82789028002355
122.95056240795361_9.250042312107125,245.90100038338687
125.85057567337098_9.050041397250753,367.9384584992459
122.05055829109995_18.250083480643784,394.2931760429401
122.05055829109995_10.650048716101717,357.9264043121458
121.95055783367177_16.850077076649193,390.4399276228528
124.35056881194821_12.45005694980905,440.19416147671166
123.7505660673791_13.05005969437816,458.809569324651
125.25057292880187_6.350029046689755,90.9467157489566
120.45055097224899_17.75008119350286,712.0650512132964
122.55056057824088_13.350061066662715,468.3873952911691
123.15056332280999_10.050045971532606,325.02044206727544
123.25056378023817_10.550048258673531,239.4802171444892
120.65055188710535_17.150078448933748,656.1779804027603
124.85057109908912_11.350051918099012,406.3037844980223
120.55055142967717_15.250069757798233,413.33821913552964
122.15055874852813_7.350033620971606,158.10287423682658
126.05057658822736_7.550034535827978,221.69964391325354
123.45056469509454_13.150060151806343,436.88155223054514
125.15057247137369_7.2500331635434225,146.948639089793
121.45055554653084_12.950059236949974,271.31907261403484
119.45054639796713_10.650048716101717,248.82231915509038
123.35056423766635_7.450034078399792,144.2167519391178
122.85056195052543_13.850063353803641,526.8179525653865
120.65055188710535_14.25006518351638,367.4107031772553
120.45055097224899_15.450070672654602,522.9445282426226
124.05056743966365_6.750030876402496,157.9586916216627
119.25054548311076_10.350047343817161,252.776499410687
120.15054959996442_15.150069300370047,428.12424808085274
120.55055142967717_16.650076161792825,781.9612219802755
121.95055783367177_17.250078906361935,380.7822022898951
122.15055874852813_14.05006426866001,422.2452768885496
121.25055463167446_15.050068842941862,257.8161531569324
117.75053862168798_8.750040024966198,224.45449043952584
