longitude_latitude,return_level
123.15056332280999_10.350047343817161,253.74983167460977
125.85057567337098_7.2500331635434225,184.45892614712395
118.75054319596984_9.95004551410442,256.31782830800364
124.65057018423276_7.350033620971606,109.53403998182463
117.75053862168798_8.95004093982257,189.0276419265058
125.35057338623005_7.450034078399792,201.01766423201514
120.65055188710535_16.1500738746519,546.2691299676969
124.35056881194821_6.350029046689755,81.25061744210599
122.05055829109995_6.750030876402496,140.24248358462745
121.25055463167446_12.950059236949974,251.88060347006137
125.65057475851461_8.95004093982257,315.2853293955667
120.45055097224899_16.550075704364637,669.5787306804707
124.95057155651732_8.550039110109829,192.94349067767774
121.45055554653084_18.250083480643784,402.22662353466046
123.95056698223546_12.850058779521788,442.8270110992361
121.15055417424628_14.25006518351638,262.56131012028976
124.85057109908912_12.050055120096307,348.34992315488785
124.75057064166094_6.6500304189743105,89.01258413859273
122.95056240795361_10.550048258673531,243.75210771643128
125.55057430108643_8.150037280397088,250.42402753131498
125.25057292880187_6.2500285892615715,85.91501050729723
124.75057064166094_7.550034535827978,136.1391056624128
125.25057292880187_7.050032248687051,121.7805735489332
124.65057018423276_11.050050545814457,362.23216537682566
120.55055142967717_17.250078906361935,542.6185073061877
125.35057338623005_7.2500331635434225,160.44064753765105
123.35056423766635_10.450047801245345,231.4228083951982
123.7505660673791_13.150060151806343,459.8516560808298
123.55056515252272_12.950059236949974,434.02126134409133
124.45056926937639_7.2500331635434225,102.91016989086765
125.0505720139455_11.350051918099012,361.2424899137103
121.85055737624357_18.8500862252129,399.38590445231586
122.65056103566906_14.05006426866001,482.725513615331
120.65055188710535_15.150069300370047,352.5870614551824
123.7505660673791_8.450038652681643,205.98956751487094
119.95054868510806_16.050073417223715,690.4766495451119
125.85057567337098_7.850035908112533,228.11557118138035
120.45055097224899_17.450079821218306,520.0463749826902
120.55055142967717_16.250074332080082,506.49245582248636
123.7505660673791_10.550048258673531,263.4134703907974
124.85057109908912_8.650039567538014,196.21050523363726
124.55056972680457_7.450034078399792,107.70516447578146
122.15055874852813_18.450084395500156,462.3639377393316
126.15057704565554_6.750030876402496,183.88484082568084
124.65057018423276_7.850035908112533,154.0721557060149
123.35056423766635_12.45005694980905,300.8349190185917
121.75055691881539_16.650076161792825,343.2108653954987
120.3505505148208_14.750067470657307,319.4500679308496
125.25057292880187_11.750053747811751,416.2230293575417
122.05055829109995_16.450075246936454,369.29013161568787
125.65057475851461_9.850045056676235,383.9812930188531
122.15055874852813_7.050032248687051,131.93638263677315
124.55056972680457_11.050050545814457,381.7405647150931
126.35057796051191_7.750035450684347,248.52936283905262
124.55056972680457_6.2500285892615715,72.28329715771511
125.85057567337098_7.550034535827978,219.87216161967814
125.7505752159428_9.55004368439168,443.916657073562
124.65057018423276_8.450038652681643,172.4635880048784
122.05055829109995_16.250074332080082,313.12286719557443
123.15056332280999_10.850049630958086,317.7661691806677
123.15056332280999_9.95004551410442,236.89047897905792
121.65055646138721_17.150078448933748,401.9475688366702
121.45055554653084_17.75008119350286,447.82916335896346
122.55056057824088_14.25006518351638,541.8445329359249
120.3505505148208_16.75007661922101,646.2241842584093
121.65055646138721_14.05006426866001,307.8782320794784
120.25055005739262_15.550071130082788,418.3185438652984
122.05055829109995_10.750049173529902,314.71947702197747
126.15057704565554_7.850035908112533,251.5891960420732
120.9505532593899_13.950063811231825,288.8142294023135
122.25055920595632_7.150032706115237,103.01997235781582
126.05057658822736_7.9500363655407185,259.0630043445054
122.3505596633845_11.150051003242641,335.6547290853059
124.75057064166094_8.150037280397088,204.00995423596862
120.85055280196173_16.550075704364637,444.19023027610416
121.45055554653084_16.050073417223715,326.7664866214441
122.3505596633845_13.850063353803641,420.3036383164386
123.15056332280999_10.650048716101717,234.23146316941626
125.0505720139455_6.0500276744052,97.1693224945284
125.7505752159428_8.150037280397088,235.2338477964222
125.35057338623005_8.550039110109829,205.92721168336803
121.35055508910266_14.750067470657307,210.06358320700616
124.05056743966365_8.050036822968902,155.2442792901507
124.25056835452001_6.750030876402496,91.38479742024509
122.95056240795361_7.9500363655407185,140.11144476061432
122.05055829109995_11.250051460670827,282.06976671862566
121.45055554653084_14.85006792808549,232.1554357233958
124.95057155651732_6.950031791258866,103.47492723462318
122.25055920595632_10.750049173529902,275.84820790598565
124.75057064166094_9.150041854678939,252.70540509715926
123.55056515252272_13.350061066662715,438.3068030985678
124.65057018423276_7.6500349932561615,132.54253836792242
123.45056469509454_8.450038652681643,211.46737043172863
121.0505537168181_18.050082565787417,543.727491268364
125.55057430108643_10.350047343817161,355.9038059664547
120.25055005739262_15.850072502367343,507.44911850115807
120.05054914253624_15.450070672654602,382.2542093472746
125.25057292880187_11.650053290383568,417.0203969928481
124.15056789709183_7.150032706115237,101.33590704663884
121.25055463167446_14.350065640944566,263.6828686842183
123.6505656099509_12.250056034952678,291.0289325774644
123.05056286538179_10.15004642896079,285.7508213091439
121.35055508910266_15.850072502367343,327.32259720382723
120.65055188710535_15.650071587510972,382.8643031117441
126.25057750308372_8.250037737825274,280.64402457460307
123.95056698223546_10.450047801245345,284.3588477297618
119.95054868510806_15.550071130082788,411.8858747682411
125.35057338623005_11.250051460670827,369.8263099098318
121.25055463167446_13.950063811231825,296.6393858727764
126.35057796051191_8.150037280397088,281.55203995409215
124.25056835452001_7.6500349932561615,120.64066549021969
122.05055829109995_6.450029504117941,83.25979040072102
122.95056240795361_9.75004459924805,227.81865635670437
124.65057018423276_7.050032248687051,94.0062565128572
125.35057338623005_8.250037737825274,203.05852724081984
123.35056423766635_10.650048716101717,250.7008156354388
124.75057064166094_10.850049630958086,367.26944325030684
122.15055874852813_11.750053747811751,339.45123617343404
124.45056926937639_11.050050545814457,362.73341228847926
120.85055280196173_13.450061524090899,272.27367652742356
122.65056103566906_9.95004551410442,239.86174999651894
123.05056286538179_13.750062896375455,477.44923718742984
125.15057247137369_7.450034078399792,156.0036739756589
126.25057750308372_7.6500349932561615,222.12357516650522
124.05056743966365_12.850058779521788,427.37254363028023
123.25056378023817_8.050036822968902,177.29073774711622
124.55056972680457_6.850031333830682,106.41773265527107
124.45056926937639_12.150055577524494,343.994770161961
125.0505720139455_11.450052375527196,370.8706593231785
123.95056698223546_11.150051003242641,327.5756178167445
124.05056743966365_9.95004551410442,257.6160249528059
125.85057567337098_8.350038195253457,266.83657427028635
122.25055920595632_17.150078448933748,349.1796895412083
123.7505660673791_8.350038195253457,195.1116485236024
121.55055600395902_15.750072044939158,305.5270760028074
119.25054548311076_10.850049630958086,259.41063271439384
124.85057109908912_7.350033620971606,122.70234131099943
125.15057247137369_6.350029046689755,104.43529615620275
123.6505656099509_12.950059236949974,443.86818629728157
126.05057658822736_7.350033620971606,184.26038218260905
122.55056057824088_9.55004368439168,244.26731487307282
121.95055783367177_6.6500304189743105,112.46897458394034
123.05056286538179_9.55004368439168,210.63661273079038
123.05056286538179_9.850045056676235,216.4300722612572
121.0505537168181_5.9500272169770145,102.24264153049234
123.05056286538179_11.150051003242641,362.75424221013145
124.25056835452001_9.850045056676235,281.5241283444194
125.65057475851461_8.050036822968902,228.25673988724168
124.35056881194821_8.150037280397088,161.13154949082912
124.65057018423276_12.350056492380864,339.8568792605311
122.75056149309724_11.250051460670827,363.3032967244867
121.15055417424628_12.350056492380864,318.5770129632304
121.95055783367177_14.85006792808549,278.02021085115956
123.25056378023817_12.850058779521788,360.0550890119845
125.35057338623005_6.6500304189743105,108.50351895606455
120.45055097224899_14.450066098372751,317.3111385670291
121.15055417424628_16.1500738746519,400.77892410201855
122.3505596633845_7.6500349932561615,162.85999520964523
122.25055920595632_18.250083480643784,383.3421881036616
125.7505752159428_8.850040482394384,301.8506315173531
125.0505720139455_11.850054205239939,395.70212860555785
125.15057247137369_7.350033620971606,153.51493680827423
123.7505660673791_10.250046886388976,265.6008192804903
122.65056103566906_9.75004459924805,212.32202040866278
125.25057292880187_7.2500331635434225,144.92994325735248
124.95057155651732_6.6500304189743105,79.41467431824279
124.75057064166094_11.650053290383568,334.2897697667456
121.85055737624357_14.950068385513678,240.55640860534848
121.25055463167446_16.95007753407738,402.8513404365847
122.85056195052543_8.050036822968902,159.92461731923447
125.55057430108643_10.250046886388976,371.57822493506836
124.05056743966365_11.250051460670827,333.85904359453485
120.3505505148208_15.550071130082788,454.3930771301659
120.85055280196173_15.750072044939158,401.7447536833316
120.85055280196173_13.950063811231825,293.2205575590257
126.4505784179401_7.050032248687051,183.39720554264494
126.05057658822736_7.750035450684347,212.24943468996634
125.55057430108643_11.150051003242641,399.7908539020821
124.45056926937639_6.6500304189743105,83.18028537973584
122.3505596633845_11.050050545814457,337.7838488073964
120.65055188710535_15.050068842941862,305.00458165203105
119.15054502568258_10.15004642896079,242.15288994839648
123.45056469509454_8.350038195253457,178.35471220742772
120.75055234453355_16.850077076649193,449.1124377876683
120.75055234453355_14.05006426866001,326.07746803319503
121.85055737624357_17.850081650931045,375.1186515512313
120.85055280196173_15.850072502367343,440.16782065941914
126.15057704565554_8.450038652681643,330.5728836363039
123.45056469509454_8.550039110109829,205.90085308033312
124.35056881194821_6.2500285892615715,80.9326229449083
121.35055508910266_12.550057407237233,303.8885812478521
120.05054914253624_15.350070215226417,393.463673502701
125.0505720139455_8.750040024966198,214.86280470690525
125.45057384365825_7.550034535827978,175.7709217541286
120.65055188710535_17.55008027864649,509.1801664363464
125.45057384365825_7.150032706115237,152.75696102303283
125.45057384365825_6.550029961546127,89.48771461456953
124.05056743966365_12.750058322093604,397.3266181974845
123.45056469509454_8.250037737825274,185.50921379100473
121.55055600395902_16.1500738746519,335.827114933114
121.75055691881539_16.35007478950827,327.14845314120146
123.05056286538179_10.350047343817161,256.06505227328114
120.85055280196173_14.750067470657307,311.3723461545199
123.25056378023817_10.950050088386272,340.350768464123
120.75055234453355_16.450075246936454,466.7346829378153
125.45057384365825_5.9500272169770145,74.38274828612282
119.95054868510806_5.150023557551535,104.00888127118851
120.85055280196173_18.1500830232156,459.5700022120451
126.15057704565554_6.550029961546127,133.1967501674925
124.55056972680457_8.150037280397088,172.7169510097649
126.05057658822736_8.250037737825274,260.5354637323185
119.95054868510806_15.750072044939158,560.511369116018
124.35056881194821_8.350038195253457,189.42928349931313
125.55057430108643_7.550034535827978,203.64431040553822
121.15055417424628_12.750058322093604,308.03667609561074
126.15057704565554_9.050041397250753,424.70826438779693
121.25055463167446_14.05006426866001,283.09246556688254
122.85056195052543_7.9500363655407185,146.01591204882513
121.65055646138721_14.150064726088196,295.45819451246643
120.75055234453355_16.650076161792825,437.08575835314207
123.55056515252272_13.450061524090899,437.0873170680972
121.35055508910266_13.05005969437816,255.46124738382628
126.05057658822736_7.2500331635434225,182.83101054453178
119.0505445682544_10.250046886388976,230.35177832723258
123.25056378023817_7.550034535827978,144.56928896259194
122.95056240795361_10.250046886388976,234.96556294021735
121.35055508910266_13.25006060923453,287.3094680938916
120.85055280196173_16.1500738746519,432.37509076974055
117.85053907911617_9.150041854678939,232.88981993636253
121.95055783367177_10.450047801245345,401.4112375437396
123.55056515252272_10.050045971532606,286.0716542398945
120.85055280196173_17.75008119350286,475.6306963136632
117.05053541969069_8.050036822968902,217.28563927368714
125.85057567337098_7.9500363655407185,224.30878338557122
120.9505532593899_15.550071130082788,371.9418466992532
121.0505537168181_15.850072502367343,464.13608835589815
123.35056423766635_13.05005969437816,437.1668199912898
124.65057018423276_6.750030876402496,99.86112109909128
122.3505596633845_11.250051460670827,290.55345496513837
121.95055783367177_18.950086682641082,388.00109205457784
123.25056378023817_13.65006243894727,482.2200450354053
122.95056240795361_9.650044141819865,223.161721411221
125.25057292880187_10.350047343817161,320.58055321432636
124.65057018423276_9.150041854678939,218.74599829458202
125.35057338623005_7.750035450684347,199.92013534100565
124.55056972680457_8.050036822968902,184.54337887714115
121.35055508910266_17.050077991505564,406.3232122226717
121.45055554653084_16.35007478950827,352.8770530071696
124.95057155651732_11.850054205239939,389.5994919612412
124.55056972680457_6.450029504117941,86.62007350617269
124.95057155651732_12.150055577524494,350.742403784775
120.3505505148208_16.450075246936454,684.0363301073364
121.35055508910266_17.150078448933748,419.849839845833
121.85055737624357_13.450061524090899,357.3229850099668
124.85057109908912_12.150055577524494,350.4387689217672
125.95057613079916_9.250042312107125,380.9722383341138
126.15057704565554_7.9500363655407185,245.24707132809428
121.95055783367177_17.050077991505564,373.26027822104015
125.15057247137369_6.750030876402496,105.21112473030912
120.75055234453355_15.150069300370047,301.78544201031764
120.9505532593899_13.350061066662715,249.1427184185141
122.65056103566906_14.25006518351638,524.2129459143675
119.35054594053895_10.950050088386272,304.64629881607465
125.25057292880187_8.550039110109829,191.75116299406517
120.55055142967717_17.55008027864649,533.4066178226117
124.25056835452001_6.2500285892615715,90.29275601639932
121.45055554653084_16.650076161792825,442.0640668914292
120.75055234453355_15.950072959795527,454.34422404670227
121.0505537168181_16.450075246936454,468.25842297937584
124.45056926937639_6.150028131833386,85.01958451367399
120.65055188710535_13.950063811231825,328.27195222198554
125.25057292880187_11.850054205239939,417.5128363041655
119.45054639796713_11.250051460670827,472.4111392622471
126.35057796051191_7.6500349932561615,221.8977446391792
125.65057475851461_8.850040482394384,300.39191158307744
122.45056012081268_17.050077991505564,340.1479447721101
122.15055874852813_7.450034078399792,149.70015593365514
121.65055646138721_14.750067470657307,252.36866195802386
124.65057018423276_6.2500285892615715,68.4334453068073
125.7505752159428_7.550034535827978,212.51971986937298
125.25057292880187_7.9500363655407185,200.7998454475106
120.85055280196173_18.55008485292834,476.76937836349094
122.25055920595632_11.050050545814457,316.731462512461
122.85056195052543_7.6500349932561615,126.52343693450435
122.45056012081268_10.950050088386272,306.4912632667338
120.9505532593899_12.950059236949974,291.9880629869063
126.25057750308372_8.95004093982257,413.66216662819016
125.35057338623005_5.750026302120645,101.08547945605048
124.95057155651732_8.350038195253457,188.5770039040432
122.05055829109995_12.550057407237233,395.27337478177003
121.35055508910266_15.250069757798233,302.6626606911349
123.7505660673791_12.050055120096307,299.9360982424818
122.95056240795361_13.65006243894727,484.6084234578758
126.25057750308372_8.050036822968902,245.1919027119222
124.95057155651732_12.45005694980905,361.4135292152759
124.85057109908912_8.250037737825274,191.68359557593385
125.65057475851461_10.350047343817161,369.6984082977324
120.25055005739262_14.950068385513678,335.64237843549165
125.15057247137369_10.250046886388976,325.3338780687196
125.7505752159428_8.750040024966198,291.99665207774365
126.55057887536827_7.2500331635434225,190.3108167037152
122.55056057824088_10.550048258673531,286.79059336368977
121.15055417424628_15.550071130082788,340.2904772021412
122.85056195052543_11.450052375527196,359.815887200912
124.85057109908912_8.550039110109829,188.2538245868669
125.45057384365825_7.450034078399792,169.75316047789
120.85055280196173_15.450070672654602,361.66784603380614
124.45056926937639_7.750035450684347,129.81302576799004
122.25055920595632_11.150051003242641,308.377410655862
124.65057018423276_11.150051003242641,378.3931468471218
119.45054639796713_11.150051003242641,326.0476583179357
123.35056423766635_8.250037737825274,192.94963139472887
121.55055600395902_14.350065640944566,263.23092293784924
121.35055508910266_12.350056492380864,334.81470926366814
125.0505720139455_10.350047343817161,330.46474239686887
121.15055417424628_15.450070672654602,334.0686748907886
117.75053862168798_9.050041397250753,207.30279872242983
125.0505720139455_6.150028131833386,94.97326017964377
123.45056469509454_13.65006243894727,473.41098636375517
119.0505445682544_10.350047343817161,272.4777753553383
123.35056423766635_9.650044141819865,222.35292508628038
124.35056881194821_6.6500304189743105,82.67608605501322
117.85053907911617_8.95004093982257,192.2144104792205
124.35056881194821_13.850063353803641,662.4757991368576
122.85056195052543_9.55004368439168,206.79999245419035
125.35057338623005_11.950054662668123,423.9888528580351
121.25055463167446_16.250074332080082,405.3166082232683
123.35056423766635_7.750035450684347,168.7287507453478
122.45056012081268_12.45005694980905,400.198135653717
121.45055554653084_16.75007661922101,434.45415243688075
121.75055691881539_17.850081650931045,363.63728249674773
126.25057750308372_6.750030876402496,189.95535559784145
125.65057475851461_7.6500349932561615,234.88310168301064
121.15055417424628_15.850072502367343,373.0984834768919
120.65055188710535_16.850077076649193,488.8819648720578
120.45055097224899_14.750067470657307,312.9240708952309
124.85057109908912_6.450029504117941,78.88842227822036
120.65055188710535_16.35007478950827,502.55804962865085
119.85054822767987_16.050073417223715,672.6774183558423
120.9505532593899_14.950068385513678,258.35187051912453
124.45056926937639_8.150037280397088,178.38077446055036
119.25054548311076_10.950050088386272,322.7344643217703
122.55056057824088_7.9500363655407185,151.62074786161577
125.0505720139455_11.950054662668123,382.1990375331787
126.05057658822736_8.95004093982257,406.23511570136543
121.95055783367177_17.650080736074674,341.1003819213004
125.0505720139455_6.750030876402496,99.59209637289013
124.05056743966365_11.850054205239939,268.23519720710556
125.25057292880187_8.95004093982257,299.83681289682943
120.9505532593899_15.250069757798233,289.5166986496423
123.85056652480728_9.850045056676235,230.79135255386825
121.35055508910266_15.650071587510972,348.1208665326085
124.35056881194821_6.850031333830682,96.44563206010773
125.7505752159428_9.050041397250753,359.2007113296193
125.25057292880187_7.6500349932561615,199.8044111626669
124.35056881194821_8.450038652681643,232.42437044619018
125.25057292880187_11.550052832955382,447.7400454493419
121.65055646138721_18.050082565787417,368.6093073720061
121.35055508910266_16.650076161792825,449.2207813864173
120.55055142967717_16.95007753407738,528.6859057369336
125.45057384365825_7.350033620971606,169.5820562966885
123.6505656099509_8.350038195253457,182.53144137590579
124.95057155651732_7.150032706115237,136.2949980877919
122.15055874852813_11.450052375527196,293.9768110199906
120.65055188710535_14.85006792808549,301.63730523044063
121.45055554653084_17.95008210835923,427.13295045012194
122.45056012081268_7.6500349932561615,148.6842922184037
121.15055417424628_17.650080736074674,499.71529360853845
122.05055829109995_6.550029961546127,125.13227158967644
126.15057704565554_8.350038195253457,259.59154273338567
122.85056195052543_10.350047343817161,244.4260242336473
123.35056423766635_10.750049173529902,282.0332029405105
122.05055829109995_11.150051003242641,292.22996824996096
125.45057384365825_8.750040024966198,258.03365467881986
125.65057475851461_7.150032706115237,167.4657081544543
120.15054959996442_14.950068385513678,388.2174888539027
125.45057384365825_5.750026302120645,107.72554319677405
121.45055554653084_15.950072959795527,321.30742433036676
122.3505596633845_7.350033620971606,112.90986423317788
122.05055829109995_17.450079821218306,314.311208573716
125.15057247137369_6.850031333830682,105.91035440149625
123.15056332280999_10.950050088386272,352.14298296802986
121.25055463167446_15.550071130082788,342.01741367795813
123.05056286538179_13.65006243894727,507.70229581748515
125.7505752159428_7.9500363655407185,213.9176667770272
121.15055417424628_16.850077076649193,405.851193196381
125.55057430108643_7.750035450684347,198.9570379849949
126.05057658822736_9.95004551410442,380.5475647873922
123.95056698223546_12.750058322093604,416.44855230701
124.55056972680457_12.350056492380864,338.19242673536746
122.55056057824088_11.350051918099012,337.26944386018124
124.45056926937639_11.350051918099012,354.00893648951694
122.15055874852813_10.750049173529902,296.83621862031265
122.15055874852813_17.850081650931045,353.8774598520972
121.45055554653084_15.550071130082788,353.29917579709877
123.95056698223546_9.650044141819865,230.934403094336
125.45057384365825_7.6500349932561615,200.2809232585696
122.85056195052543_11.050050545814457,428.67824959756706
125.25057292880187_11.350051918099012,362.8331257030686
123.7505660673791_10.450047801245345,253.22639481772106
125.55057430108643_7.850035908112533,204.3261359777816
120.75055234453355_18.050082565787417,481.25947183934665
121.95055783367177_14.750067470657307,259.03368049177556
123.45056469509454_13.750062896375455,533.6909953955284
121.55055600395902_16.95007753407738,436.4119169957436
125.7505752159428_9.150041854678939,342.67386266815726
125.35057338623005_8.450038652681643,195.302465654407
119.35054594053895_10.450047801245345,220.96551164344547
122.95056240795361_7.750035450684347,144.29986257496716
118.55054228111347_9.55004368439168,180.0989274930358
122.05055829109995_11.050050545814457,285.76289861869003
123.25056378023817_13.450061524090899,467.34131794836696
125.45057384365825_6.450029504117941,86.18328119419982
123.15056332280999_10.550048258673531,223.51953988388283
123.55056515252272_10.850049630958086,305.9946606969851
125.0505720139455_7.750035450684347,178.2011094448463
122.85056195052543_9.650044141819865,224.47503576185568
121.25055463167446_16.450075246936454,477.11902891277197
123.95056698223546_10.650048716101717,307.4629953036117
121.75055691881539_16.250074332080082,351.1742694646159
123.55056515252272_8.550039110109829,202.36722823563684
124.25056835452001_6.6500304189743105,92.26220832606279
123.05056286538179_9.450043226963494,200.48645775124265
124.55056972680457_11.550052832955382,347.14014600839096
121.45055554653084_13.850063353803641,332.39604527907346
121.15055417424628_15.650071587510972,349.9068291155635
121.35055508910266_14.350065640944566,242.45544219470818
125.7505752159428_6.950031791258866,115.6448438582703
125.25057292880187_12.350056492380864,413.3689957914538
121.45055554653084_17.55008027864649,421.224743183257
118.45054182368528_9.55004368439168,212.94811656928658
120.15054959996442_15.950072959795527,580.2479651610957
124.55056972680457_6.550029961546127,87.56181394730714
125.65057475851461_8.250037737825274,225.71054625677024
124.05056743966365_11.750053747811751,320.50055304732746
121.15055417424628_18.1500830232156,522.7770279504045
121.25055463167446_18.250083480643784,417.1791983582287
120.85055280196173_14.05006426866001,257.191318596886
123.15056332280999_8.150037280397088,177.40302582795212
124.35056881194821_9.850045056676235,281.9422788499483
122.05055829109995_17.55008027864649,337.94111995523934
121.55055600395902_17.150078448933748,425.33382574336974
119.45054639796713_11.350051918099012,470.4780636785723
121.0505537168181_16.850077076649193,421.1785796632834
121.85055737624357_6.6500304189743105,119.46831302664003
121.15055417424628_16.35007478950827,441.5765167526657
122.65056103566906_13.950063811231825,506.5997300083424
121.35055508910266_12.750058322093604,284.5863263465545
121.45055554653084_14.750067470657307,214.8961463870882
120.25055005739262_15.350070215226417,392.40077891997043
120.65055188710535_17.95008210835923,503.07066555833853
125.95057613079916_8.250037737825274,262.1824844936299
121.35055508910266_16.550075704364637,463.5727952469365
121.85055737624357_18.050082565787417,395.7980549462726
121.0505537168181_16.95007753407738,446.9926755113927
120.75055234453355_17.450079821218306,470.1795002653032
120.9505532593899_13.850063353803641,290.55376038965636
126.35057796051191_7.150032706115237,199.55831459606247
125.45057384365825_6.350029046689755,84.19785321576022
120.9505532593899_14.85006792808549,271.189604709225
122.55056057824088_7.750035450684347,133.5058933866857
120.55055142967717_18.1500830232156,512.9839850917024
123.15056332280999_8.350038195253457,188.48525769360901
125.35057338623005_6.850031333830682,119.25386566342512
124.75057064166094_7.750035450684347,136.62779567304003
123.95056698223546_7.750035450684347,128.15682596523857
125.25057292880187_8.850040482394384,254.6400847706647
121.0505537168181_14.05006426866001,276.3491499319131
118.35054136625709_9.55004368439168,179.31296877944686
123.6505656099509_7.9500363655407185,151.90656171163567
121.95055783367177_17.850081650931045,342.47856711910157
120.3505505148208_13.450061524090899,518.2885008012619
123.95056698223546_10.550048258673531,311.0629517250424
125.0505720139455_7.550034535827978,174.7709284958629
123.25056378023817_10.350047343817161,238.82236375736906
125.85057567337098_8.550039110109829,257.50209662081716
122.65056103566906_9.450043226963494,212.3415741452028
122.15055874852813_16.850077076649193,329.6219532043349
125.95057613079916_8.650039567538014,279.6045599696833
120.75055234453355_15.050068842941862,287.48966886949455
125.0505720139455_8.050036822968902,218.67029734199207
121.35055508910266_18.250083480643784,392.1431975055476
124.95057155651732_8.95004093982257,262.76348297097604
125.35057338623005_6.450029504117941,85.24321865742428
124.25056835452001_9.95004551410442,259.2598404836232
122.95056240795361_9.250042312107125,239.04210817415313
125.85057567337098_9.050041397250753,353.2164131498181
122.05055829109995_18.250083480643784,382.6358223339766
122.05055829109995_10.650048716101717,289.61633516280546
121.95055783367177_16.850077076649193,373.50362723521164
124.35056881194821_12.45005694980905,370.5439610684401
123.7505660673791_13.05005969437816,442.5985058269851
125.25057292880187_6.350029046689755,78.26600376218252
120.45055097224899_17.75008119350286,543.625575516203
122.55056057824088_13.350061066662715,407.5058393900339
123.15056332280999_10.050045971532606,239.98043387495017
123.25056378023817_10.550048258673531,239.00882635873262
120.65055188710535_17.150078448933748,486.19126262198193
124.85057109908912_11.350051918099012,404.4324161402523
120.55055142967717_15.250069757798233,401.3241379961273
122.15055874852813_7.350033620971606,134.02917959273543
126.05057658822736_7.550034535827978,215.91057388630728
123.45056469509454_13.150060151806343,421.9796399510164
125.15057247137369_7.2500331635434225,140.40801359126087
121.45055554653084_12.950059236949974,268.13932146687034
119.45054639796713_10.650048716101717,209.36893648953526
123.35056423766635_7.450034078399792,116.54104923547703
122.85056195052543_13.850063353803641,512.3637586400378
120.65055188710535_14.25006518351638,306.00340807645244
120.45055097224899_15.450070672654602,401.46327773051064
124.05056743966365_6.750030876402496,120.25314873547407
119.25054548311076_10.350047343817161,242.69485100946082
120.15054959996442_15.150069300370047,414.3057637621371
120.55055142967717_16.650076161792825,569.9100382920085
121.95055783367177_17.250078906361935,369.0818646424535
122.15055874852813_14.05006426866001,409.477879928615
121.25055463167446_15.050068842941862,253.93145554283822
117.75053862168798_8.750040024966198,216.6692095992623
