latitude,longitude,value
8.754166666666679,126.20416666666664,3247.1942275153724
8.754166666666679,126.21249999999998,3247.194857857743
8.754166666666679,126.2208333333333,18411.76865465885
8.754166666666679,126.22916666666669,54890.04223355917
8.754166666666679,126.2375,25589.056167147704
8.754166666666679,126.24583333333334,0.0
8.754166666666679,126.25416666666666,0.0
8.754166666666679,126.2625,0.0
8.762500000000003,126.00416666666666,382.7736714877275
8.762500000000003,126.0125,382.7737502805239
8.762500000000003,126.02083333333331,382.7736714877275
8.762500000000003,126.02916666666664,382.7737502805239
8.762500000000003,126.03749999999997,382.7736320913293
8.762500000000003,126.04583333333336,382.7737108841257
8.762500000000003,126.05416666666667,382.7736714877275
8.762500000000003,126.0625,382.7737108841257
8.762500000000003,126.07083333333333,382.7737108841257
8.762500000000003,126.07916666666664,382.7737108841257
8.762500000000003,126.08749999999998,382.7736320913293
8.762500000000003,126.0958333333333,382.7737502805239
8.762500000000003,126.10416666666669,382.7736714877275
8.762500000000003,126.1125,414.7809600356409
8.762500000000003,126.12083333333334,1042.0898086038196
8.762500000000003,126.12916666666666,1444.6933419552663
8.762500000000003,126.1375,1830.4913961401544
8.762500000000003,126.14583333333331,2176.318810222994
8.762500000000003,126.15416666666664,2202.108322828301
8.762500000000003,126.16249999999997,2202.108480413894
8.762500000000003,126.17083333333336,2202.1081652427088
8.762500000000003,126.17916666666667,2238.8930550005607
8.762500000000003,126.1875,2421.151981659444
8.762500000000003,126.19583333333333,2654.8419606572947
8.762500000000003,126.20416666666664,3362.2644880681005
8.762500000000003,126.21249999999998,31919.624943319555
8.762500000000003,126.2208333333333,74426.19796043121
8.762500000000003,126.22916666666669,69809.87299788294
8.762500000000003,126.2375,44655.17819464115
8.762500000000003,126.24583333333334,12422.17602009526
8.762500000000003,126.25416666666666,0.0
8.762500000000003,126.2625,0.0
8.762500000000003,126.27083333333331,0.0
8.762500000000003,126.27916666666664,0.0
8.770833333333343,126.00416666666666,382.7650042801232
8.770833333333343,126.0125,382.7650830729195
8.770833333333343,126.02083333333331,382.7650042801232
8.770833333333343,126.02916666666664,382.7650830729195
8.770833333333343,126.03749999999997,382.7649648837249
8.770833333333343,126.04583333333336,382.7650830729195
8.770833333333343,126.05416666666667,382.7650042801232
8.770833333333343,126.0625,382.7650830729195
8.770833333333343,126.07083333333333,382.7650042801232
8.770833333333343,126.07916666666664,382.7650830729195
8.770833333333343,126.08749999999998,382.7649648837249
8.770833333333343,126.0958333333333,382.7650830729195
8.770833333333343,126.10416666666669,382.7650042801232
8.770833333333343,126.1125,382.7650830729195
8.770833333333343,126.12083333333334,382.7650042801232
8.770833333333343,126.12916666666666,382.7650436765212
8.770833333333343,126.1375,382.7650042801232
8.770833333333343,126.14583333333331,476.10184780081454
8.770833333333343,126.15416666666664,821.6077084815307
8.770833333333343,126.16249999999997,1171.5410151849685
8.770833333333343,126.17083333333336,1521.4725096540883
8.770833333333343,126.17916666666667,1871.403137402448
8.770833333333343,126.1875,2285.172161553877
8.770833333333343,126.19583333333333,6884.216760751682
8.770833333333343,126.20416666666664,10429.368154066002
8.770833333333343,126.21249999999998,11603.99036155434
8.770833333333343,126.2208333333333,26564.03444779305
8.770833333333343,126.22916666666669,58417.94745959665
8.770833333333343,126.2375,47698.12321394934
8.770833333333343,126.24583333333334,33754.87179989386
8.770833333333343,126.25416666666666,20276.960555920792
8.770833333333343,126.2625,8960.359039969364
8.770833333333343,126.27083333333331,1554.3721266212742
8.770833333333343,126.27916666666664,1428.8227393180375
8.770833333333343,126.28749999999997,4832.596060459578
8.770833333333343,126.29583333333336,8.773596346615344
8.779166666666669,126.00416666666666,382.7564946581115
8.779166666666669,126.0125,382.756573450908
8.779166666666669,126.02083333333331,382.7564946581115
8.779166666666669,126.02916666666664,382.7565340545096
8.779166666666669,126.03749999999997,382.7564552617133
8.779166666666669,126.04583333333336,382.7565340545096
8.779166666666669,126.05416666666667,382.7564946581115
8.779166666666669,126.0625,382.756573450908
8.779166666666669,126.07083333333333,382.7564946581115
8.779166666666669,126.07916666666664,382.756573450908
8.779166666666669,126.08749999999998,382.7564552617133
8.779166666666669,126.0958333333333,382.7565340545096
8.779166666666669,126.10416666666669,382.7565340545096
8.779166666666669,126.1125,382.7565340545096
8.779166666666669,126.12083333333334,382.7565340545096
8.779166666666669,126.12916666666666,382.7565340545096
8.779166666666669,126.1375,382.7564946581115
8.779166666666669,126.14583333333331,382.7565340545096
8.779166666666669,126.15416666666664,382.7565340545096
8.779166666666669,126.16249999999997,382.7565340545096
8.779166666666669,126.17083333333336,382.7564946581115
8.779166666666669,126.17916666666667,382.756573450908
8.779166666666669,126.1875,565.3662068465834
8.779166666666669,126.19583333333333,2578.3010623747973
8.779166666666669,126.20416666666664,4410.314262584693
8.779166666666669,126.21249999999998,6219.207450131439
8.779166666666669,126.2208333333333,8028.091497713803
8.779166666666669,126.22916666666669,24046.961376476465
8.779166666666669,126.2375,20421.092121156697
8.779166666666669,126.24583333333334,12538.403589241563
8.779166666666669,126.25416666666666,7249.631906434893
8.779166666666669,126.2625,9972.57290516799
8.779166666666669,126.27083333333331,11369.603854236277
8.779166666666669,126.27916666666664,11369.605114921023
8.779166666666669,126.28749999999997,16330.56850825442
8.779166666666669,126.29583333333336,5353.561423433519
8.779166666666669,126.30416666666667,2097.747736748359
