latitude,longitude,max_wind_speed
19.3999999999999559,121.3999999999995225,11.3326158523559570
19.3999999999999559,121.4999999999995168,11.2758350372314453
18.8999999999999488,121.8999999999994941,10.7455511093139648
18.5999999999999446,120.7999999999995566,9.9111204147338867
18.5999999999999446,120.8999999999995509,9.6394863128662109
18.5999999999999446,121.0999999999995396,9.0124387741088867
18.5999999999999446,121.1999999999995339,8.7712593078613281
18.4999999999999432,120.6999999999995623,7.7937293052673340
18.4999999999999432,120.7999999999995566,7.2830924987792969
18.4999999999999432,120.8999999999995509,6.9187278747558594
18.4999999999999432,120.9999999999995453,6.5530352592468262
18.4999999999999432,121.0999999999995396,6.1814494132995605
18.4999999999999432,121.1999999999995339,5.8999223709106445
18.4999999999999432,121.2999999999995282,6.1478872299194336
18.4999999999999432,122.1999999999994770,10.4248294830322266
18.3999999999999417,120.5999999999995680,6.3464522361755371
18.3999999999999417,120.6999999999995623,5.5890069007873535
18.3999999999999417,120.7999999999995566,4.9910130500793457
18.3999999999999417,120.8999999999995509,4.7278709411621094
18.3999999999999417,120.9999999999995453,4.5199589729309082
18.3999999999999417,121.0999999999995396,4.2605290412902832
18.3999999999999417,121.1999999999995339,4.0470938682556152
18.3999999999999417,121.2999999999995282,4.2229514122009277
18.3999999999999417,121.3999999999995225,4.5490870475769043
18.3999999999999417,121.4999999999995168,5.0100855827331543
18.3999999999999417,121.5999999999995111,5.9833288192749023
18.3999999999999417,122.0999999999994827,9.8045291900634766
18.3999999999999417,122.1999999999994770,10.1402006149291992
18.3999999999999417,122.2999999999994714,10.3206424713134766
18.2999999999999403,120.6999999999995623,4.7770748138427734
18.2999999999999403,120.7999999999995566,4.4326448440551758
18.2999999999999403,120.8999999999995509,4.2936525344848633
18.2999999999999403,120.9999999999995453,4.0612497329711914
18.2999999999999403,121.0999999999995396,3.7260262966156006
18.2999999999999403,121.1999999999995339,3.3998277187347412
18.2999999999999403,121.2999999999995282,3.4913978576660156
18.2999999999999403,121.3999999999995225,3.7140519618988037
18.2999999999999403,121.4999999999995168,4.3029294013977051
18.2999999999999403,121.5999999999995111,5.1126723289489746
18.2999999999999403,121.6999999999995055,6.1154618263244629
18.2999999999999403,122.0999999999994827,8.1241369247436523
18.2999999999999403,122.1999999999994770,8.8354902267456055
18.2999999999999403,122.2999999999994714,9.3780851364135742
18.1999999999999389,120.4999999999995737,6.4795341491699219
18.1999999999999389,120.5999999999995680,5.2787094116210938
18.1999999999999389,120.6999999999995623,4.2406830787658691
18.1999999999999389,120.7999999999995566,4.1398243904113770
18.1999999999999389,120.8999999999995509,4.1208119392395020
18.1999999999999389,120.9999999999995453,3.8419156074523926
18.1999999999999389,121.0999999999995396,3.4041566848754883
18.1999999999999389,121.1999999999995339,3.0126695632934570
18.1999999999999389,121.2999999999995282,2.9585168361663818
18.1999999999999389,121.3999999999995225,3.0805802345275879
18.1999999999999389,121.4999999999995168,3.4214680194854736
18.1999999999999389,121.5999999999995111,3.8871166706085205
18.1999999999999389,121.6999999999995055,4.5284543037414551
18.1999999999999389,121.7999999999994998,5.1590909957885742
18.1999999999999389,121.8999999999994941,5.3459410667419434
18.1999999999999389,121.9999999999994884,5.5896930694580078
18.1999999999999389,122.0999999999994827,6.2464976310729980
18.1999999999999389,122.1999999999994770,7.3280849456787109
18.0999999999999375,120.4999999999995737,6.5896759033203125
18.0999999999999375,120.5999999999995680,4.7921876907348633
18.0999999999999375,120.6999999999995623,3.9526684284210205
18.0999999999999375,120.7999999999995566,4.0056128501892090
18.0999999999999375,120.8999999999995509,4.1834864616394043
18.0999999999999375,120.9999999999995453,3.7737488746643066
18.0999999999999375,121.0999999999995396,3.2500827312469482
18.0999999999999375,121.1999999999995339,2.7775859832763672
18.0999999999999375,121.2999999999995282,2.6696140766143799
18.0999999999999375,121.3999999999995225,2.6527812480926514
18.0999999999999375,121.4999999999995168,2.7387731075286865
18.0999999999999375,121.5999999999995111,2.9077260494232178
18.0999999999999375,121.6999999999995055,3.2769281864166260
18.0999999999999375,121.7999999999994998,3.6884081363677979
18.0999999999999375,121.8999999999994941,3.8637278079986572
18.0999999999999375,121.9999999999994884,4.1144766807556152
18.0999999999999375,122.0999999999994827,4.7073669433593750
18.0999999999999375,122.1999999999994770,5.5385603904724121
