value,latitude,longitude,region_id
2672.122481593372,7.862500000000012,117.05416666666667,608
2672.1766910372976,7.854166666666671,117.05416666666667,608
2966.2017811245146,7.845833333333331,117.05416666666667,608
3478.319658575875,7.837500000000006,117.05416666666667,608
0.0,8.104166666666671,117.0625,608
73.24764501670867,8.095833333333331,117.0625,608
2088.196789139486,8.087500000000006,117.0625,608
4086.884331221981,8.0625,117.0625,608
4086.967536414983,8.054166666666674,117.0625,608
4087.0516871215423,8.045833333333334,117.0625,608
4087.135837828101,8.037500000000009,117.0625,608
3724.787307780924,8.029166666666669,117.0625,608
2196.9297450774634,8.020833333333343,117.0625,608
2149.932048220947,8.012500000000003,117.0625,608
2046.6015991611864,8.004166666666679,117.0625,608
652.8317263504555,7.995833333333337,117.0625,608
1177.2829614300924,7.987500000000012,117.0625,608
5810.7783713778845,7.979166666666671,117.0625,608
8223.305378371791,7.970833333333331,117.0625,608
2219.449514217609,7.962500000000006,117.0625,608
2147.6905507488536,7.954166666666667,117.0625,608
2147.734201958061,7.94583333333334,117.0625,608
2147.7778531672693,7.9375,117.0625,608
2147.821346790884,7.929166666666673,117.0625,608
2147.8648404144988,7.920833333333333,117.0625,608
2594.645524889598,7.912500000000008,117.0625,608
2671.853010229672,7.904166666666669,117.0625,608
2671.90627416004,7.895833333333344,117.0625,608
2671.9607987751515,7.887500000000002,117.0625,608
2672.014377876706,7.879166666666678,117.0625,608
2672.0682721494463,7.870833333333337,117.0625,608
2660.415132732522,7.862500000000012,117.0625,608
2627.647414906517,7.854166666666671,117.0625,608
1442.3461045503998,7.845833333333331,117.0625,608
4086.8849615643517,8.0625,117.07083333333333,608
4086.968481928539,8.054166666666674,117.07083333333333,608
4087.052947806285,8.045833333333334,117.07083333333333,608
4087.137098512844,8.037500000000009,117.07083333333333,608
2710.3697656524782,8.029166666666669,117.07083333333333,608
2017.514608026384,8.020833333333343,117.07083333333333,608
951.8806451363738,8.012500000000003,117.07083333333333,608
1547.8926798018106,8.004166666666679,117.07083333333333,608
34.961390532956564,7.995833333333337,117.07083333333333,608
1916.8627988731644,7.987500000000012,117.07083333333333,608
6154.554493799149,7.979166666666671,117.07083333333333,608
6922.8479233148655,7.970833333333331,117.07083333333333,608
2147.6475298820174,7.962500000000006,117.07083333333333,608
2147.691181091225,7.954166666666667,117.07083333333333,608
2147.7348323004326,7.94583333333334,117.07083333333333,608
2147.7784835096404,7.9375,117.07083333333333,608
2147.8218195476625,7.929166666666673,117.07083333333333,608
2147.8653131712767,7.920833333333333,117.07083333333333,608
2597.3295227062945,7.912500000000008,117.07083333333333,608
2541.02135385553,7.904166666666669,117.07083333333333,608
546.2606083674068,7.895833333333344,117.07083333333333,608
789.3608110397536,7.887500000000002,117.07083333333333,608
2672.015008219077,7.879166666666678,117.07083333333333,608
2672.0692176630027,7.870833333333337,117.07083333333333,608
1198.2525610937914,7.862500000000012,117.07083333333333,608
1320.2166397822702,8.0625,117.07916666666664,608
2239.0355123764593,8.054166666666674,117.07916666666664,608
2699.5745222027977,8.045833333333334,117.07916666666664,608
2102.755176545408,8.037500000000009,117.07916666666664,608
795.9572651618762,8.029166666666669,117.07916666666664,608
851.6640085976919,8.020833333333343,117.07916666666664,608
485.4491554273818,8.012500000000003,117.07916666666664,608
626.2053948509426,8.004166666666679,117.07916666666664,608
1733.4750866130025,7.954166666666667,117.07916666666664,608
1644.2901507060087,7.94583333333334,117.07916666666664,608
1894.8674745858814,7.9375,117.07916666666664,608
2147.8215043764767,7.929166666666673,117.07916666666664,608
2147.8651555856845,7.920833333333333,117.07916666666664,608
2600.012732595027,7.912500000000008,117.07916666666664,608
1023.7264382667661,7.879166666666678,117.07916666666664,608
637.7846266248398,7.870833333333337,117.07916666666664,608
0.0,8.012500000000003,117.08749999999998,608
24007.148952309595,8.170833333333334,117.15416666666664,608
24007.141388201144,8.170833333333334,117.16249999999997,608
24007.64566209813,8.162500000000009,117.16249999999997,608
24007.148952309595,8.170833333333334,117.17083333333336,608
24007.65070483709,8.162500000000009,117.17083333333336,608
24008.14993599511,8.154166666666669,117.17083333333336,608
24007.146430940116,8.170833333333334,117.17916666666667,608
24007.64818346761,8.162500000000009,117.17916666666667,608
24008.147414625626,8.154166666666669,117.17916666666667,608
0.0,8.295833333333334,117.1875,608
1548.251974953412,8.287500000000009,117.1875,608
2280.4507396077734,8.279166666666669,117.1875,608
2280.498645627986,8.270833333333343,117.1875,608
23988.995092018184,8.170833333333334,117.1875,608
24007.65070483709,8.162500000000009,117.1875,608
24008.14993599511,8.154166666666669,117.1875,608
2395.095046303143,8.387500000000003,117.19583333333333,608
4205.954744462531,8.379166666666679,117.19583333333333,608
6323.665266522144,8.370833333333337,117.19583333333333,608
6323.8020508167,8.362500000000011,117.19583333333333,608
6323.935683399402,8.354166666666671,117.19583333333333,608
6324.0718373515865,8.345833333333331,117.19583333333333,608
6324.204839591916,8.337500000000006,117.19583333333333,608
0.0,8.304166666666674,117.19583333333333,608
899.0022479202656,8.295833333333334,117.19583333333333,608
2215.151839930565,8.287500000000009,117.19583333333333,608
2280.450424436587,8.279166666666669,117.19583333333333,608
2280.4983304568004,8.270833333333343,117.19583333333333,608
16508.87471548891,8.170833333333334,117.19583333333333,608
24007.65070483709,8.162500000000009,117.19583333333333,608
21548.463234155282,8.154166666666669,117.19583333333333,608
1867.206002723615,8.412500000000009,117.20416666666664,608
2394.9929308390037,8.404166666666669,117.20416666666664,608
2395.0450916702225,8.395833333333343,117.20416666666664,608
2395.0953614743285,8.387500000000003,117.20416666666664,608
2784.464620363418,8.379166666666679,117.20416666666664,608
6651.742081845561,8.370833333333337,117.20416666666664,608
6259.43085752435,8.362500000000011,117.20416666666664,608
6323.936944084145,8.354166666666671,117.20416666666664,608
6324.07309803633,8.345833333333331,117.20416666666664,608
593.3237820377352,8.304166666666674,117.20416666666664,608
2278.927674853289,8.295833333333334,117.20416666666664,608
2280.4017304884096,8.287500000000009,117.20416666666664,608
2280.45058202218,8.279166666666669,117.20416666666664,608
2280.498645627986,8.270833333333343,117.20416666666664,608
12279.6341783196,8.162500000000009,117.20416666666664,608
2394.8895546901213,8.420833333333334,117.21249999999998,608
2394.941400350155,8.412500000000009,117.21249999999998,608
2394.992300496632,8.404166666666669,117.21249999999998,608
2395.0443037422588,8.395833333333343,117.21249999999998,608
3290.3112215634133,8.387500000000003,117.21249999999998,608
9272.107466508449,8.379166666666679,117.21249999999998,608
10323.446682689302,8.370833333333337,117.21249999999998,608
4458.804925347468,8.362500000000011,117.21249999999998,608
3902.0597535265997,8.354166666666671,117.21249999999998,608
484.16274483689654,8.3125,117.21249999999998,608
2119.4477456347213,8.304166666666674,117.21249999999998,608
2280.3535092970105,8.295833333333334,117.21249999999998,608
2280.401572902817,8.287500000000009,117.21249999999998,608
2280.4502668509945,8.279166666666669,117.21249999999998,608
2280.4981728712078,8.270833333333343,117.21249999999998,608
