value,region_id,impf_,geometry
0.0,40,1,POINT (14.97916667 48.97916667)
22.28180593443205,40,1,POINT (15.02083333 48.97916667)
3675.7255094651896,40,1,POINT (15.0625 48.97916667)
6392.532527677292,40,1,POINT (15.10416667 48.97916667)
0.0,40,1,POINT (15.27083333 48.97916667)
0.0,40,1,POINT (14.97916667 48.9375)
6801.897163779744,40,1,POINT (15.02083333 48.9375)
98328.8138815933,40,1,POINT (15.0625 48.9375)
125.55994789949665,40,1,POINT (15.10416667 48.9375)
13.46488464575933,40,1,POINT (15.1875 48.9375)
0.012593609630222772,40,1,POINT (15.22916667 48.9375)
1.4834049534058339e-09,40,1,POINT (15.27083333 48.9375)
0.0,40,1,POINT (15.3125 48.9375)
0.0,40,1,POINT (15.35416667 48.9375)
0.0,40,1,POINT (15.39583333 48.9375)
0.0,40,1,POINT (15.4375 48.9375)
0.0,40,1,POINT (14.97916667 48.89583333)
0.0,40,1,POINT (15.02083333 48.89583333)
2.0032701801377146,40,1,POINT (15.0625 48.89583333)
85362.89605836684,40,1,POINT (15.10416667 48.89583333)
345563.23289373453,40,1,POINT (15.14583333 48.89583333)
20116.052858875322,40,1,POINT (15.1875 48.89583333)
544949.9423916563,40,1,POINT (15.22916667 48.89583333)
246.71176399843762,40,1,POINT (15.27083333 48.89583333)
38.8885270661857,40,1,POINT (15.3125 48.89583333)
0.00033121509752414067,40,1,POINT (15.35416667 48.89583333)
1159.5096501687271,40,1,POINT (15.39583333 48.89583333)
91.76967388082265,40,1,POINT (15.4375 48.89583333)
2.7088018327518846e-05,40,1,POINT (15.47916667 48.89583333)
5.088078990414726e-07,40,1,POINT (15.52083333 48.89583333)
0.0,40,1,POINT (15.5625 48.89583333)
449.22348174149283,40,1,POINT (14.97916667 48.85416667)
216.9099435065744,40,1,POINT (15.02083333 48.85416667)
307.8729675928969,40,1,POINT (15.0625 48.85416667)
836098.994917534,40,1,POINT (15.10416667 48.85416667)
253328.90030393066,40,1,POINT (15.14583333 48.85416667)
7683.315162389574,40,1,POINT (15.1875 48.85416667)
17382.104173732343,40,1,POINT (15.22916667 48.85416667)
300844.775805724,40,1,POINT (15.27083333 48.85416667)
87917.4079154849,40,1,POINT (15.3125 48.85416667)
268.30844896321474,40,1,POINT (15.35416667 48.85416667)
1078.281167538067,40,1,POINT (15.39583333 48.85416667)
172.42815554705345,40,1,POINT (15.4375 48.85416667)
329797.63111985294,40,1,POINT (15.47916667 48.85416667)
9647.471612518766,40,1,POINT (15.52083333 48.85416667)
0.0,40,1,POINT (15.5625 48.85416667)
0.0,40,1,POINT (15.60416667 48.85416667)
0.0,40,1,POINT (15.64583333 48.85416667)
0.0,40,1,POINT (15.6875 48.85416667)
0.0,40,1,POINT (15.72916667 48.85416667)
0.0,40,1,POINT (15.77083333 48.85416667)
0.0,40,1,POINT (15.8125 48.85416667)
2611168.036549901,40,1,POINT (14.97916667 48.8125)
372034.83438300894,40,1,POINT (15.02083333 48.8125)
2048461.905499009,40,1,POINT (15.0625 48.8125)
15134.85662364399,40,1,POINT (15.10416667 48.8125)
44.98081667036093,40,1,POINT (15.14583333 48.8125)
749.7666371336602,40,1,POINT (15.1875 48.8125)
30588.424201608585,40,1,POINT (15.22916667 48.8125)
104561725.97752522,40,1,POINT (15.27083333 48.8125)
4416547.560851909,40,1,POINT (15.3125 48.8125)
87737.13544661658,40,1,POINT (15.35416667 48.8125)
4898042.692904649,40,1,POINT (15.39583333 48.8125)
72046.79731409259,40,1,POINT (15.4375 48.8125)
928.035016090066,40,1,POINT (15.47916667 48.8125)
13.227463283656139,40,1,POINT (15.52083333 48.8125)
0.0,40,1,POINT (15.5625 48.8125)
0.0,40,1,POINT (15.60416667 48.8125)
2625.337000213978,40,1,POINT (15.64583333 48.8125)
33351.50337308867,40,1,POINT (15.6875 48.8125)
0.0,40,1,POINT (15.72916667 48.8125)
16.13514962360719,40,1,POINT (15.77083333 48.8125)
11697.170327562333,40,1,POINT (15.8125 48.8125)
3.786583436906587e-06,40,1,POINT (15.85416667 48.8125)
4.481921308845637,40,1,POINT (15.89583333 48.8125)
0.0,40,1,POINT (14.8125 48.77083333)
0.011514770743008043,40,1,POINT (14.85416667 48.77083333)
1172435558.9250164,40,1,POINT (14.97916667 48.77083333)
12064487.954747275,40,1,POINT (15.02083333 48.77083333)
1224283.8763632989,40,1,POINT (15.0625 48.77083333)
26374.31852381343,40,1,POINT (15.10416667 48.77083333)
13726.695186819536,40,1,POINT (15.14583333 48.77083333)
848825.4147969065,40,1,POINT (15.1875 48.77083333)
7852.849924840221,40,1,POINT (15.22916667 48.77083333)
148927.1872301673,40,1,POINT (15.27083333 48.77083333)
20579.30335575157,40,1,POINT (15.3125 48.77083333)
78082.58471223952,40,1,POINT (15.35416667 48.77083333)
