longitude_latitude,return_level_10years,return_level_25years,return_level_50years,return_level_100years,return_level_150years,return_level_250years,return_level_500years
21.1500967460611555_52.8502417507958384,72.7378388717216,99.37727565827217,125.42858993644722,157.97157061417093,180.64786277924665,213.75629316385974,268.3094487244324
21.1500967460611555_52.9502422082240258,88.68384115465014,148.31976000503394,221.94550586745083,334.763498429594,426.85678745836094,580.9265331911816,884.8362806631336
21.1500967460611555_53.0502426656522061,65.08718563255447,91.70380503741403,119.06235083521345,154.75701339955816,180.48641107404373,219.15461756940581,285.34727622941824
21.1500967460611555_53.1502431230803936,44.59449148132964,51.671550488322865,57.182055647981066,62.83149750501346,66.20201188459771,70.51884616216776,76.5045493190131
21.1500967460611555_53.2502435805085810,54.538195740493165,76.45009197419671,99.46412417993545,130.06238897835,152.44408971636088,186.506160954813,245.7889711792266
21.1500967460611555_53.3502440379367613,34.075983990968346,36.2475508659066,37.60866228002946,38.76703520551702,39.36291313116881,40.037866299770556,40.83440760263046
21.1500967460611555_53.4502444953649487,217.0486772836239,607.5044296952257,1349.5883169638848,3019.213993725712,4843.3697286614315,8792.756008733679,19765.70870655831
21.1500967460611555_53.5502449527931361,85.97403358728407,142.38013932176884,211.3711638075503,316.22101400009205,401.2697791965945,542.7742804127917,819.874458609575
21.1500967460611555_53.6502454102213235,82.69920753653778,120.3472538514878,159.637552271473,211.58533884354208,249.41923293192593,306.78416594717066,406.1356779710184
21.1500967460611555_53.7502458676495039,122.49773149943894,241.2481436351967,409.95768575341293,702.6524329471072,965.4147076908944,1443.093343900503,2495.0429313236805
21.1500967460611555_53.8502463250776913,56.55065898388795,65.90083807480737,72.91245702786101,79.87152650818128,83.91811817666058,88.9909366004503,95.82950386444206
21.1500967460611555_53.9502467825058787,63.25308607774438,78.08312389496439,90.69795743810513,104.65792938710656,113.50423531099902,125.4222215758874,143.08489329871037
21.1500967460611555_54.0502472399340590,38.90218370464701,40.724707864400095,41.77251729676719,42.60096595234191,43.00265581471709,43.43614796401167,43.916312566981574
21.1500967460611555_54.1502476973622464,34.91066354681042,34.981663165830426,35.000936595213716,35.00906705463795,35.01141880694981,35.01310398726923,35.01419984576914
21.1500967460611555_54.2502481547904338,44.443912780520975,48.01758113278359,50.29502047751961,52.26092668411128,53.28376366133838,54.45320711579038,55.850310936753424
21.1500967460611555_54.3502486122186141,52.88803235759904,59.474595292354735,64.09964580667958,68.4378778534888,70.8497712346688,73.76259994905212,77.50159233562309
21.2500972034893394_49.4502261982375444,50.59344051363444,60.78221908760897,69.2763865235617,78.51395217682754,84.28795775838975,91.97758594814108,103.2019303304995
21.2500972034893394_49.5502266556657318,45.67178397182157,52.375392186885065,57.47803624201797,62.608026118925466,65.62161308353976,69.43172095182763,74.62577238742747
