Longitude,Latitude,Rainfall,Start_time,End_time,Return_Period
121.55055600396,17.85008165093,35.749999289400876,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,14.85006792809,143.2849968029186,2017-12-16,2017-12-18 12:00:00,< 7-year
123.25056378024,8.45003865268,6.599999846890569,2017-12-16,2017-12-18 12:00:00,< 7-year
125.85057567337,7.85003590811,3.5049999551847577,2017-12-16,2017-12-18 12:00:00,< 7-year
124.35056881195,6.65003041897,0.2449999917298555,2017-12-16,2017-12-18 12:00:00,< 7-year
125.15057247137,8.1500372804,1.6199999498203397,2017-12-16,2017-12-18 12:00:00,< 7-year
125.15057247137,6.25002858926,,,,No Data
125.05057201395,8.1500372804,1.529999941587448,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,12.55005740724,175.3299957551062,2017-12-16,2017-12-18 12:00:00,< 7-year
125.55057430109,8.55003911011,7.529999800026416,2017-12-16,2017-12-18 12:00:00,< 7-year
118.75054319597,9.9500455141,99.81499677337706,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,17.35007936379,48.46499910950661,2017-12-16,2017-12-18 12:00:00,< 7-year
122.95056240795,10.15004642896,28.084999253973365,2017-12-16,2017-12-18 12:00:00,< 7-year
120.75055234453,15.35007021523,33.96999881975353,2017-12-16,2017-12-18 12:00:00,< 7-year
125.35057338623,11.85005420524,171.98499382287264,2017-12-16,2017-12-18 12:00:00,< 7-year
120.95055325939,17.65008073607,32.12999890651554,2017-12-16,2017-12-18 12:00:00,< 7-year
119.35054594054,10.6500487161,75.25999819580466,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,16.75007661922,95.5749975303188,2017-12-16,2017-12-18 12:00:00,< 7-year
122.95056240795,11.25005146067,149.42999600991607,2017-12-16,2017-12-18 12:00:00,< 7-year
122.85056195053,14.25006518352,286.34999336022884,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,17.7500811935,54.94999910052866,2017-12-16,2017-12-18 12:00:00,< 7-year
126.15057704566,8.45003865268,3.7599999103695154,2017-12-16,2017-12-18 12:00:00,< 7-year
124.35056881195,11.3500519181,202.69999470934272,2017-12-16,2017-12-18 12:00:00,< 7-year
124.75057064166,8.25003773783,1.9749999307096004,2017-12-16,2017-12-18 12:00:00,< 7-year
123.05056286538,11.45005237553,161.38999561592937,2017-12-16,2017-12-18 12:00:00,< 7-year
122.15055874853,16.95007753408,113.10499681252986,2017-12-16,2017-12-18 12:00:00,< 7-year
122.85056195053,13.8500633538,186.2399941356853,2017-12-16,2017-12-18 12:00:00,< 7-year
117.25053633455,8.45003865268,35.814999213442206,2017-12-16,2017-12-18 12:00:00,< 7-year
124.5505697268,9.9500455141,10.024999858811496,2017-12-16,2017-12-18 12:00:00,< 7-year
123.05056286538,9.25004231211,12.484999699518085,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,12.45005694981,184.11999563686547,2017-12-16,2017-12-18 12:00:00,< 7-year
120.45055097225,16.25007433208,27.914999466389418,2017-12-16,2017-12-18 12:00:00,< 7-year
118.45054182369,9.55004368439,82.4999979045242,2017-12-16,2017-12-18 12:00:00,< 7-year
124.45056926938,8.1500372804,5.934999813325703,2017-12-16,2017-12-18 12:00:00,< 7-year
124.45056926938,6.95003179126,0.2949999943375587,2017-12-16,2017-12-18 12:00:00,< 7-year
120.45055097225,15.15006930037,14.71999974362552,2017-12-16,2017-12-18 12:00:00,< 7-year
120.95055325939,15.45007067265,40.08499897457659,2017-12-16,2017-12-18 12:00:00,< 7-year
120.85055280196,16.85007707665,28.23999911919236,2017-12-16,2017-12-18 12:00:00,< 7-year
119.35054594054,10.95005008839,100.58999722637236,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,14.15006472609,98.44499778002499,2017-12-16,2017-12-18 12:00:00,< 7-year
123.45056469509,9.9500455141,11.369999704882503,2017-12-16,2017-12-18 12:00:00,< 7-year
126.15057704566,7.05003224869,0.4999999925494194,2017-12-16,2017-12-18 12:00:00,< 7-year
117.95053953654,9.05004139725,37.339998767711215,2017-12-16,2017-12-18 12:00:00,< 7-year
122.15055874853,7.4500340784,6.599999817088246,2017-12-16,2017-12-18 12:00:00,< 7-year
122.95056240795,13.65006243895,165.2399965459481,2017-12-16,2017-12-18 12:00:00,< 7-year
125.9505761308,7.15003270612,0.6949999909847975,2017-12-16,2017-12-18 12:00:00,< 7-year
121.95055783367,16.35007478951,164.38499548565596,2017-12-16,2017-12-18 12:00:00,< 7-year
120.55055142968,16.95007753408,6.859999794512987,2017-12-16,2017-12-18 12:00:00,< 7-year
121.75055691882,17.95008210836,32.04499992355704,2017-12-16,2017-12-18 12:00:00,< 7-year
124.25056835452,7.95003636554,2.51499992236495,2017-12-16,2017-12-18 12:00:00,< 7-year
124.95057155652,11.15005100324,68.63499894738197,2017-12-16,2017-12-18 12:00:00,< 7-year
124.85057109909,6.25002858926,0.0049999998882413,2017-12-16,2017-12-18 12:00:00,< 7-year
120.75055234453,18.35008393807,12.194999756291509,2017-12-16,2017-12-18 12:00:00,< 7-year
120.35055051482,15.9500729598,17.00499953981489,2017-12-16,2017-12-18 12:00:00,< 7-year
123.75056606738,13.05005969438,71.45999815966934,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,14.25006518352,116.48499758914112,2017-12-16,2017-12-18 12:00:00,< 7-year
124.95057155652,10.45004780125,21.554999789223075,2017-12-16,2017-12-18 12:00:00,< 7-year
125.55057430109,9.25004231211,1.219999955035746,2017-12-16,2017-12-18 12:00:00,< 7-year
121.3505550891,17.85008165093,15.55999973230064,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,18.55008485293,24.894999428652223,2017-12-16,2017-12-18 12:00:00,< 7-year
125.05057201395,7.35003362097,,,,No Data
121.3505550891,17.05007799151,44.144999609328806,2017-12-16,2017-12-18 12:00:00,< 7-year
117.75053862169,8.85004048239,38.264998647384346,2017-12-16,2017-12-18 12:00:00,< 7-year
121.05055371682,16.05007341722,73.17999748978765,2017-12-16,2017-12-18 12:00:00,< 7-year
125.45057384366,12.15005557752,133.5699972305447,2017-12-16,2017-12-18 12:00:00,< 7-year
124.05056743966,6.65003041897,4.269999952986836,2017-12-16,2017-12-18 12:00:00,< 7-year
120.85055280196,17.55008027865,16.28499972075224,2017-12-16,2017-12-18 12:00:00,< 7-year
122.0505582911,6.45002950412,11.334999826736748,2017-12-16,2017-12-18 12:00:00,< 7-year
126.05057658823,8.55003911011,3.70999988168478,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,17.95008210836,29.474999222904444,2017-12-16,2017-12-18 12:00:00,< 7-year
118.45054182369,9.45004322696,51.80999873019754,2017-12-16,2017-12-18 12:00:00,< 7-year
124.85057109909,7.75003545068,1.2099999599158764,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,13.75006289638,127.48999748658387,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,17.85008165093,27.339999437332157,2017-12-16,2017-12-18 12:00:00,< 7-year
120.95055325939,5.95002721698,27.92999924067408,2017-12-16,2017-12-18 12:00:00,< 7-year
124.25056835452,13.95006381123,72.96999833080916,2017-12-16,2017-12-18 12:00:00,< 7-year
122.85056195053,13.65006243895,188.79499551095068,2017-12-16,2017-12-18 12:00:00,< 7-year
123.35056423767,12.45005694981,185.7149963723496,2017-12-16,2017-12-18 12:00:00,< 7-year
124.5505697268,9.75004459925,6.684999835677445,2017-12-16,2017-12-18 12:00:00,< 7-year
119.95054868511,12.15005557752,98.7849976401776,2017-12-16,2017-12-18 12:00:00,< 7-year
117.95053953654,8.95004093982,33.42499933205545,2017-12-16,2017-12-18 12:00:00,< 7-year
125.2505729288,10.35004734382,17.734999517910182,2017-12-16,2017-12-18 12:00:00,< 7-year
123.45056469509,8.65003956754,3.484999937936664,2017-12-16,2017-12-18 12:00:00,< 7-year
122.35055966338,11.45005237553,141.2699974263087,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,13.75006289638,145.45499753113836,2017-12-16,2017-12-18 12:00:00,< 7-year
118.8505436534,10.15004642896,98.53999749198559,2017-12-16,2017-12-18 12:00:00,< 7-year
120.45055097225,14.75006747066,22.024999376386404,2017-12-16,2017-12-18 12:00:00,< 7-year
125.35057338623,6.25002858926,0.0700000002980232,2017-12-16,2017-12-18 12:00:00,< 7-year
125.65057475851,8.1500372804,15.4199994597584,2017-12-16,2017-12-18 12:00:00,< 7-year
122.95056240795,10.35004734382,34.2399991042912,2017-12-16,2017-12-18 12:00:00,< 7-year
124.35056881195,6.85003133383,2.609999924898148,2017-12-16,2017-12-18 12:00:00,< 7-year
120.85055280196,13.05005969438,146.84999686945227,2017-12-16,2017-12-18 12:00:00,< 7-year
123.65056560995,7.95003636554,4.054999882355332,2017-12-16,2017-12-18 12:00:00,< 7-year
119.45054639797,10.75004917353,88.85499776806681,2017-12-16,2017-12-18 12:00:00,< 7-year
121.85055737624,17.55008027865,58.75999897532165,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,16.25007433208,115.6099981246516,2017-12-16,2017-12-18 12:00:00,< 7-year
120.95055325939,15.55007113008,30.639999573118985,2017-12-16,2017-12-18 12:00:00,< 7-year
120.75055234453,17.25007890636,7.749999858438968,2017-12-16,2017-12-18 12:00:00,< 7-year
121.65055646139,14.15006472609,99.58499775454402,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,13.95006381123,119.4849988296628,2017-12-16,2017-12-18 12:00:00,< 7-year
125.2505729288,8.35003819525,7.394999749027192,2017-12-16,2017-12-18 12:00:00,< 7-year
125.2505729288,7.95003636554,2.689999923110008,2017-12-16,2017-12-18 12:00:00,< 7-year
126.15057704566,6.95003179126,0.4149999944493175,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,17.45007982122,53.08499882183969,2017-12-16,2017-12-18 12:00:00,< 7-year
122.15055874853,6.95003179126,5.589999817311764,2017-12-16,2017-12-18 12:00:00,< 7-year
120.35055051482,14.65006701323,33.354999244213104,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,15.85007250237,87.89499774668364,2017-12-16,2017-12-18 12:00:00,< 7-year
121.65055646139,17.65008073607,66.43999841343611,2017-12-16,2017-12-18 12:00:00,< 7-year
125.55057430109,8.1500372804,18.094999480061237,2017-12-16,2017-12-18 12:00:00,< 7-year
123.75056606738,12.15005557752,235.84999287594107,2017-12-16,2017-12-18 12:00:00,< 7-year
123.75056606738,10.55004825867,33.284999430179596,2017-12-16,2017-12-18 12:00:00,< 7-year
121.05055371682,16.85007707665,41.75999894272536,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,14.95006838551,105.34499728213996,2017-12-16,2017-12-18 12:00:00,< 7-year
120.85055280196,12.95005923695,139.3999964445829,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,17.55008027865,36.51499924715608,2017-12-16,2017-12-18 12:00:00,< 7-year
124.65057018423,7.15003270612,,,,No Data
121.55055600396,17.15007844893,53.38499930407852,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,15.9500729598,78.0249978834763,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,17.55008027865,37.00999968405813,2017-12-16,2017-12-18 12:00:00,< 7-year
121.3505550891,15.55007113008,43.28499905299395,2017-12-16,2017-12-18 12:00:00,< 7-year
118.35054136626,9.35004276954,42.944999204017215,2017-12-16,2017-12-18 12:00:00,< 7-year
123.85056652481,13.25006060923,66.13499855436385,2017-12-16,2017-12-18 12:00:00,< 7-year
124.75057064166,7.75003545068,1.0799999730661511,2017-12-16,2017-12-18 12:00:00,< 7-year
121.15055417425,16.15007387465,51.89999843947589,2017-12-16,2017-12-18 12:00:00,< 7-year
124.75057064166,11.25005146067,92.7899981662631,2017-12-16,2017-12-18 12:00:00,< 7-year
117.65053816426,8.85004048239,38.719999195076525,2017-12-16,2017-12-18 12:00:00,< 7-year
123.45056469509,13.35006106666,75.89499831572175,2017-12-16,2017-12-18 12:00:00,< 7-year
121.05055371682,13.35006106666,181.53999553527683,2017-12-16,2017-12-18 12:00:00,< 7-year
123.65056560995,13.8500633538,122.50999737251549,2017-12-16,2017-12-18 12:00:00,< 7-year
126.05057658823,8.25003773783,0.8149999752640724,2017-12-16,2017-12-18 12:00:00,< 7-year
121.75055691882,17.45007982122,59.03499877639114,2017-12-16,2017-12-18 12:00:00,< 7-year
122.25055920596,17.35007936379,71.00499847251922,2017-12-16,2017-12-18 12:00:00,< 7-year
122.25055920596,11.55005283296,168.43499625567347,2017-12-16,2017-12-18 12:00:00,< 7-year
122.0505582911,17.85008165093,31.914999377913773,2017-12-16,2017-12-18 12:00:00,< 7-year
120.35055051482,13.45006152409,59.98499885760248,2017-12-16,2017-12-18 12:00:00,< 7-year
124.75057064166,6.05002767441,1.1699999775737524,2017-12-16,2017-12-18 12:00:00,< 7-year
120.95055325939,14.65006701323,99.684997565113,2017-12-16,2017-12-18 12:00:00,< 7-year
122.15055874853,7.55003453583,5.354999880306424,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,17.45007982122,62.01499832607806,2017-12-16,2017-12-18 12:00:00,< 7-year
123.75056606738,8.35003819525,2.484999969601631,2017-12-16,2017-12-18 12:00:00,< 7-year
122.65056103567,13.95006381123,220.87499478831887,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,14.15006472609,90.79499785322697,2017-12-16,2017-12-18 12:00:00,< 7-year
125.15057247137,6.95003179126,5.874999874271452,2017-12-16,2017-12-18 12:00:00,< 7-year
122.95056240795,13.05005969438,116.77499765716492,2017-12-16,2017-12-18 12:00:00,< 7-year
125.05057201395,8.25003773783,1.3049999698996544,2017-12-16,2017-12-18 12:00:00,< 7-year
120.45055097225,14.5500665558,44.299999174661934,2017-12-16,2017-12-18 12:00:00,< 7-year
124.25056835452,7.55003453583,0.2149999961256981,2017-12-16,2017-12-18 12:00:00,< 7-year
125.55057430109,8.05003682297,25.46499948296696,2017-12-16,2017-12-18 12:00:00,< 7-year
119.25054548311,10.85004963096,82.8649983406067,2017-12-16,2017-12-18 12:00:00,< 7-year
123.65056560995,12.15005557752,219.12499437108636,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,18.4500843955,44.21999896410853,2017-12-16,2017-12-18 12:00:00,< 7-year
121.3505550891,13.8500633538,136.42499646451324,2017-12-16,2017-12-18 12:00:00,< 7-year
125.05057201395,12.25005603495,62.50499894469976,2017-12-16,2017-12-18 12:00:00,< 7-year
121.45055554653,16.95007753408,41.30499887000769,2017-12-16,2017-12-18 12:00:00,< 7-year
120.85055280196,15.2500697578,51.27999895717949,2017-12-16,2017-12-18 12:00:00,< 7-year
123.05056286538,11.3500519181,149.36999568715692,2017-12-16,2017-12-18 12:00:00,< 7-year
122.7505614931,14.05006426866,202.90499551407993,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,16.95007753408,58.14499858487397,2017-12-16,2017-12-18 12:00:00,< 7-year
125.45057384366,11.3500519181,57.68999844044447,2017-12-16,2017-12-18 12:00:00,< 7-year
126.55057887537,7.55003453583,2.8749999292194843,2017-12-16,2017-12-18 12:00:00,< 7-year
120.55055142968,17.15007844893,1.8949999678879976,2017-12-16,2017-12-18 12:00:00,< 7-year
123.05056286538,11.25005146067,145.41999648511407,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,15.65007158751,50.4099989766255,2017-12-16,2017-12-18 12:00:00,< 7-year
121.95055783367,10.45004780125,32.39999894425273,2017-12-16,2017-12-18 12:00:00,< 7-year
123.75056606738,12.45005694981,163.08999630995095,2017-12-16,2017-12-18 12:00:00,< 7-year
118.25054090883,9.45004322696,67.02499924693257,2017-12-16,2017-12-18 12:00:00,< 7-year
120.95055325939,16.35007478951,72.7349987057969,2017-12-16,2017-12-18 12:00:00,< 7-year
124.95057155652,6.35002904669,3.364999942481518,2017-12-16,2017-12-18 12:00:00,< 7-year
122.7505614931,11.3500519181,136.4449962116778,2017-12-16,2017-12-18 12:00:00,< 7-year
121.3505550891,12.95005923695,210.02999466843903,2017-12-16,2017-12-18 12:00:00,< 7-year
122.0505582911,16.35007478951,193.48499651439488,2017-12-16,2017-12-18 12:00:00,< 7-year
123.95056698224,10.6500487161,44.86999903060496,2017-12-16,2017-12-18 12:00:00,< 7-year
120.85055280196,16.45007524694,78.00499793048947,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,13.15006015181,216.82499603927133,2017-12-16,2017-12-18 12:00:00,< 7-year
122.25055920596,11.15005100324,111.54999784007668,2017-12-16,2017-12-18 12:00:00,< 7-year
120.65055188711,13.45006152409,125.37999751232564,2017-12-16,2017-12-18 12:00:00,< 7-year
122.85056195053,8.05003682297,5.974999831058085,2017-12-16,2017-12-18 12:00:00,< 7-year
122.35055966338,13.75006289638,234.04999625869092,2017-12-16,2017-12-18 12:00:00,< 7-year
124.45056926938,9.75004459925,7.5299998447299,2017-12-16,2017-12-18 12:00:00,< 7-year
119.95054868511,15.65007158751,7.8149997936561695,2017-12-16,2017-12-18 12:00:00,< 7-year
121.55055600396,15.65007158751,73.76999797020108,2017-12-16,2017-12-18 12:00:00,< 7-year
125.65057475851,8.45003865268,11.529999773949385,2017-12-16,2017-12-18 12:00:00,< 7-year
122.25055920596,16.95007753408,117.72999701462686,2017-12-16,2017-12-18 12:00:00,< 7-year
125.2505729288,6.45002950412,0.1299999952316284,2017-12-16,2017-12-18 12:00:00,< 7-year
124.95057155652,8.1500372804,4.2749998634681114,2017-12-16,2017-12-18 12:00:00,< 7-year
121.25055463167,15.75007204494,55.834999171085656,2017-12-16,2017-12-18 12:00:00,< 7-year
125.55057430109,8.85004048239,9.369999771006404,2017-12-16,2017-12-18 12:00:00,< 7-year
123.55056515252,13.25006060923,55.409998452290885,2017-12-16,2017-12-18 12:00:00,< 7-year
