Longitude,Latitude,Rainfall,Start_time,End_time,Return_Period
123.55056515252,8.35003819525,87.52499729394911,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.05057201395,7.4500340784,44.379998851567514,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
119.95054868511,15.9500729598,8.309999777935445,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.55055600396,14.05006426866,69.67499847337604,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.3505550891,16.05007341722,31.72499944176525,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.35055051482,14.75006747066,10.43499976210296,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.15055417425,13.8500633538,56.40999887138605,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.75056606738,13.25006060923,98.41499691735952,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.45055097225,16.05007341722,11.3449996272102,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.55056057824,9.75004459925,146.74499748274684,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.15056789709,13.05005969438,82.00499773025513,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.85057567337,7.4500340784,30.269999373704195,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.85057109909,7.05003224869,38.93999896198511,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.45057384366,5.65002584469,15.954999757930636,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.25056378024,10.45004780125,102.3799976920709,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.65055646139,18.05008256579,8.674999654293059,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.45056469509,13.15006015181,90.28999718278646,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
119.05054456825,10.25004688639,96.86999728158115,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.85057567337,7.55003453583,33.83499931823462,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.15054959996,15.15006930037,7.894999978132547,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.5505697268,12.15005557752,53.59499830938876,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.85056195053,13.95006381123,109.86999834887683,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.35055051482,16.65007616179,2.249999930150807,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.25056378024,7.95003636554,76.0049979928881,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.25055463167,17.7500811935,4.219999924302101,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
126.25057750308,7.95003636554,50.07499809935689,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.05054914254,15.85007250237,9.514999745413661,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.45056012081,11.05005054581,63.42999816965312,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.25056378024,10.55004825867,89.17999878153205,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.3505550891,13.15006015181,44.75999871175736,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.5505697268,7.55003453583,64.44499862007797,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.45056926938,6.15002813183,20.414999353699383,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.55055142968,13.25006060923,40.549999041482806,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.35057338623,5.85002675955,9.239999745972455,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.65055188711,15.85007250237,22.099999656900764,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.75055234453,15.15006930037,39.90999900083989,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.15055417425,14.25006518352,42.339999191462994,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.85055737624,17.35007936379,2.559999892488122,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
126.15057704566,7.95003636554,52.33999862801284,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.65056103567,14.05006426866,113.3349976260215,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.45056012081,10.85004963096,70.12499846797436,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.35055051482,15.05006884294,6.524999835528432,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.05057201395,5.95002721698,13.069999642670155,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.5505697268,8.1500372804,95.25999771337955,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.65055188711,17.85008165093,4.349999904632568,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.35056423767,10.75004917353,67.82999781519175,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.5505697268,7.65003499326,65.8999984683469,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
118.1505404514,9.35004276954,51.35999908763915,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.05056286538,10.6500487161,76.6299976389855,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.75057521594,7.35003362097,28.474999332800508,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.3505550891,17.25007890636,18.174999620765448,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.05055371682,17.25007890636,13.994999749585986,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.35057338623,7.4500340784,36.91499924473464,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.35056423767,13.55006198152,103.1799974394962,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.55057430109,8.95004093982,133.189997471869,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.35057338623,11.3500519181,103.52499795239417,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
123.15056332281,8.45003865268,99.55999797582625,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.25055920596,16.55007570436,7.584999811835587,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.85056195053,11.55005283296,43.99999903421849,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.85057109909,8.85004048239,133.78499691188335,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.85056195053,11.05005054581,65.45999828632921,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.45056926938,6.55002996155,19.914999468252063,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.05055371682,13.25006060923,36.22999947052449,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
125.2505729288,12.45005694981,118.24999781232329,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
122.35055966338,16.75007661922,5.424999915063381,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
118.35054136626,9.55004368439,74.98999804817139,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.85055737624,17.45007982122,2.4799998886883254,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
124.5505697268,6.25002858926,17.234999521635473,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
121.55055600396,17.25007890636,8.554999763146041,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
120.55055142968,17.7500811935,5.909999832510948,2021-12-16 03:00:00,2021-12-17 15:00:00,< 7-year
