,value,region_id,impf_,geometry
1938,8595029.667631535,203,1,POINT (12.51666667 50.18333333)
1939,68514009.2278862,203,1,POINT (12.55 50.18333333)
1940,36317390.80243045,203,1,POINT (12.58333333 50.18333333)
1941,231674896.5192468,203,1,POINT (12.61666667 50.18333333)
1942,1315436626.1117446,203,1,POINT (12.65 50.18333333)
1943,582703389.6702447,203,1,POINT (12.68333333 50.18333333)
1944,99969124.10694164,203,1,POINT (12.71666667 50.18333333)
1945,92499787.11955433,203,1,POINT (12.75 50.18333333)
1946,36136238.79727053,203,1,POINT (12.78333333 50.18333333)
1947,98648502.098217,203,1,POINT (12.81666667 50.18333333)
1948,99131653.92385289,203,1,POINT (12.85 50.18333333)
1949,67253113.96359576,203,1,POINT (12.88333333 50.18333333)
1950,23019713.08609602,203,1,POINT (12.91666667 50.18333333)
1951,2620305.87726843,203,1,POINT (12.95 50.18333333)
1952,555005.2422176487,203,1,POINT (12.98333333 50.18333333)
1953,313078.82907716226,203,1,POINT (13.01666667 50.18333333)
1954,117567.33899005574,203,1,POINT (13.05 50.18333333)
1955,79128.36678930027,203,1,POINT (13.08333333 50.18333333)
1956,55666.16564063376,203,1,POINT (13.11666667 50.18333333)
1957,49285.241010631304,203,1,POINT (13.15 50.18333333)
1958,45038.06605766698,203,1,POINT (13.18333333 50.18333333)
1959,81117.27531884392,203,1,POINT (13.21666667 50.18333333)
1960,164295.43462761058,203,1,POINT (13.25 50.18333333)
1961,382804.6806396326,203,1,POINT (13.28333333 50.18333333)
1962,488213.61452403245,203,1,POINT (13.31666667 50.18333333)
1963,921432.7025556854,203,1,POINT (13.35 50.18333333)
1964,2537067.855158748,203,1,POINT (13.38333333 50.18333333)
1965,7769011.948124247,203,1,POINT (13.41666667 50.18333333)
1966,3252659.572331081,203,1,POINT (13.45 50.18333333)
1967,856475.5736629987,203,1,POINT (13.48333333 50.18333333)
1968,677115.4871521874,203,1,POINT (13.51666667 50.18333333)
1969,449039.5902275282,203,1,POINT (13.55 50.18333333)
1970,888495.080549162,203,1,POINT (13.58333333 50.18333333)
1971,1243587.2109889123,203,1,POINT (13.61666667 50.18333333)
1972,929304.1533178379,203,1,POINT (13.65 50.18333333)
1973,1164230.6153305222,203,1,POINT (13.68333333 50.18333333)
1974,1828916.6351218706,203,1,POINT (13.71666667 50.18333333)
1975,2668449.3774515614,203,1,POINT (13.75 50.18333333)
1976,5713691.350474064,203,1,POINT (13.78333333 50.18333333)
1977,7735861.232592844,203,1,POINT (13.81666667 50.18333333)
1978,1445203.2599108904,203,1,POINT (13.85 50.18333333)
1979,5154665.557664768,203,1,POINT (13.88333333 50.18333333)
1980,6526584.572933569,203,1,POINT (13.91666667 50.18333333)
1981,10380117.399424465,203,1,POINT (13.95 50.18333333)
1982,6741988.097597926,203,1,POINT (13.98333333 50.18333333)
1983,13843771.980798423,203,1,POINT (14.01666667 50.18333333)
1984,107475771.74690251,203,1,POINT (14.05 50.18333333)
1985,536648070.70316076,203,1,POINT (14.08333333 50.18333333)
1986,1011638347.0432414,203,1,POINT (14.11666667 50.18333333)
1987,475732484.8767585,203,1,POINT (14.15 50.18333333)
1988,107388225.04927948,203,1,POINT (14.18333333 50.18333333)
1989,14900416.899993928,203,1,POINT (14.21666667 50.18333333)
1990,14032244.273569109,203,1,POINT (14.25 50.18333333)
1991,131301801.31876788,203,1,POINT (14.28333333 50.18333333)
1992,323539856.4229293,203,1,POINT (14.31666667 50.18333333)
1993,363004061.56920177,203,1,POINT (14.35 50.18333333)
1994,773201724.6885802,203,1,POINT (14.38333333 50.18333333)
1995,661710203.6400465,203,1,POINT (14.41666667 50.18333333)
1996,933984158.0394067,203,1,POINT (14.45 50.18333333)
1997,1146674527.0976133,203,1,POINT (14.48333333 50.18333333)
