,value,region_id,impf_,geometry
1437,10937997309.219072,40,1,POINT (14.28333333 48.28333333)
1438,13781732034.33371,40,1,POINT (14.31666667 48.28333333)
1439,4811617729.823568,40,1,POINT (14.35 48.28333333)
1440,473895281.7113576,40,1,POINT (14.38333333 48.28333333)
1441,62813153.421813615,40,1,POINT (14.41666667 48.28333333)
1442,101158116.58624291,40,1,POINT (14.45 48.28333333)
1443,34335961.25361298,40,1,POINT (14.48333333 48.28333333)
1444,22776579.246944986,40,1,POINT (14.51666667 48.28333333)
1445,35653028.173982814,40,1,POINT (14.55 48.28333333)
1446,128031161.2142635,40,1,POINT (14.58333333 48.28333333)
1447,28432592.14578037,40,1,POINT (14.61666667 48.28333333)
1448,11090272.176210485,40,1,POINT (14.65 48.28333333)
1449,6372661.306110426,40,1,POINT (14.68333333 48.28333333)
1450,10345649.997433433,40,1,POINT (14.71666667 48.28333333)
1451,1618422.7384178832,40,1,POINT (14.75 48.28333333)
1452,1228855.481442507,40,1,POINT (14.78333333 48.28333333)
1453,1526113.38243136,40,1,POINT (14.81666667 48.28333333)
1454,1567941.0485016864,40,1,POINT (14.85 48.28333333)
1455,1136698.0484750664,40,1,POINT (14.88333333 48.28333333)
1456,1227394.5573477545,40,1,POINT (14.91666667 48.28333333)
1457,1600035.3325727538,40,1,POINT (14.95 48.28333333)
1458,1384645.3392555004,40,1,POINT (14.98333333 48.28333333)
1459,933368.9760772929,40,1,POINT (15.01666667 48.28333333)
1460,966045.3624168958,40,1,POINT (15.05 48.28333333)
1461,1021459.5277240674,40,1,POINT (15.08333333 48.28333333)
1462,1125462.3948634092,40,1,POINT (15.11666667 48.28333333)
1463,1200577.1514067592,40,1,POINT (15.15 48.28333333)
1464,2197003.4953142274,40,1,POINT (15.18333333 48.28333333)
1465,2503717.718665923,40,1,POINT (15.21666667 48.28333333)
1466,1517083.149478904,40,1,POINT (15.25 48.28333333)
1467,1370034.863393908,40,1,POINT (15.28333333 48.28333333)
1468,1472729.6020227931,40,1,POINT (15.31666667 48.28333333)
1469,1711726.7218960295,40,1,POINT (15.35 48.28333333)
1470,2430347.4271979607,40,1,POINT (15.38333333 48.28333333)
1471,3262393.061684349,40,1,POINT (15.41666667 48.28333333)
1472,1118050.944894107,40,1,POINT (15.45 48.28333333)
1473,1286614.3447768113,40,1,POINT (15.48333333 48.28333333)
1474,1932432.1409883958,40,1,POINT (15.51666667 48.28333333)
1475,8045654.647240491,40,1,POINT (15.55 48.28333333)
1476,8744358.604101205,40,1,POINT (15.58333333 48.28333333)
1477,9228795.165293902,40,1,POINT (15.61666667 48.28333333)
1478,22416029.639999025,40,1,POINT (15.65 48.28333333)
1479,221918958.02422982,40,1,POINT (15.68333333 48.28333333)
1480,208411065.40786844,40,1,POINT (15.71666667 48.28333333)
1481,21958472.278458364,40,1,POINT (15.75 48.28333333)
1482,6525210.987258784,40,1,POINT (15.78333333 48.28333333)
1483,2370093.7739901054,40,1,POINT (15.81666667 48.28333333)
1484,4911548.920276838,40,1,POINT (15.85 48.28333333)
1485,37165537.81004718,40,1,POINT (15.88333333 48.28333333)
1486,96697505.58514406,40,1,POINT (15.91666667 48.28333333)
1487,70394122.66898105,40,1,POINT (15.95 48.28333333)
1488,55715862.140435494,40,1,POINT (15.98333333 48.28333333)
1489,118767583.81653728,40,1,POINT (16.01666667 48.28333333)
1490,94565207.37717897,40,1,POINT (16.05 48.28333333)
1491,81413186.22300424,40,1,POINT (16.08333333 48.28333333)
1492,67384138.75011437,40,1,POINT (16.11666667 48.28333333)
1493,44705279.6463727,40,1,POINT (16.15 48.28333333)
1494,37588508.31804255,40,1,POINT (16.18333333 48.28333333)
1495,102402066.88824074,40,1,POINT (16.21666667 48.28333333)
1496,270344876.8558215,40,1,POINT (16.25 48.28333333)
1497,1090827040.7076519,40,1,POINT (16.28333333 48.28333333)
1498,5126259217.768063,40,1,POINT (16.31666667 48.28333333)
1499,12189111911.442175,40,1,POINT (16.35 48.28333333)
1500,22453791139.799744,40,1,POINT (16.38333333 48.28333333)
1501,26410229611.189125,40,1,POINT (16.41666667 48.28333333)
1502,16242185795.384418,40,1,POINT (16.45 48.28333333)
1503,10329405799.261353,40,1,POINT (16.48333333 48.28333333)
1504,3048433549.612332,40,1,POINT (16.51666667 48.28333333)
1505,539855158.9432876,40,1,POINT (16.55 48.28333333)
1506,121919727.81943305,40,1,POINT (16.58333333 48.28333333)
1507,41066399.50066659,40,1,POINT (16.61666667 48.28333333)
1508,68867113.05698188,40,1,POINT (16.65 48.28333333)
1509,123453902.52222776,40,1,POINT (16.68333333 48.28333333)
1510,64862889.254122496,40,1,POINT (16.71666667 48.28333333)
1511,9492973.583479874,40,1,POINT (16.75 48.28333333)
1512,3270313.1807847177,40,1,POINT (16.78333333 48.28333333)
1513,2403318.5184793025,40,1,POINT (16.81666667 48.28333333)
1514,2287122.3571110447,40,1,POINT (16.85 48.28333333)
1515,5748740.381823024,40,1,POINT (16.88333333 48.28333333)
1516,13647899.770293541,40,1,POINT (16.91666667 48.28333333)
1517,528872879.45023865,40,1,POINT (13.01666667 48.25)
1518,1229429359.3140213,40,1,POINT (13.05 48.25)
1519,120449517.33710808,40,1,POINT (13.08333333 48.25)
1520,7714421.86117623,40,1,POINT (13.11666667 48.25)
1521,2054840.713603192,40,1,POINT (13.15 48.25)
1522,2164990.023101031,40,1,POINT (13.18333333 48.25)
1523,38848554.898360476,40,1,POINT (13.21666667 48.25)
1524,63677445.096721314,40,1,POINT (13.25 48.25)
1525,3576872.6961373463,40,1,POINT (13.28333333 48.25)
1526,4394770.737570061,40,1,POINT (13.31666667 48.25)
1527,7649062.207721656,40,1,POINT (13.35 48.25)
1528,2639200.0440730504,40,1,POINT (13.38333333 48.25)
1529,6577296.62840884,40,1,POINT (13.41666667 48.25)
1530,19248112.980413955,40,1,POINT (13.45 48.25)
1531,32860315.557306774,40,1,POINT (13.48333333 48.25)
1532,12445114.039770741,40,1,POINT (13.51666667 48.25)
1533,4114108.8872865937,40,1,POINT (13.55 48.25)
1534,4043121.798662591,40,1,POINT (13.58333333 48.25)
1535,2156350.1604644316,40,1,POINT (13.61666667 48.25)
1536,2131040.693093598,40,1,POINT (13.65 48.25)
1537,2828791.4566356945,40,1,POINT (13.68333333 48.25)
1538,18013032.19092144,40,1,POINT (13.71666667 48.25)
1539,12455899.23304113,40,1,POINT (13.75 48.25)
1540,16077828.50123555,40,1,POINT (13.78333333 48.25)
1541,80007623.14018075,40,1,POINT (13.81666667 48.25)
1542,96980750.07561946,40,1,POINT (13.85 48.25)
1543,13234096.071222093,40,1,POINT (13.88333333 48.25)
1544,58406631.653759964,40,1,POINT (13.91666667 48.25)
1545,15277486.051606752,40,1,POINT (13.95 48.25)
1546,11742280.569483822,40,1,POINT (13.98333333 48.25)
1547,16191290.6912693,40,1,POINT (14.01666667 48.25)
1548,18930051.529226586,40,1,POINT (14.05 48.25)
1549,18028719.021039717,40,1,POINT (14.08333333 48.25)
1550,23389804.549725756,40,1,POINT (14.11666667 48.25)
1551,80121045.00837286,40,1,POINT (14.15 48.25)
1552,715473948.4291563,40,1,POINT (14.18333333 48.25)
1553,1990297636.6509368,40,1,POINT (14.21666667 48.25)
1554,4892522229.063863,40,1,POINT (14.25 48.25)
1555,8660493142.509647,40,1,POINT (14.28333333 48.25)
1556,10313081011.735535,40,1,POINT (14.31666667 48.25)
1557,7033141825.875594,40,1,POINT (14.35 48.25)
1558,2335922990.7630124,40,1,POINT (14.38333333 48.25)
1559,367525125.2976505,40,1,POINT (14.41666667 48.25)
1560,167203490.45155594,40,1,POINT (14.45 48.25)
1561,224427155.82336578,40,1,POINT (14.48333333 48.25)
1562,300153920.59910727,40,1,POINT (14.51666667 48.25)
1563,80656798.46592835,40,1,POINT (14.55 48.25)
1564,122588555.77706996,40,1,POINT (14.58333333 48.25)
1565,284821818.71686864,40,1,POINT (14.61666667 48.25)
1566,255144005.86567977,40,1,POINT (14.65 48.25)
1567,21677677.580522187,40,1,POINT (14.68333333 48.25)
1568,10955870.438290607,40,1,POINT (14.71666667 48.25)
1569,3289087.2575344397,40,1,POINT (14.75 48.25)
1570,2283621.7142530447,40,1,POINT (14.78333333 48.25)
1571,3142750.9463917087,40,1,POINT (14.81666667 48.25)
1572,17572327.642925996,40,1,POINT (14.85 48.25)
1573,4565298.013971397,40,1,POINT (14.88333333 48.25)
1574,1491755.9444545116,40,1,POINT (14.91666667 48.25)
1575,1589029.7111902854,40,1,POINT (14.95 48.25)
1576,1423915.0033952426,40,1,POINT (14.98333333 48.25)
1577,1040081.6883999091,40,1,POINT (15.01666667 48.25)
1578,1341541.5895044287,40,1,POINT (15.05 48.25)
1579,1873187.8595290498,40,1,POINT (15.08333333 48.25)
1580,2580802.9720653538,40,1,POINT (15.11666667 48.25)
1581,2482433.1608923813,40,1,POINT (15.15 48.25)
1582,3776110.143783466,40,1,POINT (15.18333333 48.25)
1583,4791274.649133955,40,1,POINT (15.21666667 48.25)
1584,6120069.776702182,40,1,POINT (15.25 48.25)
1585,9525332.544631677,40,1,POINT (15.28333333 48.25)
1586,15149415.402420456,40,1,POINT (15.31666667 48.25)
1587,23395221.8192922,40,1,POINT (15.35 48.25)
1588,5854476.782427055,40,1,POINT (15.38333333 48.25)
1589,2848686.8614454637,40,1,POINT (15.41666667 48.25)
1590,1710640.8267729206,40,1,POINT (15.45 48.25)
1591,1509529.6060356216,40,1,POINT (15.48333333 48.25)
1592,3142176.1408778764,40,1,POINT (15.51666667 48.25)
1593,24548158.9335855,40,1,POINT (15.55 48.25)
1594,41877773.600062996,40,1,POINT (15.58333333 48.25)
1595,102801984.61600006,40,1,POINT (15.61666667 48.25)
1596,235423273.3954229,40,1,POINT (15.65 48.25)
1597,607159242.1025236,40,1,POINT (15.68333333 48.25)
1598,243319460.30538887,40,1,POINT (15.71666667 48.25)
1599,28834744.772193786,40,1,POINT (15.75 48.25)
1600,6451444.210772481,40,1,POINT (15.78333333 48.25)
1601,2167387.3148670984,40,1,POINT (15.81666667 48.25)
1602,3753772.245160064,40,1,POINT (15.85 48.25)
1603,8712489.064848924,40,1,POINT (15.88333333 48.25)
1604,18275577.167065516,40,1,POINT (15.91666667 48.25)
1605,23158728.464251556,40,1,POINT (15.95 48.25)
1606,30177463.91281156,40,1,POINT (15.98333333 48.25)
1607,50362601.96224987,40,1,POINT (16.01666667 48.25)
1608,30472664.911960103,40,1,POINT (16.05 48.25)
1609,29833542.937042005,40,1,POINT (16.08333333 48.25)
1610,33182466.237925302,40,1,POINT (16.11666667 48.25)
1611,109396839.46479602,40,1,POINT (16.15 48.25)
1612,287199002.4063641,40,1,POINT (16.18333333 48.25)
1613,1397741429.3524382,40,1,POINT (16.21666667 48.25)
1614,2206521428.0502973,40,1,POINT (16.25 48.25)
1615,9557803504.338615,40,1,POINT (16.28333333 48.25)
1616,20700110240.34621,40,1,POINT (16.31666667 48.25)
1617,27635721537.19885,40,1,POINT (16.35 48.25)
1618,30890715118.561497,40,1,POINT (16.38333333 48.25)
1619,31014558813.020615,40,1,POINT (16.41666667 48.25)
1620,31069049377.533623,40,1,POINT (16.45 48.25)
1621,26748765375.12817,40,1,POINT (16.48333333 48.25)
1622,11099351210.210506,40,1,POINT (16.51666667 48.25)
1623,2207141245.372982,40,1,POINT (16.55 48.25)
1624,51894759.38618303,40,1,POINT (16.58333333 48.25)
1625,10335450.016453007,40,1,POINT (16.61666667 48.25)
1626,11082725.229818102,40,1,POINT (16.65 48.25)
1627,49799498.74579948,40,1,POINT (16.68333333 48.25)
1628,51330407.57581147,40,1,POINT (16.71666667 48.25)
1629,12359165.994266324,40,1,POINT (16.75 48.25)
1630,3882388.592078811,40,1,POINT (16.78333333 48.25)
1631,16597339.879007738,40,1,POINT (16.81666667 48.25)
1632,5065995.326799636,40,1,POINT (16.85 48.25)
1633,8508628.939066188,40,1,POINT (16.88333333 48.25)
1634,58433983.86531512,40,1,POINT (16.91666667 48.25)
1635,66200048.859739594,40,1,POINT (16.95 48.25)
1636,5693006.106900537,40,1,POINT (12.95 48.21666667)
1637,69567475.95537478,40,1,POINT (12.98333333 48.21666667)
1638,383593974.9703541,40,1,POINT (13.01666667 48.21666667)
1639,188271129.98834702,40,1,POINT (13.05 48.21666667)
1640,19167305.011644486,40,1,POINT (13.08333333 48.21666667)
1641,9700348.671370504,40,1,POINT (13.11666667 48.21666667)
1642,4948377.681089719,40,1,POINT (13.15 48.21666667)
1643,1814609.780318515,40,1,POINT (13.18333333 48.21666667)
1644,5662287.338289751,40,1,POINT (13.21666667 48.21666667)
1645,5782752.58992465,40,1,POINT (13.25 48.21666667)
1646,2540148.6177120083,40,1,POINT (13.28333333 48.21666667)
1647,2651027.6122558406,40,1,POINT (13.31666667 48.21666667)
1648,10254094.938963667,40,1,POINT (13.35 48.21666667)
1649,4473892.121686413,40,1,POINT (13.38333333 48.21666667)
1650,10773988.964485243,40,1,POINT (13.41666667 48.21666667)
1651,98355779.36595666,40,1,POINT (13.45 48.21666667)
1652,1649570407.863358,40,1,POINT (13.48333333 48.21666667)
1653,119422718.52140482,40,1,POINT (13.51666667 48.21666667)
1654,5619294.558949848,40,1,POINT (13.55 48.21666667)
1655,2443859.5452580256,40,1,POINT (13.58333333 48.21666667)
1656,6209567.665466125,40,1,POINT (13.61666667 48.21666667)
1657,19927766.451165803,40,1,POINT (13.65 48.21666667)
1658,3993811.905011526,40,1,POINT (13.68333333 48.21666667)
1659,3248645.7740901466,40,1,POINT (13.71666667 48.21666667)
1660,6882518.60566278,40,1,POINT (13.75 48.21666667)
1661,28447957.00176355,40,1,POINT (13.78333333 48.21666667)
1662,167284796.49462068,40,1,POINT (13.81666667 48.21666667)
1663,115120561.46257134,40,1,POINT (13.85 48.21666667)
1664,13748984.65798977,40,1,POINT (13.88333333 48.21666667)
1665,95168985.61077027,40,1,POINT (13.91666667 48.21666667)
1666,49444100.96581674,40,1,POINT (13.95 48.21666667)
1667,105206400.35653281,40,1,POINT (13.98333333 48.21666667)
1668,230441666.561774,40,1,POINT (14.01666667 48.21666667)
1669,269719909.5051244,40,1,POINT (14.05 48.21666667)
1670,195137485.7390782,40,1,POINT (14.08333333 48.21666667)
1671,261388933.90356335,40,1,POINT (14.11666667 48.21666667)
1672,380414367.6646408,40,1,POINT (14.15 48.21666667)
1673,911513264.9736838,40,1,POINT (14.18333333 48.21666667)
1674,2382538473.6354156,40,1,POINT (14.21666667 48.21666667)
1675,3811364735.329396,40,1,POINT (14.25 48.21666667)
1676,2543933720.982245,40,1,POINT (14.28333333 48.21666667)
1677,1742081519.1151772,40,1,POINT (14.31666667 48.21666667)
1678,702268242.6478965,40,1,POINT (14.35 48.21666667)
1679,354063938.02029854,40,1,POINT (14.38333333 48.21666667)
1680,514201927.55139846,40,1,POINT (14.41666667 48.21666667)
1681,645045228.5309693,40,1,POINT (14.45 48.21666667)
1682,973549908.2083908,40,1,POINT (14.48333333 48.21666667)
1683,578615890.0262552,40,1,POINT (14.51666667 48.21666667)
1684,58335836.77176933,40,1,POINT (14.55 48.21666667)
1685,20262087.74962468,40,1,POINT (14.58333333 48.21666667)
1686,47234171.94430907,40,1,POINT (14.61666667 48.21666667)
1687,40044864.550776176,40,1,POINT (14.65 48.21666667)
1688,17625564.535390124,40,1,POINT (14.68333333 48.21666667)
1689,17879456.758436497,40,1,POINT (14.71666667 48.21666667)
1690,36221803.04955055,40,1,POINT (14.75 48.21666667)
1691,6438196.793786578,40,1,POINT (14.78333333 48.21666667)
1692,5811532.676238618,40,1,POINT (14.81666667 48.21666667)
1693,51691191.89760523,40,1,POINT (14.85 48.21666667)
1694,6707916.4276962085,40,1,POINT (14.88333333 48.21666667)
1695,1484558.072506108,40,1,POINT (14.91666667 48.21666667)
1696,1349339.1597833214,40,1,POINT (14.95 48.21666667)
1697,1411697.6092778225,40,1,POINT (14.98333333 48.21666667)
1698,1954293.9293444338,40,1,POINT (15.01666667 48.21666667)
1699,6256250.07292451,40,1,POINT (15.05 48.21666667)
1700,13374504.110190175,40,1,POINT (15.08333333 48.21666667)
1701,19473254.752744563,40,1,POINT (15.11666667 48.21666667)
1702,21144632.736933045,40,1,POINT (15.15 48.21666667)
1703,63256607.7019536,40,1,POINT (15.18333333 48.21666667)
1704,183469967.7649642,40,1,POINT (15.21666667 48.21666667)
1705,41706400.99168277,40,1,POINT (15.25 48.21666667)
1706,18844987.6434105,40,1,POINT (15.28333333 48.21666667)
1707,84873291.27602167,40,1,POINT (15.31666667 48.21666667)
1708,118204959.44411366,40,1,POINT (15.35 48.21666667)
1709,99040615.68460566,40,1,POINT (15.38333333 48.21666667)
1710,73096961.9211962,40,1,POINT (15.41666667 48.21666667)
1711,5475357.840225219,40,1,POINT (15.45 48.21666667)
1712,3816547.029852586,40,1,POINT (15.48333333 48.21666667)
1713,14763937.668985521,40,1,POINT (15.51666667 48.21666667)
1714,18856687.989270985,40,1,POINT (15.55 48.21666667)
1715,263764635.50347424,40,1,POINT (15.58333333 48.21666667)
1716,1643755821.6608222,40,1,POINT (15.61666667 48.21666667)
1717,1652745545.7186444,40,1,POINT (15.65 48.21666667)
1718,488995934.541536,40,1,POINT (15.68333333 48.21666667)
1719,131434471.4152584,40,1,POINT (15.71666667 48.21666667)
1720,41024776.383390166,40,1,POINT (15.75 48.21666667)
1721,22927059.532097973,40,1,POINT (15.78333333 48.21666667)
1722,9355177.17788163,40,1,POINT (15.81666667 48.21666667)
1723,9804062.436876616,40,1,POINT (15.85 48.21666667)
1724,65185444.98939387,40,1,POINT (15.88333333 48.21666667)
1725,75627219.01279128,40,1,POINT (15.91666667 48.21666667)
1726,18698387.62118711,40,1,POINT (15.95 48.21666667)
1727,9807526.838924665,40,1,POINT (15.98333333 48.21666667)
1728,10014279.404463418,40,1,POINT (16.01666667 48.21666667)
1729,10285589.450826777,40,1,POINT (16.05 48.21666667)
1730,16101629.86041973,40,1,POINT (16.08333333 48.21666667)
1731,54239161.556976125,40,1,POINT (16.11666667 48.21666667)
1732,284626899.6919238,40,1,POINT (16.15 48.21666667)
1733,1200349301.2682147,40,1,POINT (16.18333333 48.21666667)
1734,8042026526.232117,40,1,POINT (16.21666667 48.21666667)
1735,14054944994.964115,40,1,POINT (16.25 48.21666667)
1736,22888479160.943054,40,1,POINT (16.28333333 48.21666667)
1737,30443723422.5873,40,1,POINT (16.31666667 48.21666667)
1738,31626611757.16669,40,1,POINT (16.35 48.21666667)
1739,31636761084.159237,40,1,POINT (16.38333333 48.21666667)
1740,30830398982.184555,40,1,POINT (16.41666667 48.21666667)
1741,29540172641.284702,40,1,POINT (16.45 48.21666667)
1742,26692021465.016388,40,1,POINT (16.48333333 48.21666667)
1743,19728360047.327274,40,1,POINT (16.51666667 48.21666667)
1744,5507198956.030564,40,1,POINT (16.55 48.21666667)
1745,102951460.20534126,40,1,POINT (16.58333333 48.21666667)
1746,32109043.558300484,40,1,POINT (16.61666667 48.21666667)
1747,18340357.35793922,40,1,POINT (16.65 48.21666667)
1748,64151397.58560119,40,1,POINT (16.68333333 48.21666667)
1749,23570549.24281333,40,1,POINT (16.71666667 48.21666667)
1750,4864914.645000338,40,1,POINT (16.75 48.21666667)
1751,7476113.101350662,40,1,POINT (16.78333333 48.21666667)
1752,17737030.802697472,40,1,POINT (16.81666667 48.21666667)
1753,5699488.280299942,40,1,POINT (16.85 48.21666667)
1754,3430699.918575573,40,1,POINT (16.88333333 48.21666667)
1755,8400707.493041223,40,1,POINT (16.91666667 48.21666667)
1756,70391052.54280779,40,1,POINT (16.95 48.21666667)
1757,277973444.60472584,40,1,POINT (12.85 48.18333333)
1758,18125946.4868963,40,1,POINT (12.88333333 48.18333333)
1759,2358191.525379156,40,1,POINT (12.91666667 48.18333333)
1760,2644632.9736010637,40,1,POINT (12.95 48.18333333)
1761,6358666.806472093,40,1,POINT (12.98333333 48.18333333)
1762,10258834.149330935,40,1,POINT (13.01666667 48.18333333)
1763,9944180.775992433,40,1,POINT (13.05 48.18333333)
1764,5593986.871193595,40,1,POINT (13.08333333 48.18333333)
1765,35044032.24411499,40,1,POINT (13.11666667 48.18333333)
1766,26872827.629521932,40,1,POINT (13.15 48.18333333)
1767,1928552.7213527777,40,1,POINT (13.18333333 48.18333333)
1768,1503886.3987044452,40,1,POINT (13.21666667 48.18333333)
1769,1698459.3951271963,40,1,POINT (13.25 48.18333333)
1770,1885636.5436364322,40,1,POINT (13.28333333 48.18333333)
1771,2081863.1280072043,40,1,POINT (13.31666667 48.18333333)
1772,4297726.567389068,40,1,POINT (13.35 48.18333333)
1773,2852621.6357789994,40,1,POINT (13.38333333 48.18333333)
1774,6363251.245327371,40,1,POINT (13.41666667 48.18333333)
1775,39329068.54493276,40,1,POINT (13.45 48.18333333)
1776,271763579.9393438,40,1,POINT (13.48333333 48.18333333)
1777,33378514.818263154,40,1,POINT (13.51666667 48.18333333)
1778,4833678.2512891805,40,1,POINT (13.55 48.18333333)
1779,2404352.1598633886,40,1,POINT (13.58333333 48.18333333)
1780,7372328.524968534,40,1,POINT (13.61666667 48.18333333)
1781,33754294.88544916,40,1,POINT (13.65 48.18333333)
1782,5678124.976254735,40,1,POINT (13.68333333 48.18333333)
1783,4249504.633543455,40,1,POINT (13.71666667 48.18333333)
1784,7753137.519395318,40,1,POINT (13.75 48.18333333)
1785,5339588.558521162,40,1,POINT (13.78333333 48.18333333)
1786,13081667.241824038,40,1,POINT (13.81666667 48.18333333)
1787,8553178.466035746,40,1,POINT (13.85 48.18333333)
1788,7621501.521853115,40,1,POINT (13.88333333 48.18333333)
1789,11996685.185436673,40,1,POINT (13.91666667 48.18333333)
1790,68004114.39262733,40,1,POINT (13.95 48.18333333)
1791,963344505.637454,40,1,POINT (13.98333333 48.18333333)
1792,3789822399.466745,40,1,POINT (14.01666667 48.18333333)
1793,4316996743.679072,40,1,POINT (14.05 48.18333333)
1794,1845144306.2586627,40,1,POINT (14.08333333 48.18333333)
1795,736480912.9484743,40,1,POINT (14.11666667 48.18333333)
1796,294351109.5686751,40,1,POINT (14.15 48.18333333)
1797,129505593.61566041,40,1,POINT (14.18333333 48.18333333)
1798,222006070.59027606,40,1,POINT (14.21666667 48.18333333)
1799,736398663.2858014,40,1,POINT (14.25 48.18333333)
1800,429165598.3633645,40,1,POINT (14.28333333 48.18333333)
1801,103633806.99358124,40,1,POINT (14.31666667 48.18333333)
1802,28993112.612668846,40,1,POINT (14.35 48.18333333)
1803,20606021.66284573,40,1,POINT (14.38333333 48.18333333)
1804,30518969.413813405,40,1,POINT (14.41666667 48.18333333)
1805,113004806.92649631,40,1,POINT (14.45 48.18333333)
1806,212241245.56108764,40,1,POINT (14.48333333 48.18333333)
1807,508606311.55729145,40,1,POINT (14.51666667 48.18333333)
1808,121316464.92513399,40,1,POINT (14.55 48.18333333)
1809,15137514.046496384,40,1,POINT (14.58333333 48.18333333)
1810,5974356.254579884,40,1,POINT (14.61666667 48.18333333)
1811,5297015.60360912,40,1,POINT (14.65 48.18333333)
1812,8009263.738123123,40,1,POINT (14.68333333 48.18333333)
1813,16291884.828716492,40,1,POINT (14.71666667 48.18333333)
1814,13959664.486677036,40,1,POINT (14.75 48.18333333)
1815,4777514.701536744,40,1,POINT (14.78333333 48.18333333)
1816,5002499.591789092,40,1,POINT (14.81666667 48.18333333)
1817,8038456.863694293,40,1,POINT (14.85 48.18333333)
1818,7363987.780272123,40,1,POINT (14.88333333 48.18333333)
1819,4295148.25597618,40,1,POINT (14.91666667 48.18333333)
1820,2174471.8500407054,40,1,POINT (14.95 48.18333333)
1821,2069606.9267417118,40,1,POINT (14.98333333 48.18333333)
1822,5490972.204381751,40,1,POINT (15.01666667 48.18333333)
1823,50477468.65431419,40,1,POINT (15.05 48.18333333)
1824,322409275.9640207,40,1,POINT (15.08333333 48.18333333)
1825,112716596.18633519,40,1,POINT (15.11666667 48.18333333)
1826,23722610.912213426,40,1,POINT (15.15 48.18333333)
1827,47779250.333644174,40,1,POINT (15.18333333 48.18333333)
1828,63237923.613670394,40,1,POINT (15.21666667 48.18333333)
1829,16224762.57355292,40,1,POINT (15.25 48.18333333)
1830,6249291.402363072,40,1,POINT (15.28333333 48.18333333)
1831,9500747.03994105,40,1,POINT (15.31666667 48.18333333)
1832,7677213.388699685,40,1,POINT (15.35 48.18333333)
1833,40241777.43735811,40,1,POINT (15.38333333 48.18333333)
1834,93847523.59659253,40,1,POINT (15.41666667 48.18333333)
1835,8915132.534767509,40,1,POINT (15.45 48.18333333)
1836,10728802.916878406,40,1,POINT (15.48333333 48.18333333)
1837,29088067.926020406,40,1,POINT (15.51666667 48.18333333)
1838,90942510.08739717,40,1,POINT (15.55 48.18333333)
1839,464793485.44318545,40,1,POINT (15.58333333 48.18333333)
1840,2053580441.956136,40,1,POINT (15.61666667 48.18333333)
1841,808357821.7756327,40,1,POINT (15.65 48.18333333)
1842,85922882.78511365,40,1,POINT (15.68333333 48.18333333)
1843,15342257.39364582,40,1,POINT (15.71666667 48.18333333)
1844,42599329.39349243,40,1,POINT (15.75 48.18333333)
1845,57807932.6313931,40,1,POINT (15.78333333 48.18333333)
1846,21552558.95387803,40,1,POINT (15.81666667 48.18333333)
1847,11857415.154016642,40,1,POINT (15.85 48.18333333)
1848,85390613.71310827,40,1,POINT (15.88333333 48.18333333)
1849,105010876.23697588,40,1,POINT (15.91666667 48.18333333)
1850,61563216.96526325,40,1,POINT (15.95 48.18333333)
1851,129295571.05666918,40,1,POINT (15.98333333 48.18333333)
1852,29384401.578080706,40,1,POINT (16.01666667 48.18333333)
1853,25532332.954859793,40,1,POINT (16.05 48.18333333)
1854,91479636.74552315,40,1,POINT (16.08333333 48.18333333)
1855,76396839.26633684,40,1,POINT (16.11666667 48.18333333)
1856,93516914.44649045,40,1,POINT (16.15 48.18333333)
1857,828165285.5515167,40,1,POINT (16.18333333 48.18333333)
1858,5857044571.222545,40,1,POINT (16.21666667 48.18333333)
1859,15747831060.324629,40,1,POINT (16.25 48.18333333)
1860,28931930207.147797,40,1,POINT (16.28333333 48.18333333)
1861,31516734001.456177,40,1,POINT (16.31666667 48.18333333)
1862,31622517211.864223,40,1,POINT (16.35 48.18333333)
1863,31531283792.30763,40,1,POINT (16.38333333 48.18333333)
1864,30885732982.002308,40,1,POINT (16.41666667 48.18333333)
1865,28877167236.690823,40,1,POINT (16.45 48.18333333)
1866,23388547909.20849,40,1,POINT (16.48333333 48.18333333)
1867,14091750405.611412,40,1,POINT (16.51666667 48.18333333)
1868,4321937061.710852,40,1,POINT (16.55 48.18333333)
1869,392008039.21030104,40,1,POINT (16.58333333 48.18333333)
1870,99167072.04276744,40,1,POINT (16.61666667 48.18333333)
1871,22348930.504422694,40,1,POINT (16.65 48.18333333)
1872,9053088.392697817,40,1,POINT (16.68333333 48.18333333)
1873,9366946.939078398,40,1,POINT (16.71666667 48.18333333)
1874,4157898.2677022615,40,1,POINT (16.75 48.18333333)
1875,12013294.21182284,40,1,POINT (16.78333333 48.18333333)
1876,2829930.2851754776,40,1,POINT (16.81666667 48.18333333)
1877,4177356.682167046,40,1,POINT (16.85 48.18333333)
1878,5468748.709770577,40,1,POINT (16.88333333 48.18333333)
1879,9223993.050626751,40,1,POINT (16.91666667 48.18333333)
1880,52211395.724071175,40,1,POINT (16.95 48.18333333)
1881,146300491.3112507,40,1,POINT (12.81666667 48.15)
1882,138887739.15971917,40,1,POINT (12.85 48.15)
1883,19144496.90093433,40,1,POINT (12.88333333 48.15)
1884,3097946.086728132,40,1,POINT (12.91666667 48.15)
1885,1371871.4207839293,40,1,POINT (12.95 48.15)
1886,1470364.2742494289,40,1,POINT (12.98333333 48.15)
1887,2053926.5369999048,40,1,POINT (13.01666667 48.15)
1888,2232309.1634424245,40,1,POINT (13.05 48.15)
